DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jun 26,@ NYM,L 4-3,4.0,3,2,2,0,2,4,6,6,73,18,50,-,-,4.55
Jun 21,vs ARI,L 9-3,2.0,8,8,8,2,1,2,4,8,53,15,9,L(5-5),-,4.56
Jun 15,vs CIN,W 3-2,6.0,6,2,1,0,3,6,11,9,93,29,57,W(5-4),-,3.76
Jun 8,@ CHC,L 3-1,5.1,8,3,3,0,2,6,6,10,111,25,44,L(4-4),-,3.95
Jun 2,@ STL,L 3-2,6.0,4,2,2,1,2,5,6,11,92,25,59,-,-,3.86
May 28,vs CHC,L 7-0,6.0,4,1,1,1,4,5,5,11,93,25,61,L(4-3),-,3.94
May 23,@ CIN,W 5-4,6.0,5,1,1,1,1,6,6,11,78,24,63,-,-,4.20
May 17,vs SD,W 5-4,4.1,6,4,4,0,2,5,8,5,85,20,38,-,-,4.53
May 12,vs SF,W 6-5,6.0,6,3,3,2,4,6,6,11,90,27,50,-,-,4.17
May 6,@ MIL,W 9-0,7.0,1,0,0,0,2,8,5,8,108,23,81,W(4-2),-,4.12
May 1,@ WSH,L 12-4,4.2,4,6,4,4,2,3,8,8,83,21,37,L(3-2),-,5.01
Apr 25,vs DET,W 8-3,6.0,6,3,3,1,1,8,2,12,101,23,55,W(3-1),-,4.55
Apr 18,vs COL,W 10-2,6.0,4,1,1,1,3,4,6,11,98,25,61,W(2-1),-,4.57
Apr 13,@ MIA,L 7-2,5.0,11,5,4,0,1,2,12,10,94,25,28,L(1-1),-,5.74
Apr 7,vs CIN,L 7-4,5.0,5,2,2,0,3,7,3,9,98,23,53,-,-,5.06
Apr 1,@ DET,W 8-6,5.2,8,4,4,1,0,4,11,10,85,25,41,W(1-0),-,6.35
