DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ CIN,W 4-2,1.2,1,0,0,0,0,2,1,3,24,7,-,W(3-3),-,3.69
Jul 21,@ CHC,W 6-3,1.0,0,0,0,0,1,0,1,2,13,4,-,W(2-3),-,3.90
Jul 19,@ CHC,L 9-6,1.0,1,0,0,0,0,1,4,0,16,5,-,-,-,4.03
Jul 13,vs CIN,L 9-1,0.1,3,3,3,1,1,0,2,2,31,5,-,-,-,4.18
Jul 8,@ SF,L 13-8,1.0,3,2,1,0,0,1,2,4,21,7,-,-,-,3.25
Jul 6,@ SF,L 3-2,1.0,0,0,0,0,0,0,3,0,10,3,-,-,-,3.04
Jul 3,@ ARI,L 4-2,1.1,1,0,0,0,0,1,2,2,24,5,-,-,-,3.16
Jun 27,vs CLE,L 5-1,2.0,0,0,0,0,1,1,3,3,37,8,-,-,-,3.33
Jun 23,@ MIL,W 3-2,0.1,1,0,0,0,0,0,2,0,12,3,-,-,H(4),3.63
Jun 20,@ PHI,L 4-3,1.0,2,1,1,1,0,1,1,3,16,5,-,L(1-3),-,3.68
Jun 18,@ PHI,L 6-5,1.0,0,0,0,0,1,1,1,0,15,3,-,-,-,3.43
Jun 16,vs CHC,L 6-3,0.2,2,1,1,0,1,0,2,2,8,5,-,L(1-2),-,3.60
Jun 11,vs SD,W 5-2,0.2,0,0,0,0,0,1,1,0,9,2,-,-,H(3),3.26
Jun 9,@ CIN,W 6-4,1.0,3,1,1,1,0,0,2,4,25,6,-,-,H(2),3.38
Jun 8,@ CIN,W 7-6,0.2,0,0,0,0,0,0,1,1,4,2,-,-,H(1),3.06
Jun 5,vs MIA,L 7-4,1.0,0,0,0,0,1,2,2,0,23,5,-,-,-,3.18
Jun 1,vs PIT,L 4-0,1.1,1,2,2,0,1,3,2,0,26,6,-,-,-,3.38
May 30,@ MIL,L 3-2,2.0,4,1,1,0,0,1,3,6,38,10,-,L(1-1),-,2.45
May 29,@ MIL,W 6-1,0.1,1,0,0,0,0,1,0,1,11,2,-,-,-,2.13
May 27,@ PIT,W 6-4,1.0,0,0,0,0,0,1,1,1,8,3,-,W(1-0),-,2.19
May 23,vs KC,L 5-2,0.1,0,0,0,0,0,0,1,0,4,1,-,-,-,2.38
May 19,vs PHI,L 7-6,1.0,0,0,0,0,0,2,0,1,11,3,-,-,-,2.45
May 17,vs PHI,L 6-2,1.0,1,0,0,0,1,1,3,0,12,5,-,-,-,2.70
May 15,@ MIN,L 4-1,1.2,1,0,0,0,0,2,2,2,27,6,-,-,-,3.00
May 12,@ SD,L 2-1,0.1,2,0,0,0,0,1,1,1,14,3,-,-,-,3.68
May 8,vs MIN,L 7-1,1.0,2,1,1,0,0,0,2,2,18,4,-,-,-,3.86
May 6,vs CHC,W 4-3,2.0,0,0,0,0,0,1,2,3,29,6,-,-,-,3.00
Apr 9,vs MIL,L 5-4,2.0,2,0,0,0,0,0,2,6,23,8,-,-,-,4.50
Apr 4,@ MIL,W 6-0,0.0,1,0,0,0,0,0,0,1,9,1,-,-,-,9.00
Mar 31,@ NYM,L 6-2,1.0,2,1,1,0,1,1,1,3,17,6,-,-,-,9.00
Mar 29,@ NYM,L 9-4,1.0,1,1,1,0,2,1,2,0,20,5,-,-,-,9.00
