DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs STL,W 7-3,1.0,2,1,1,1,0,0,2,1,9,5,-,-,H(11),1.95
Jul 23,vs STL,W 2-1,2.0,1,0,0,0,0,1,2,3,16,6,-,-,-,1.75
Jul 20,vs PIT,L 12-1,0.1,0,0,0,0,0,0,1,0,1,1,-,-,-,1.85
Jul 15,@ STL,L 6-4,1.0,1,0,0,0,0,1,2,1,15,4,-,-,-,1.87
Jul 14,@ STL,W 8-2,1.0,1,0,0,0,0,0,2,2,17,4,-,-,H(10),1.93
Jul 8,@ CHC,L 6-5,1.1,1,0,0,0,0,1,3,1,18,5,-,-,BlSv(4),1.99
Jul 7,@ CHC,L 8-7,0.1,1,1,1,1,0,0,1,1,6,2,-,-,-,2.08
Jul 3,vs CHW,L 12-8,1.0,2,1,1,0,1,1,2,2,24,6,-,-,BlSv(3),1.80
Jul 1,vs MIL,W 8-2,0.1,0,0,0,0,0,0,0,1,5,1,-,-,H(9),1.55
Jun 30,vs MIL,W 12-3,1.0,0,0,0,0,1,2,1,0,18,4,-,W(3-0),-,1.57
Jun 27,@ ATL,W 6-5,1.0,1,0,0,0,0,3,0,1,22,4,-,-,H(8),1.63
Jun 25,@ ATL,L 5-4,1.1,1,0,0,0,1,0,1,4,15,6,-,-,BlSv(2),1.69
Jun 22,vs CHC,W 6-3,2.0,0,0,0,0,0,3,1,2,24,6,-,-,H(7),1.78
Jun 19,vs DET,W 9-5,1.0,1,0,0,0,1,2,0,2,27,5,-,-,-,1.93
Jun 12,@ KC,W 5-1,1.0,0,0,0,0,0,2,0,1,14,4,-,W(2-0),-,2.01
Jun 9,vs STL,L 6-4,2.0,0,0,0,0,1,1,2,3,25,7,-,-,-,2.11
Jun 6,vs COL,L 6-3,1.0,1,1,0,0,1,1,1,2,20,5,-,-,-,2.33
Jun 3,@ SD,L 6-3,0.1,0,0,0,0,0,0,0,1,2,1,-,-,-,2.45
May 29,@ ARI,L 5-2,2.0,0,0,0,0,0,1,4,1,24,6,-,-,-,2.50
May 26,@ COL,W 6-5,1.0,1,1,1,0,0,1,1,2,16,4,-,-,H(6),2.81
May 24,vs PIT,W 5-4,0.2,1,0,0,0,0,1,0,2,15,3,-,-,H(5),2.40
May 22,vs PIT,W 7-2,1.0,1,0,0,0,1,1,2,1,25,5,-,-,H(4),2.51
May 20,vs CHC,L 6-1,1.2,0,0,0,0,2,1,2,2,29,7,-,-,-,2.70
May 19,vs CHC,W 5-4,1.0,2,1,1,0,1,0,1,4,11,6,-,-,BlSv(1),3.09
May 15,@ SF,L 5-3,1.2,2,1,1,0,0,1,0,6,28,7,-,-,-,2.53
May 12,@ LAD,W 5-3,2.1,1,0,0,0,0,3,1,4,31,8,-,-,H(3),2.00
May 8,vs NYM,W 7-2,0.2,1,0,0,0,0,0,1,2,8,3,-,-,H(2),2.70
May 6,vs MIA,L 8-5,2.0,0,0,0,0,1,4,1,1,38,8,-,-,-,3.00
May 4,vs MIA,W 4-1,0.2,0,0,0,0,0,0,0,2,7,2,-,-,H(1),4.50
May 1,vs MIL,L 7-6,1.0,1,1,1,0,1,1,0,2,21,4,-,-,-,5.40
Apr 29,@ MIN,W 8-2,1.0,2,1,1,0,0,0,2,3,16,5,-,-,-,3.86
Apr 27,@ MIN,W 15-9,1.1,1,0,0,0,1,3,1,1,28,6,-,W(1-0),-,0.00
