DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jun 11,vs CHC,L 7-2,0.2,3,5,5,1,1,0,2,3,26,7,-,L(3-2),-,3.45
Jun 8,@ PHI,W 12-4,1.2,2,0,0,0,1,3,1,3,40,8,-,-,-,1.93
Jun 3,@ CHW,L 6-1,1.0,2,2,2,2,0,1,0,4,19,5,-,-,-,2.05
Jun 1,@ CHW,L 8-3,0.1,2,1,1,0,0,0,2,1,11,3,-,-,-,1.42
May 28,vs STL,W 8-3,2.0,0,0,0,0,1,3,2,0,38,6,-,-,H(7),1.08
May 22,vs ARI,W 1-0,1.0,0,0,0,0,0,1,1,1,12,3,-,W(3-1),-,1.17
May 21,vs ARI,W 4-2,1.0,0,0,0,0,0,1,1,1,12,3,-,-,H(6),1.23
May 16,@ ARI,W 8-2,1.0,1,0,0,0,0,0,3,1,15,4,-,-,-,1.29
May 13,@ COL,W 7-3,1.1,2,1,1,1,0,2,3,1,28,6,-,-,-,1.35
May 12,@ COL,L 4-0,1.0,0,0,0,0,0,1,1,1,11,3,-,-,-,0.96
May 10,@ COL,W 5-2,1.2,0,0,0,0,1,1,1,2,17,5,-,-,H(5),1.02
May 4,vs PIT,L 6-4,1.0,1,0,0,0,0,0,1,2,13,3,-,-,-,1.13
May 1,@ CIN,W 7-6,1.2,2,1,0,0,2,1,3,3,27,9,-,-,H(4),1.20
Apr 29,@ CHC,L 2-0,0.2,0,0,0,0,0,0,1,1,4,2,-,-,-,1.35
Apr 24,@ KC,W 5-2,1.1,1,0,0,0,0,1,0,4,14,5,-,-,H(3),1.42
Apr 22,vs MIA,W 4-2,1.0,0,0,0,0,0,2,0,1,11,3,-,-,H(2),1.59
Apr 21,vs MIA,W 6-5,1.0,1,0,0,0,0,0,2,1,16,4,-,-,-,1.74
Apr 19,vs MIA,W 12-3,1.0,0,0,0,0,0,1,2,0,17,3,-,-,-,1.93
Apr 15,@ NYM,L 3-2,0.2,1,1,1,1,0,1,1,1,15,3,-,L(2-1),-,2.16
Apr 11,@ STL,W 3-2,0.2,2,0,0,0,0,1,1,2,23,4,-,-,Sv(1),1.17
Apr 9,@ STL,W 5-4,2.0,3,1,1,0,0,2,3,4,32,9,-,W(2-0),BlSv(1),1.29
Apr 6,vs CHC,W 5-4,2.0,1,0,0,0,1,2,2,3,34,8,-,W(1-0),-,0.00
Apr 3,vs STL,W 5-4,1.0,1,0,0,0,0,1,2,2,27,5,-,-,-,0.00
Mar 31,@ SD,W 7-3,1.0,0,0,0,0,0,0,1,2,12,3,-,-,-,0.00
Mar 29,@ SD,W 2-1,1.0,1,0,0,0,0,0,3,0,14,3,-,-,H(1),0.00
