DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,@ WSH,L 6-2,1.0,3,1,1,0,0,2,2,2,20,6,-,-,-,3.24
Jul 14,vs ARI,L 3-0,1.0,1,0,0,0,0,1,2,1,17,4,-,-,-,2.87
Jul 13,vs ARI,L 2-1,1.0,0,0,0,0,0,2,0,1,13,3,-,-,-,3.07
Jul 8,@ MIL,L 10-3,0.1,0,0,0,0,1,0,1,0,9,2,-,-,-,3.29
Jul 3,@ NYY,L 8-5,3.0,4,1,1,0,1,5,2,6,62,14,-,-,-,3.38
Jun 29,@ STL,W 5-1,0.1,2,1,1,0,1,0,1,2,18,4,-,-,-,3.48
Jun 25,vs CIN,W 5-4,1.0,0,0,0,0,1,1,1,1,20,4,-,W(1-0),-,2.70
Jun 23,vs BAL,L 7-5,2.1,1,0,0,0,0,3,0,5,32,8,-,-,-,3.00
Jun 22,vs BAL,L 10-7,0.1,0,0,0,0,0,0,1,0,5,1,-,-,-,4.05
Jun 20,@ TOR,L 5-4,1.0,1,0,0,0,1,0,1,3,16,5,-,-,-,4.26
Jun 12,vs NYM,W 8-2,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,5.06
Jun 5,@ SD,W 14-1,3.0,1,1,1,1,2,5,3,2,49,12,-,-,Sv(1),6.23
Apr 14,@ CHC,L 14-10,0.1,1,2,2,0,0,1,0,1,14,3,-,-,-,13.50
Apr 9,@ WSH,L 2-0,1.0,0,0,0,0,2,2,0,1,19,5,-,-,-,0.00
