DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,vs LAD,L 11-2,3.0,7,6,2,2,0,3,5,9,62,17,32,L(8-7),-,4.44
Jul 14,@ PIT,L 6-2,5.0,2,1,1,1,1,3,3,11,70,18,61,L(8-6),-,4.39
Jul 2,vs MIN,W 6-5,5.0,9,5,5,1,0,5,7,11,93,23,34,-,-,4.53
Jun 27,vs KC,L 5-4,6.0,6,4,4,1,1,6,6,11,82,24,49,L(8-5),-,4.28
Jun 21,vs STL,W 11-3,7.0,2,2,2,1,1,5,8,10,89,25,69,W(8-4),-,4.15
Jun 15,vs PHI,W 13-2,7.0,6,1,1,0,1,3,7,14,105,26,63,W(7-4),-,4.30
Jun 9,@ PHI,W 12-3,5.0,4,3,3,1,1,5,4,10,85,20,51,W(6-4),-,4.61
Jun 3,@ CHW,L 6-1,5.0,3,2,2,0,2,6,5,7,85,20,57,L(5-4),-,4.55
May 28,vs STL,W 8-3,5.0,5,3,3,2,0,6,4,10,74,20,-,W(5-3),-,4.63
May 23,vs ARI,W 9-2,5.2,4,2,2,2,2,6,7,8,88,23,57,W(4-3),-,4.56
May 18,@ MIN,W 8-3,5.2,5,1,1,0,1,6,9,7,97,23,60,W(3-3),-,4.72
May 12,@ COL,L 4-0,5.0,7,4,4,2,1,2,7,13,82,23,38,L(2-3),-,5.14
May 8,vs CLE,W 3-2,4.2,5,2,2,2,1,5,5,8,81,19,-,W(2-2),-,4.86
May 4,vs PIT,L 6-4,2.0,1,0,0,0,0,1,2,4,30,8,-,-,-,5.01
Apr 27,@ CHC,L 3-2,5.0,5,2,2,0,1,3,10,7,93,21,51,-,-,5.34
Apr 21,vs MIA,W 6-5,5.0,8,5,5,2,1,4,4,14,87,23,-,-,-,5.68
Apr 16,vs CIN,L 10-4,5.0,6,3,3,0,0,4,9,8,69,21,47,L(1-2),-,4.87
Apr 10,@ STL,L 5-3,5.1,4,1,1,0,1,2,7,12,87,23,57,-,-,4.70
Apr 5,vs CHC,L 8-0,5.0,8,5,4,0,3,5,5,14,96,27,35,L(1-1),-,6.30
Mar 31,@ SD,W 7-3,5.0,5,3,3,1,1,4,3,12,83,20,48,W(1-0),-,5.40
