DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,vs SF,W 6-5,6.2,4,2,2,0,0,5,10,9,98,24,63,-,-,3.38
Jul 15,@ SF,W 6-2,6.0,5,2,2,1,1,1,8,12,74,22,54,W(9-6),-,3.42
Jul 10,@ HOU,L 6-5,4.0,7,3,3,1,1,4,9,6,83,21,39,-,-,3.44
Jul 4,vs SD,W 4-2,7.0,4,2,2,1,2,1,10,12,84,25,60,-,-,3.33
Jun 28,@ DET,W 4-2,6.0,5,2,2,1,1,2,7,14,87,24,55,W(8-6),-,3.38
Jun 22,@ CHW,W 11-2,7.0,5,1,1,0,0,7,10,9,106,26,-,W(7-6),-,3.40
Jun 16,vs LAA,W 6-4,6.0,4,3,3,1,1,4,4,13,88,22,55,W(6-6),-,3.56
Jun 10,vs KC,W 3-2,7.1,6,2,2,1,0,6,13,10,90,29,64,-,-,3.49
Jun 5,@ TEX,L 7-4,5.1,4,2,2,2,4,2,8,10,90,24,50,-,-,3.59
May 30,vs TB,L 6-0,5.0,5,4,4,1,1,3,9,10,95,25,43,L(5-6),-,3.60
May 25,vs ARI,L 7-1,3.2,8,6,6,1,2,2,8,10,83,22,21,L(5-5),-,3.34
May 19,@ TOR,W 5-4,5.0,5,4,4,1,3,2,6,12,97,24,40,-,-,2.71
May 14,@ BOS,W 6-5,6.0,8,4,3,1,1,4,13,9,89,27,45,W(5-4),-,2.35
May 8,vs HOU,L 4-2,5.2,7,4,4,1,0,3,6,14,82,24,-,L(4-4),-,2.11
May 3,@ SEA,L 4-1,6.0,6,4,4,1,0,5,10,9,84,26,49,L(4-3),-,1.63
Apr 27,@ HOU,W 8-1,7.0,4,1,0,0,1,7,7,12,95,27,73,W(4-2),-,1.03
Apr 21,vs BOS,W 3-0,9.0,0,0,0,0,2,10,10,8,108,30,95,W(3-2),-,1.23
Apr 15,@ SEA,W 2-1,7.0,2,1,1,1,2,4,7,12,89,25,71,W(2-2),-,1.63
Apr 10,@ LAD,L 4-0,5.0,7,2,2,2,1,5,10,6,87,22,49,L(1-2),-,1.74
Apr 4,vs TEX,W 6-2,8.0,3,1,1,0,1,4,11,10,94,27,75,W(1-1),-,1.15
Mar 30,vs LAA,L 2-1,7.2,4,1,1,1,0,7,8,11,95,26,74,L(0-1),-,1.17
