DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ MIL,W 7-3,8.0,3,0,0,0,1,11,6,7,106,28,86,W(4-12),-,4.55
Jul 13,@ NYM,L 4-2,5.0,8,4,4,0,2,5,9,9,87,25,38,L(3-12),-,4.87
Jul 8,vs MIA,L 10-2,4.0,10,4,4,0,3,5,8,8,102,26,28,L(3-11),-,4.76
Jul 3,vs BOS,L 11-4,7.0,10,9,9,2,2,4,10,15,98,31,23,L(3-10),-,4.60
Jun 28,@ PHI,L 4-3,6.0,7,2,1,0,3,5,9,9,107,27,54,L(3-9),-,4.10
Jun 22,vs PHI,L 12-2,4.1,7,6,6,1,4,7,2,11,113,24,28,L(3-8),-,4.27
Jun 17,@ TOR,L 8-6,4.0,8,4,4,1,2,2,9,9,97,23,-,-,-,3.87
Jun 12,@ NYY,L 3-0,6.0,6,3,3,2,2,5,4,15,106,26,51,L(3-7),-,3.63
Jun 6,vs TB,W 11-2,6.0,6,2,2,1,1,4,9,11,84,25,55,W(3-6),-,3.56
Jun 3,@ ATL,L 4-2,0.1,2,2,2,1,0,0,1,2,10,3,-,L(2-6),-,3.61
May 31,@ ATL,L 4-2,6.2,7,4,4,0,5,3,11,10,98,30,42,L(2-5),-,3.38
May 26,@ MIA,W 4-1,7.0,4,1,1,0,2,5,14,5,111,26,68,-,-,3.17
May 19,vs LAD,L 4-1,7.0,6,3,3,0,1,8,8,11,117,29,60,L(2-4),-,3.39
May 10,@ ARI,W 2-1,7.0,4,1,1,0,0,4,10,11,107,26,69,-,-,3.33
May 5,vs PHI,L 3-1,6.1,6,3,3,1,3,9,9,6,115,27,55,L(2-3),-,3.65
Apr 30,vs PIT,W 3-2,7.0,6,2,2,1,2,4,9,11,105,26,59,W(2-2),-,3.55
Apr 24,@ SF,L 4-3,6.0,6,4,4,2,2,4,6,13,105,26,46,L(1-2),-,3.77
Apr 18,@ NYM,L 11-5,7.0,2,2,2,0,3,6,10,7,103,27,68,-,-,3.24
Apr 13,vs COL,L 2-1,6.0,3,2,1,1,1,3,6,12,96,22,62,L(1-1),-,3.50
Apr 8,vs NYM,L 6-5,5.0,5,5,5,2,4,9,2,9,100,24,-,-,-,4.50
Apr 2,@ ATL,W 8-1,7.0,4,1,1,0,1,6,10,8,93,25,70,W(1-0),-,1.29
