DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs NYY,W 3-2,2.0,2,0,0,0,0,1,2,3,30,8,-,W(2-1),-,3.75
Jul 23,vs NYY,W 7-6,0.2,1,2,2,0,2,0,2,1,17,5,-,-,H(9),4.09
Jul 20,vs MIA,L 6-5,0.1,0,2,2,0,2,1,0,0,18,3,-,L(1-1),-,3.38
Jul 15,@ MIN,L 11-7,0.1,1,3,2,0,2,1,1,0,21,4,-,-,BlSv(2),2.57
Jul 14,@ MIN,W 19-6,0.2,1,0,0,0,0,1,2,0,12,3,-,-,-,1.74
Jul 11,vs DET,W 4-2,1.0,1,0,0,0,0,0,0,4,7,4,-,-,H(8),1.80
Jul 9,vs DET,W 10-9,0.2,1,1,1,0,1,0,0,3,17,5,-,-,BlSv(1),1.89
Jul 7,@ NYM,W 3-0,0.1,0,0,0,0,0,0,0,1,5,1,-,-,H(7),1.47
Jul 6,@ NYM,L 5-1,2.0,1,0,0,0,0,2,2,2,21,6,-,-,-,1.50
Jul 2,@ MIA,L 3-2,1.0,1,0,0,0,0,3,1,0,21,4,-,-,-,1.69
Jul 1,vs HOU,W 3-2,0.2,0,0,0,0,0,1,1,0,15,2,-,-,H(6),1.80
Jun 29,vs HOU,W 3-2,2.0,1,1,1,1,0,2,1,4,26,7,-,-,H(5),1.88
Jun 26,vs WSH,W 1-0,2.0,0,0,0,0,1,1,4,1,28,7,-,-,H(4),1.46
Jun 24,vs NYY,W 7-6,0.2,2,1,1,0,0,0,1,3,19,4,-,-,-,1.74
Jun 22,vs NYY,W 2-1,1.2,0,0,0,0,1,2,1,2,24,6,-,-,-,0.93
Jun 18,@ HOU,L 5-4,1.1,0,0,0,0,0,0,4,0,9,4,-,-,H(3),1.13
Jun 17,@ NYY,W 3-1,1.0,1,0,0,0,0,2,2,0,13,4,-,-,H(2),1.35
Jun 13,vs TOR,W 1-0,2.0,1,0,0,0,0,2,1,4,23,7,-,W(1-0),-,1.59
Jun 11,vs TOR,W 8-4,1.0,1,0,0,0,0,2,1,0,20,3,-,-,H(1),2.45
Jun 9,vs SEA,W 7-3,1.2,2,1,1,0,2,2,2,3,36,9,-,-,-,3.38
Jun 6,@ WSH,L 11-2,1.0,0,0,0,0,0,2,1,0,21,3,-,-,-,0.00
