DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 3,vs NYM,W 8-6,0.1,1,2,2,1,1,1,0,1,12,3,41,-,-,4.72
Jun 27,@ HOU,L 7-6,5.0,7,4,3,0,2,1,6,14,93,24,38,-,-,4.53
Jun 22,@ LAA,L 2-1,7.0,3,2,2,0,2,7,1,15,100,25,68,L(4-7),-,4.48
Jun 16,vs WSH,W 2-0,6.2,3,0,0,0,2,4,6,13,109,25,-,W(4-6),-,4.66
Jun 10,vs BAL,W 13-3,6.0,4,2,2,2,1,9,2,11,97,23,64,W(3-6),-,5.09
Jun 5,vs NYY,L 7-2,6.0,6,1,1,0,0,6,7,9,97,22,62,-,-,5.29
May 29,@ BOS,L 8-3,3.2,7,4,4,0,0,1,4,13,63,18,32,L(2-6),-,5.68
May 24,vs LAA,L 8-1,4.1,7,4,4,1,2,1,5,13,88,22,32,L(2-5),-,5.40
May 18,vs OAK,L 3-1,6.2,7,3,3,1,0,6,7,14,108,27,54,L(2-4),-,5.15
May 12,vs BOS,L 5-2,6.0,7,4,4,1,1,5,3,17,103,26,46,L(2-3),-,5.32
May 6,@ TB,W 2-1,6.0,4,0,0,0,4,3,3,12,96,22,63,-,-,5.21
May 1,@ MIN,W 7-4,5.0,7,4,4,2,1,3,4,15,99,23,-,-,-,6.19
Apr 26,vs BOS,L 5-4,5.0,8,5,5,1,1,5,3,14,97,23,35,L(2-2),-,6.00
Apr 20,@ NYY,W 8-5,5.0,7,5,5,3,1,4,5,12,98,22,36,W(2-1),-,5.32
Apr 11,@ BAL,L 5-3,4.0,6,4,4,0,3,5,1,12,87,21,36,L(1-1),-,4.24
Apr 6,@ TEX,W 8-5,6.0,5,1,1,1,1,7,7,9,105,24,64,W(1-0),-,2.77
Mar 31,vs NYY,W 5-3,7.0,4,3,3,2,3,2,9,13,91,27,56,-,-,3.86
