DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs MIN,L 12-6,0.0,3,2,2,0,0,0,0,0,9,3,-,-,-,INF
Jul 23,vs MIN,L 8-3,1.0,4,3,3,2,0,1,3,3,26,7,-,-,-,6.20
Jul 22,vs BAL,W 5-4,1.0,2,1,1,1,0,0,1,4,17,5,-,-,-,5.73
Jul 14,@ BOS,L 6-2,1.0,1,0,0,0,0,2,2,0,17,4,-,-,H(3),5.65
Jul 12,@ BOS,L 6-4,2.1,0,0,0,0,0,2,2,3,22,7,-,-,-,5.79
Jul 11,@ ATL,L 9-5,0.1,0,0,0,0,0,0,0,1,3,1,-,-,-,6.13
Jul 6,vs NYY,W 6-2,1.2,0,0,0,0,0,1,1,3,22,5,-,W(1-5),-,6.18
Jul 3,vs NYM,W 8-6,0.2,0,1,1,0,2,1,1,0,17,4,-,-,-,6.45
Jul 2,vs DET,L 3-2,1.0,0,0,0,0,0,0,3,0,6,3,-,-,-,6.32
Jun 30,vs DET,W 4-3,1.0,2,0,0,0,0,0,2,3,16,5,-,-,-,6.50
Jun 27,@ HOU,L 7-6,1.0,1,0,0,0,0,1,2,1,11,4,-,-,H(2),6.69
Jun 25,@ HOU,W 6-3,1.0,0,0,0,0,1,2,1,0,23,4,-,-,H(1),6.88
Jun 24,@ LAA,W 7-6,1.1,3,0,0,0,0,1,4,2,16,7,-,-,-,7.09
Jun 21,@ LAA,L 8-5,2.0,2,0,0,0,0,2,5,1,36,8,-,-,-,7.39
Jun 19,vs ATL,L 11-4,1.1,1,0,0,0,0,0,3,2,21,5,-,-,-,7.89
Jun 17,vs WSH,W 8-6,1.1,3,2,2,0,0,1,1,5,26,7,-,-,-,8.26
Jun 12,@ TB,L 4-1,1.0,2,0,0,0,0,0,2,2,11,4,-,-,-,8.00
Jun 10,vs BAL,W 13-3,1.0,2,1,1,0,1,2,2,1,30,6,-,-,-,8.31
Jun 9,vs BAL,W 4-3,0.0,0,1,0,0,0,0,1,0,6,2,-,-,-,8.28
Jun 6,vs NYY,L 3-0,1.0,3,3,3,2,0,1,1,4,22,6,-,L(0-5),-,8.28
Jun 5,vs NYY,L 7-2,0.2,1,1,1,0,0,1,1,1,11,3,-,-,-,7.50
Jun 1,@ DET,L 5-2,3.0,3,0,0,0,0,2,2,7,34,11,-,-,-,7.33
May 29,@ BOS,L 8-3,1.0,4,2,2,1,1,1,4,1,29,7,-,-,-,8.41
May 26,@ PHI,L 2-1,0.2,1,1,1,1,0,0,1,2,7,3,-,L(0-4),-,7.91
May 20,vs OAK,L 9-2,4.0,6,4,3,0,2,2,7,7,87,18,36,L(0-3),-,7.71
May 13,vs BOS,L 5-3,4.2,4,4,4,1,3,3,8,6,90,20,-,L(0-2),-,7.98
May 3,@ CLE,L 13-4,4.1,10,6,6,1,1,4,7,12,86,24,22,L(0-1),-,8.10
Apr 17,vs KC,W 5-4,5.2,6,3,3,1,3,4,12,7,106,28,46,-,-,4.76
