DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 15,vs PHI,W 10-5,1.0,0,0,0,0,0,1,0,2,9,3,-,W(2-5),-,6.14
Jul 11,vs MIL,W 5-4,2.0,1,0,0,0,1,3,4,0,33,8,-,W(1-5),-,6.28
Jul 7,@ WSH,L 18-4,2.1,8,10,10,2,2,0,2,13,67,17,-,-,-,6.59
Jul 4,vs TB,W 3-0,1.0,0,0,0,0,1,0,1,1,10,3,-,-,H(1),4.66
Jul 3,vs TB,L 9-6,2.0,0,0,0,0,1,1,1,3,23,6,-,-,-,4.78
Jun 26,vs ARI,L 5-3,4.0,4,2,2,0,2,8,1,7,76,19,52,L(0-5),-,5.05
Jun 22,@ COL,L 11-3,1.0,2,3,3,0,2,0,1,4,17,7,-,-,-,5.12
Jun 19,@ SF,L 6-3,2.2,4,2,2,0,3,1,2,8,65,14,-,-,-,4.40
Jun 14,vs SF,L 6-3,5.0,4,3,3,0,3,3,5,11,82,22,-,L(0-4),-,4.18
Jun 10,vs SD,L 3-1,1.0,1,0,0,0,1,0,1,2,21,4,-,-,-,3.91
Jun 9,vs SD,L 5-4,1.0,1,0,0,0,0,0,1,3,12,4,-,-,-,4.09
Jun 1,@ ARI,L 9-1,3.0,5,5,5,3,2,1,3,10,67,16,28,L(0-3),-,4.29
May 27,vs WSH,L 5-2,5.0,6,2,2,1,0,3,4,12,73,19,50,L(0-2),-,2.50
May 21,@ NYM,L 2-0,5.0,5,1,1,0,0,3,7,8,78,18,56,L(0-1),-,2.08
May 16,vs LAD,W 6-5,5.0,3,1,1,1,1,2,7,9,75,19,58,-,-,2.25
May 13,vs ATL,L 4-3,1.0,4,1,1,0,0,1,2,3,22,6,-,-,-,3.00
May 10,vs ATL,L 9-2,2.0,2,0,0,0,0,0,3,5,32,8,-,-,-,0.00
