DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ CIN,W 4-2,6.1,2,2,2,1,2,6,5,9,90,22,65,-,-,3.48
Jul 3,@ ARI,L 4-2,0.2,1,0,0,0,1,0,1,0,8,3,-,-,-,3.77
Jun 30,vs ATL,L 11-4,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,3.95
Jun 29,vs ATL,L 5-1,0.0,0,0,0,0,0,0,0,0,1,1,-,-,-,4.26
Jun 27,vs CLE,L 5-1,2.0,2,1,1,0,0,2,1,5,33,8,-,-,-,4.26
Jun 25,vs CLE,W 4-0,0.0,2,0,0,0,0,0,0,2,5,2,-,-,-,4.22
Jun 23,@ MIL,W 3-2,0.2,1,0,0,0,0,0,1,1,11,3,-,-,H(7),4.22
Jun 19,@ PHI,W 7-6,0.2,1,2,2,0,1,1,1,1,14,4,-,-,H(6),4.50
Jun 17,vs CHC,W 5-0,1.0,0,0,0,0,0,1,1,1,14,3,-,-,H(5),2.89
Jun 16,vs CHC,L 6-3,1.0,0,0,0,0,0,1,0,2,9,3,-,-,-,3.24
Jun 13,vs SD,L 4-2,1.1,1,0,0,0,0,1,2,2,13,5,-,-,-,3.68
Jun 11,vs SD,W 5-2,0.1,1,1,1,0,0,0,1,1,6,2,-,-,H(4),4.50
Jun 9,@ CIN,W 6-4,0.1,0,0,0,0,1,0,0,1,10,2,-,-,H(3),3.18
Jun 8,@ CIN,W 7-6,1.1,1,0,0,0,2,1,1,1,24,5,-,-,H(2),3.38
Jun 5,vs MIA,L 7-4,1.0,1,2,2,1,2,0,1,3,23,6,-,-,-,4.50
Jun 2,vs PIT,W 3-2,3.0,0,0,0,0,1,2,2,4,32,9,-,-,H(1),0.00
