DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ NYM,L 6-3,1.0,2,0,0,0,0,1,1,3,17,5,-,-,-,5.74
Jul 22,@ PHI,L 5-0,1.0,1,0,0,0,2,3,0,1,22,6,-,-,-,6.14
Jul 14,vs CHC,L 11-6,1.0,3,3,3,1,0,1,0,5,27,6,-,-,-,6.59
Jul 11,vs LAD,L 4-2,1.0,1,0,0,0,0,0,2,2,10,4,-,-,-,4.97
Jul 8,@ ARI,W 4-3,1.0,0,0,0,0,0,2,1,0,16,3,-,-,-,5.40
Jul 7,@ ARI,L 20-5,2.0,2,1,1,1,0,2,1,5,21,8,-,-,-,5.91
Jun 20,vs OAK,L 12-4,2.0,6,3,3,1,0,3,5,4,51,12,-,-,-,6.23
Jun 11,@ STL,L 5-2,2.0,1,1,1,1,0,2,2,3,28,7,-,-,-,4.05
Jun 8,@ MIA,L 4-0,1.0,0,0,0,0,2,1,0,2,20,5,-,-,-,3.86
Jun 5,vs ATL,L 14-1,1.0,0,0,0,0,0,1,1,1,6,3,-,-,-,4.91
Jun 4,vs ATL,W 11-4,1.0,3,1,1,0,0,2,2,2,24,6,-,-,-,6.75
Jun 2,vs CIN,W 8-2,1.0,1,1,1,1,0,1,0,3,14,4,-,-,-,5.40
May 31,vs MIA,W 8-3,0.2,2,0,0,0,1,1,2,1,24,5,-,-,-,0.00
"Previously with MIN, Acquired by SD"
May 18,vs MIL,L 8-3,1.0,2,1,1,0,1,1,0,4,19,6,-,-,-,6.75
May 16,vs STL,L 7-5,1.0,1,1,1,1,0,1,0,3,14,4,-,-,-,6.55
May 14,vs SEA,L 1-0,1.0,0,0,0,0,0,0,2,1,9,3,-,-,-,6.30
May 8,@ STL,W 7-1,1.0,0,0,0,0,0,0,2,1,8,3,-,-,-,7.00
May 5,@ CHW,W 8-4,1.0,1,1,1,1,0,1,0,3,21,4,-,-,-,7.88
Apr 27,vs CIN,L 15-9,3.2,5,4,4,1,2,3,3,10,61,19,-,-,-,7.71
Apr 22,@ TB,L 8-6,3.1,5,2,2,1,2,2,3,9,70,16,42,-,-,5.40
