DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,@ CIN,W 9-2,6.2,5,2,2,0,2,2,7,15,98,26,56,W(6-6),-,4.28
Jul 14,vs MIL,W 2-1,4.2,7,1,1,0,0,3,13,4,83,20,49,-,-,4.38
Jul 9,vs WSH,W 6-3,5.2,8,3,3,2,0,5,7,13,91,25,-,W(5-6),-,4.50
Jul 3,@ LAD,L 8-3,5.0,9,7,7,5,2,3,5,14,90,25,22,L(4-6),-,4.48
Jun 27,@ NYM,W 5-3,6.0,5,3,3,1,0,2,6,15,86,24,52,-,-,4.02
Jun 22,vs ARI,L 2-1,8.0,3,0,0,0,0,8,10,9,90,27,84,-,-,3.98
Jun 16,vs CIN,W 6-2,6.0,5,1,1,1,3,3,5,16,92,27,58,W(4-5),-,4.42
Jun 10,@ CHC,W 7-1,5.2,4,1,1,0,2,8,10,3,94,23,63,W(3-5),-,4.68
May 24,@ CIN,L 5-4,5.1,7,5,4,2,2,4,12,7,101,25,38,L(2-5),-,4.96
May 18,vs SD,L 3-2,6.0,6,3,2,0,0,4,12,7,88,23,54,L(2-4),-,4.79
May 13,vs SF,L 5-0,5.2,8,4,4,1,0,2,8,14,81,24,39,L(2-3),-,5.01
May 8,@ CHW,W 10-6,2.0,6,5,5,1,2,2,5,5,77,14,24,-,-,4.84
May 2,@ WSH,L 9-3,4.2,11,8,5,2,2,5,11,10,94,28,17,L(2-2),-,4.01
Apr 26,vs DET,W 1-0,8.0,6,0,0,0,0,5,13,11,93,29,-,-,-,3.32
Apr 20,@ PHI,L 2-1,6.0,5,1,1,0,0,3,12,8,92,23,-,-,-,4.20
Apr 15,@ MIA,W 7-3,6.2,6,3,3,1,0,9,9,8,106,27,-,W(2-1),-,4.88
Apr 10,@ CHC,W 8-5,7.0,7,3,3,2,0,6,10,11,102,28,57,W(1-1),-,5.19
Apr 4,vs MIN,L 7-3,5.1,5,5,5,1,1,3,9,9,81,22,40,L(0-1),-,6.10
Mar 30,@ DET,W 13-10,5.0,6,2,2,0,3,4,5,12,84,24,-,-,-,3.60
