DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,vs STL,W 2-1,5.1,4,1,1,0,1,5,7,7,85,21,60,-,-,5.30
Jul 14,@ STL,W 8-2,5.0,5,2,2,1,0,2,7,9,53,18,51,-,-,5.49
Jul 8,@ CHC,L 6-5,4.0,6,3,3,0,2,3,7,7,83,19,39,-,-,5.58
Jul 2,vs CHW,W 5-3,6.2,6,1,1,0,0,6,10,11,101,27,64,-,-,5.53
Jun 27,@ ATL,W 6-5,4.0,6,5,4,0,1,4,7,7,77,20,35,-,-,5.85
Jun 22,vs CHC,W 6-3,5.2,4,3,3,1,1,5,10,6,86,23,53,W(5-8),-,5.70
Jun 16,@ PIT,L 6-2,5.0,6,3,3,2,2,2,6,13,85,23,43,L(4-8),-,5.77
Jun 9,vs STL,L 6-4,6.0,4,5,5,2,3,10,2,10,110,25,51,L(4-7),-,5.79
Jun 3,@ SD,L 6-3,4.2,6,4,4,1,1,3,7,9,88,20,38,L(4-6),-,5.64
May 29,@ ARI,L 5-2,5.0,4,5,4,1,3,6,6,7,90,22,-,L(4-5),-,5.49
May 24,vs PIT,W 5-4,6.0,4,2,2,1,2,5,6,10,90,23,59,W(4-4),-,5.34
May 19,vs CHC,W 5-4,5.0,6,1,1,0,5,4,8,8,98,25,50,-,-,5.61
May 13,@ LAD,W 5-3,6.0,4,3,2,2,0,8,4,10,103,22,62,W(3-4),-,6.02
May 8,vs NYM,W 7-2,5.2,3,2,2,1,1,7,7,6,81,21,-,W(2-4),-,6.47
May 2,vs MIL,L 3-1,6.0,9,2,2,1,1,7,12,7,106,27,52,L(1-4),-,7.01
Apr 27,@ MIN,W 15-9,1.0,6,5,5,1,2,0,4,5,49,11,-,-,-,7.85
Apr 22,@ STL,L 9-2,5.0,7,3,3,1,4,3,9,8,89,24,40,L(1-3),-,6.51
Apr 16,@ MIL,W 10-4,6.2,5,4,4,0,3,8,8,8,107,27,53,W(1-2),-,6.75
Apr 11,@ PHI,L 4-3,6.0,5,3,3,2,0,4,11,8,89,23,-,-,-,7.31
Apr 6,@ PIT,L 14-3,5.0,6,4,4,0,3,3,9,9,107,24,39,L(0-2),-,9.00
Mar 31,vs WSH,L 13-7,5.0,6,6,6,2,1,6,7,8,85,22,36,L(0-1),-,10.80
