DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 3,vs SF,W 8-1,0.1,2,1,1,0,1,0,2,1,19,4,-,-,-,9.00
Jul 1,@ LAD,L 6-4,0.2,0,0,0,0,0,0,0,1,7,1,-,-,-,8.64
Jun 7,@ CIN,L 7-5,0.0,1,2,2,0,2,0,0,1,14,3,-,-,-,INF
Jun 5,@ CIN,W 9-6,0.1,1,0,0,0,0,0,0,1,3,1,-,-,-,7.88
Jun 2,vs LAD,L 12-4,0.0,2,4,4,0,2,0,1,1,23,4,-,-,-,INF
Jun 1,vs LAD,L 11-8,1.0,1,0,0,0,0,1,0,2,10,3,-,-,-,5.74
May 29,vs SF,W 11-4,1.0,1,0,0,0,1,0,2,1,16,4,-,-,H(5),6.14
May 27,vs CIN,W 8-2,0.1,1,0,0,0,2,1,0,1,18,4,-,-,-,6.59
May 25,vs CIN,W 5-4,1.0,1,0,0,0,0,1,2,0,18,3,-,-,H(4),6.75
May 22,@ LAD,L 5-3,1.0,0,0,0,0,0,1,1,1,10,3,-,-,-,7.30
May 18,@ SF,W 6-1,1.0,0,0,0,0,1,2,0,1,16,4,-,-,-,7.94
May 15,@ SD,L 4-0,1.0,0,0,0,0,1,0,0,2,10,3,-,-,-,8.71
May 12,vs MIL,W 4-0,0.1,0,0,0,0,0,0,0,1,3,1,-,-,H(3),9.64
May 10,vs MIL,L 5-2,0.1,0,0,0,0,0,1,0,0,6,1,-,-,-,10.00
May 9,vs LAA,L 8-0,1.0,1,1,1,0,3,0,2,2,24,7,-,-,-,10.38
Apr 28,@ MIA,L 4-1,1.0,1,1,1,1,0,0,2,2,14,4,-,-,-,10.57
Apr 22,vs CHC,L 9-7,1.0,2,3,3,0,1,2,1,2,26,6,-,-,-,10.80
Apr 18,@ PIT,L 10-2,1.0,3,3,3,0,1,2,0,4,32,7,-,-,-,7.94
Apr 13,@ WSH,W 2-1,0.1,0,0,0,0,0,0,1,0,4,1,-,-,H(2),3.86
Apr 10,vs SD,L 5-2,1.0,0,0,0,0,1,0,1,1,15,3,-,-,-,4.15
Apr 9,vs SD,L 7-6,0.2,2,0,0,0,0,0,0,4,7,4,-,-,-,5.40
Apr 7,vs ATL,W 3-2,0.1,0,0,0,0,1,0,1,0,6,2,-,-,H(1),6.75
Apr 6,vs ATL,L 8-3,0.1,0,0,0,0,0,0,0,1,3,1,-,-,-,7.71
Apr 3,@ SD,L 8-4,1.0,0,0,0,0,1,0,2,0,13,3,-,-,-,9.00
Mar 29,@ ARI,L 8-2,1.0,3,2,2,0,0,1,2,3,22,6,-,-,-,18.00
