DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs WSH,W 5-4,1.0,2,0,0,0,0,2,3,0,18,5,-,-,-,1.31
Jul 15,@ PIT,L 7-6,0.2,2,1,1,0,0,1,1,2,10,4,-,-,H(14),1.34
Jul 14,@ PIT,L 6-2,1.0,2,1,1,0,0,2,1,2,20,5,-,-,-,1.17
Jul 10,@ MIA,W 8-4,1.0,2,0,0,0,0,1,3,0,21,4,-,-,H(13),0.99
Jul 9,@ MIA,L 4-3,1.1,0,0,0,0,0,1,2,1,14,4,-,-,-,1.02
Jul 6,vs ATL,W 5-4,1.0,1,0,0,0,1,1,1,1,17,4,-,-,H(12),1.05
Jul 4,vs MIN,W 3-2,1.2,1,0,0,0,0,1,4,1,23,6,-,W(6-1),BlSv(4),1.07
Jun 29,@ CIN,W 8-2,1.0,1,0,0,0,0,2,0,2,18,4,-,-,H(11),1.12
Jun 28,@ CIN,W 6-4,1.1,0,0,0,0,0,3,0,1,17,4,-,-,H(10),1.14
Jun 27,vs KC,L 5-4,0.1,0,0,0,0,0,0,1,0,6,1,-,-,-,1.18
Jun 23,vs STL,L 3-2,1.0,2,2,2,1,0,1,2,2,14,5,-,L(5-1),BlSv(3),1.19
Jun 22,vs STL,W 2-1,1.0,0,0,0,0,0,2,1,0,15,3,-,-,-,0.74
Jun 19,@ PIT,W 3-2,1.1,2,1,1,1,0,3,0,3,24,6,-,-,H(9),0.76
Jun 17,vs PHI,L 10-9,0.2,1,0,0,0,1,0,3,0,14,4,-,-,-,0.52
Jun 13,vs CHC,W 1-0,1.0,1,0,0,0,0,1,2,1,20,4,-,-,H(8),0.53
Jun 11,vs CHC,L 7-2,1.0,0,0,0,0,0,2,0,1,15,3,-,-,-,0.55
Jun 10,@ PHI,L 4-3,1.0,0,0,0,0,0,1,2,0,13,3,-,-,-,0.57
Jun 6,@ CLE,L 3-1,0.2,1,0,0,0,2,2,0,1,23,5,-,-,-,0.59
Jun 3,@ CHW,L 6-1,1.0,0,0,0,0,0,1,2,0,12,3,-,-,-,0.60
May 30,vs STL,W 3-2,1.0,2,2,1,1,1,1,2,3,18,7,-,W(5-0),BlSv(2),0.62
May 27,vs NYM,W 8-7,1.0,0,0,0,0,0,0,2,1,12,3,-,-,H(7),0.32
May 25,vs NYM,W 4-3,1.1,1,0,0,0,0,0,2,2,17,4,-,W(4-0),-,0.33
May 21,vs ARI,W 4-2,1.0,0,0,0,0,1,1,2,0,13,4,-,-,H(6),0.35
May 19,@ MIN,W 5-4,1.0,0,0,0,0,0,2,1,0,10,3,-,-,-,0.36
May 18,@ MIN,W 8-3,1.1,1,0,0,0,0,1,1,3,14,5,-,-,-,0.38
May 13,@ COL,W 7-3,0.1,0,0,0,0,1,0,1,0,13,2,-,-,-,0.40
May 11,@ COL,W 11-10,1.0,0,0,0,0,1,1,1,1,15,4,-,W(3-0),-,0.41
May 10,@ COL,W 5-2,1.0,0,0,0,0,0,3,0,0,14,3,-,-,Sv(3),0.43
May 8,vs CLE,W 3-2,1.1,0,0,0,0,0,2,0,2,18,4,-,-,H(5),0.45
May 5,vs PIT,W 5-3,1.0,0,0,0,0,1,1,1,1,16,4,-,-,-,0.48
May 2,@ CIN,W 3-1,2.0,1,0,0,0,1,0,4,2,26,7,-,-,Sv(2),0.51
May 1,@ CIN,W 7-6,1.2,0,0,0,0,0,1,3,1,13,5,-,-,Sv(1),0.57
Apr 27,@ CHC,L 3-2,0.2,0,0,0,0,0,1,1,1,12,3,-,-,-,0.64
Apr 24,@ KC,W 5-2,0.2,1,0,0,0,1,0,1,1,19,3,-,-,-,0.68
Apr 22,vs MIA,W 4-2,1.0,0,0,0,0,0,2,0,1,12,3,-,-,H(4),0.71
Apr 21,vs MIA,W 6-5,1.0,0,0,0,0,0,1,2,0,10,3,-,W(2-0),-,0.77
Apr 19,vs MIA,W 12-3,0.2,0,0,0,0,0,0,1,1,8,2,-,-,H(3),0.84
Apr 17,vs CIN,W 2-0,1.0,0,0,0,0,0,1,1,1,14,3,-,-,H(2),0.90
Apr 15,@ NYM,L 3-2,1.1,0,0,0,0,0,2,1,1,20,4,-,-,-,1.00
Apr 14,@ NYM,W 5-1,0.2,1,0,0,0,0,0,2,0,8,2,-,-,H(1),1.17
Apr 10,@ STL,L 5-3,0.1,0,0,0,0,0,1,0,0,7,1,-,-,-,1.29
Apr 9,@ STL,W 5-4,1.1,0,0,0,0,0,1,3,0,21,4,-,-,-,1.35
Apr 7,vs CHC,L 5-2,0.0,1,0,0,0,0,0,0,1,3,1,-,-,-,1.69
Apr 6,vs CHC,W 5-4,1.1,2,1,1,0,0,1,1,4,23,6,-,-,BlSv(1),1.69
Apr 4,vs STL,L 6-0,1.0,1,0,0,0,0,0,3,1,18,4,-,-,-,0.00
Apr 3,vs STL,W 5-4,1.0,1,0,0,0,0,0,2,1,8,3,-,-,-,0.00
Mar 29,@ SD,W 2-1,2.0,1,0,0,0,2,2,3,1,35,8,-,W(1-0),-,0.00
