DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ CIN,L 7-3,1.0,3,2,2,1,2,1,0,1,28,7,-,-,-,3.44
Jul 21,@ CHC,W 6-3,5.0,4,0,0,0,3,2,6,11,82,22,58,-,-,3.17
Jul 15,vs CIN,W 6-4,4.0,0,0,0,0,2,4,3,5,61,14,-,W(3-3),-,3.49
Jul 6,@ SF,L 3-2,6.0,5,2,2,1,3,5,9,9,96,26,56,-,-,3.80
Jul 1,vs ATL,L 6-5,5.1,4,4,4,1,3,2,6,12,79,23,43,L(2-3),-,3.92
Jun 25,vs CLE,W 4-0,7.0,1,0,0,0,5,4,10,7,97,26,74,W(2-2),-,3.48
Jun 21,@ MIL,L 11-3,2.0,3,4,0,0,0,2,6,3,41,11,-,-,-,4.39
May 30,@ MIL,L 3-2,2.0,2,1,1,0,4,1,4,4,58,13,-,-,-,4.74
May 25,@ PIT,L 8-1,5.1,4,3,3,0,0,7,8,5,78,21,55,L(1-2),-,4.76
May 19,vs PHI,L 7-6,4.1,4,5,3,1,2,7,5,6,90,20,44,-,-,4.67
May 13,@ SD,L 5-3,3.2,4,2,2,0,0,4,6,5,48,15,-,-,-,4.15
May 11,@ SD,W 9-5,1.0,0,0,0,0,1,1,2,0,16,4,-,-,-,3.86
May 7,vs MIN,L 6-0,5.1,6,4,4,0,2,5,5,12,97,24,43,L(1-1),-,4.32
Apr 26,vs NYM,W 4-3,3.0,0,0,0,0,0,1,4,4,35,9,-,W(1-0),-,0.00
