DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs STL,L 4-2,1.1,1,0,0,0,2,1,1,3,26,7,-,-,-,2.60
Jul 21,vs PIT,L 6-2,1.0,3,2,2,0,0,0,4,2,22,6,-,-,-,2.70
Jul 20,vs PIT,L 12-1,1.0,0,1,0,0,2,0,2,1,19,5,-,-,-,2.23
Jul 14,@ STL,W 8-2,1.0,2,0,0,0,0,2,2,1,18,5,-,-,-,2.30
Jul 13,@ STL,W 9-1,1.0,0,0,0,0,0,0,2,1,10,3,-,-,-,2.37
Jul 8,@ CHC,L 6-5,2.2,1,1,1,0,1,3,3,2,41,9,-,-,-,2.45
Jul 6,@ CHC,W 3-2,0.2,1,1,1,0,0,1,0,2,11,3,-,-,H(6),2.36
Jul 4,vs CHW,W 7-4,1.1,1,0,0,0,1,2,1,1,20,5,-,-,H(5),2.08
Jul 3,vs CHW,L 12-8,1.1,3,1,1,0,0,1,5,1,27,7,-,-,H(4),2.19
Jun 29,vs MIL,L 8-2,3.0,0,1,1,0,2,1,5,2,44,11,-,-,-,1.93
Jun 26,@ ATL,W 5-3,0.2,2,1,1,0,0,0,2,2,15,4,-,-,H(3),1.77
Jun 25,@ ATL,L 5-4,0.2,1,0,0,0,1,0,2,1,16,4,-,-,-,1.37
Jun 23,vs CHC,W 11-2,1.0,2,0,0,0,0,0,1,3,15,4,-,-,-,1.42
Jun 21,vs CHC,W 6-2,0.2,2,0,0,0,1,0,2,2,23,5,-,-,-,1.50
Jun 20,vs DET,W 5-3,0.1,0,0,0,0,0,0,0,1,2,1,-,-,H(2),1.56
Jun 15,@ PIT,L 3-2,3.0,2,0,0,0,1,2,3,6,42,12,-,-,BlSv(1),1.59
Jun 10,vs STL,W 6-3,1.0,1,0,0,0,0,1,0,3,17,4,-,-,H(1),1.93
Jun 8,vs STL,L 7-6,2.0,2,1,1,0,1,0,5,3,31,9,-,-,-,2.08
Jun 6,vs COL,L 6-3,2.0,1,0,0,0,1,2,2,3,26,8,-,-,-,1.64
Jun 1,@ SD,W 7-2,4.0,2,2,2,0,1,4,4,6,48,15,-,-,Sv(1),2.00
May 28,@ ARI,L 12-5,2.0,0,0,0,0,1,1,4,0,34,6,-,-,-,0.00
May 26,@ COL,W 6-5,1.0,2,0,0,0,0,0,3,1,11,4,-,W(1-0),-,0.00
May 25,@ COL,L 5-4,1.0,0,0,0,0,0,1,2,0,15,3,-,-,-,0.00
May 23,vs PIT,L 5-4,1.0,1,0,0,0,1,0,2,2,23,5,-,-,-,0.00
