DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ CIN,L 7-3,1.0,1,0,0,0,1,2,0,1,24,5,-,-,-,3.93
Jul 22,@ CHC,L 7-2,0.2,0,0,0,0,1,0,2,0,12,3,-,-,-,4.05
Jul 10,@ CHW,W 14-2,1.0,0,0,0,0,0,2,0,1,14,3,-,-,-,4.13
Jul 8,@ SF,L 13-8,1.0,4,3,3,1,0,1,3,3,26,7,-,L(1-3),-,4.26
Jul 6,@ SF,L 3-2,1.0,2,1,1,0,1,1,3,1,20,6,-,L(1-2),-,3.52
Jun 30,vs ATL,L 11-4,1.1,3,2,2,0,0,0,2,5,29,7,-,-,-,3.34
Jun 27,vs CLE,L 5-1,1.0,1,0,0,0,0,1,0,3,12,4,-,-,-,2.86
Jun 24,@ MIL,W 8-2,1.0,0,0,0,0,0,2,0,1,18,3,-,-,-,2.96
Jun 19,@ PHI,W 7-6,1.0,1,0,0,0,0,0,1,3,9,4,-,-,-,3.08
Jun 17,vs CHC,W 5-0,1.0,2,0,0,0,0,1,3,0,15,4,-,W(1-1),-,3.20
Jun 15,vs CHC,L 13-5,1.0,1,1,1,0,0,1,0,3,20,4,-,-,-,3.33
Jun 13,vs SD,L 4-2,2.0,0,0,0,0,0,3,0,3,19,6,-,-,-,3.09
Jun 11,vs SD,W 5-2,0.2,0,0,0,0,2,2,0,0,23,4,-,-,H(3),3.38
Jun 10,@ CIN,L 6-3,1.0,0,0,0,0,0,2,0,1,13,3,-,-,-,3.48
Jun 8,@ CIN,W 7-6,1.0,1,0,0,0,1,1,0,3,18,5,-,-,Sv(2),3.66
Jun 6,vs MIA,L 11-3,1.0,0,0,0,0,0,0,2,1,19,3,-,-,-,3.86
Jun 5,vs MIA,L 7-4,1.0,1,0,0,0,0,2,1,2,15,5,-,-,-,4.08
May 31,vs PIT,W 10-8,0.2,2,0,0,0,1,0,2,2,18,5,-,-,H(2),4.32
May 28,@ MIL,L 8-3,1.0,0,0,0,0,0,1,0,2,11,3,-,-,-,4.50
May 25,@ PIT,L 8-1,1.0,3,2,2,0,1,1,2,3,22,7,-,-,-,4.80
May 22,vs KC,L 5-1,1.0,0,0,0,0,0,0,0,3,7,3,-,-,-,3.86
May 18,vs PHI,W 12-4,2.0,1,1,1,1,0,0,3,4,24,7,-,-,-,4.15
May 17,vs PHI,L 6-2,1.0,3,2,2,1,0,1,2,3,18,6,-,-,-,4.09
May 12,@ SD,L 2-1,2.0,0,1,1,0,2,4,1,1,43,8,-,L(0-1),-,2.70
May 11,@ SD,W 9-5,1.0,3,2,2,0,0,1,1,4,24,6,-,-,-,2.25
May 8,vs MIN,L 7-1,2.0,2,0,0,0,0,2,0,6,25,8,-,-,-,0.00
Apr 25,vs NYM,W 9-1,3.0,2,0,0,0,0,4,3,4,45,11,-,-,Sv(1),0.00
Apr 12,@ CIN,W 13-4,1.0,0,0,0,0,0,2,0,1,15,3,-,-,H(1),0.00
Apr 8,vs ARI,L 4-1,1.0,0,0,0,0,0,1,2,0,15,3,-,-,-,0.00
