DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Sep 26,@ NYM,L 4-3,6.2,5,2,2,1,0,4,11,10,84,25,60,-,-,4.26
Sep 21,vs WSH,W 3-2,8.0,4,2,2,1,0,4,8,15,95,27,70,W(10-10),-,4.32
Sep 16,vs NYM,L 7-3,5.0,8,5,5,0,2,0,6,15,76,23,29,L(9-10),-,4.41
Sep 10,vs MIA,W 10-8,5.0,6,5,5,0,3,5,8,8,88,24,37,-,-,4.28
Sep 4,vs TEX,L 8-2,4.1,8,7,6,2,3,3,7,10,96,23,21,L(9-9),-,4.14
Aug 30,@ PHI,W 9-1,8.0,7,1,1,0,1,9,10,11,121,31,72,W(9-8),-,3.91
Aug 23,vs SEA,L 9-6,6.0,11,4,4,0,2,6,9,14,88,31,38,-,-,4.06
Aug 18,vs CIN,L 5-3,6.0,8,4,4,3,1,9,7,10,100,27,48,L(8-8),-,3.98
Aug 13,@ STL,W 6-3,7.0,7,1,1,0,2,3,15,8,100,28,60,W(8-7),-,3.89
Aug 4,vs MIA,W 5-3,6.0,3,3,3,2,1,3,8,10,94,22,56,W(7-7),-,4.03
Jul 30,@ PHI,L 2-1,7.0,6,1,0,0,3,8,14,4,115,29,68,-,-,4.01
Jul 24,@ ARI,L 10-2,3.2,5,4,4,0,5,4,7,5,90,22,34,L(6-7),-,4.24
Jul 19,vs CHC,L 8-2,7.0,7,4,3,2,2,5,8,13,93,28,52,L(6-6),-,4.07
Jul 14,vs ARI,W 4-3,6.0,8,1,1,0,2,4,10,10,93,27,54,-,-,4.08
Jul 7,@ WSH,L 5-4,7.0,3,1,1,0,1,7,7,9,100,25,73,-,-,4.23
Jul 1,@ OAK,W 4-3,6.0,6,1,1,0,3,4,10,9,91,26,57,-,-,4.44
Jun 24,vs MIL,W 3-1,7.0,5,1,1,0,1,6,9,10,99,26,68,W(6-5),-,4.63
Jun 19,vs SF,W 9-0,7.0,3,0,0,0,1,6,6,11,86,25,76,W(5-5),-,4.91
Jun 13,@ WSH,L 10-5,5.0,8,8,8,3,0,6,5,12,80,24,25,L(4-5),-,5.35
Jun 8,vs PHI,W 3-1,7.0,3,1,1,0,0,8,9,7,101,24,75,W(4-4),-,4.73
Jun 3,@ CIN,W 6-5,5.1,5,5,4,1,5,2,9,11,97,28,37,-,-,5.10
May 28,@ SF,L 7-1,6.0,6,7,6,0,5,2,11,11,87,29,31,L(3-4),-,4.95
May 23,vs PIT,W 6-5,6.0,11,3,3,1,3,2,13,12,102,31,37,-,-,4.50
May 19,vs WSH,W 7-4,5.1,9,4,4,1,3,4,10,10,117,27,35,-,-,4.50
May 14,@ MIA,L 3-1,7.0,5,3,3,1,3,1,13,10,96,28,53,L(3-3),-,4.22
May 7,vs STL,L 6-4,6.0,8,4,4,2,2,2,12,10,101,26,40,-,-,4.29
May 2,vs NYM,W 9-7,6.0,4,3,3,2,4,3,9,9,96,26,51,W(3-2),-,3.94
Apr 27,@ NYM,W 7-5,5.0,5,3,2,1,2,3,8,7,67,20,48,W(2-2),-,3.80
Apr 20,vs WSH,L 3-2,7.0,3,3,3,1,2,3,12,9,73,26,60,L(1-2),-,3.86
Apr 15,vs SD,W 4-2,6.0,7,2,2,2,1,6,7,12,89,27,55,W(1-1),-,3.86
Apr 8,@ PIT,L 6-4,5.2,9,6,3,0,4,4,15,7,109,30,33,L(0-1),-,4.76
