DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs LAD,W 7-3,0.2,1,0,0,0,0,1,1,0,9,3,-,-,H(13),4.82
Jul 24,vs LAD,W 7-4,1.0,1,1,1,1,0,1,1,2,21,4,-,-,-,4.94
Jul 22,vs SD,W 5-0,0.2,0,0,0,0,0,0,1,1,4,2,-,-,-,4.78
Jul 20,vs SD,W 11-5,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,4.91
Jul 15,@ MIA,L 10-5,0.1,1,0,0,0,0,0,0,2,4,2,-,-,-,5.11
Jul 12,@ BAL,W 5-4,0.1,0,0,0,0,0,1,0,0,7,1,-,-,H(12),5.18
Jul 11,@ NYM,L 3-0,0.1,0,0,0,0,0,0,1,0,3,1,-,-,-,5.25
Jul 6,@ PIT,W 17-5,1.0,2,1,1,0,1,2,0,3,22,6,-,-,-,5.32
Jul 1,vs WSH,W 4-3,0.1,0,0,0,0,0,0,1,0,5,1,-,-,-,5.16
Jun 30,vs WSH,W 3-2,1.0,1,0,0,0,1,1,1,2,25,5,-,-,H(11),5.24
Jun 28,vs WSH,W 4-3,0.1,0,0,0,0,0,0,0,1,1,1,-,-,H(10),5.48
Jun 25,vs NYY,L 4-2,0.0,2,2,2,0,1,0,2,0,11,3,-,-,-,INF
Jun 23,@ WSH,W 5-3,1.0,1,1,1,1,0,0,3,1,24,4,-,-,H(9),4.71
Jun 20,vs STL,W 4-3,0.2,0,0,0,0,0,0,1,1,7,2,-,-,Sv(1),4.50
Jun 18,vs STL,W 6-5,0.1,1,0,0,0,0,0,2,0,11,2,-,-,BlSv(3),4.66
Jun 17,@ MIL,W 10-9,1.0,0,0,0,0,0,0,0,3,9,3,-,-,H(8),4.74
Jun 14,vs COL,W 9-3,1.0,0,0,0,0,0,1,1,1,10,3,-,-,-,5.00
Jun 9,vs MIL,L 12-3,0.1,4,4,4,1,0,0,2,3,22,5,-,-,-,5.29
Jun 7,@ CHC,L 4-3,1.0,0,0,0,0,0,1,1,0,11,3,-,-,-,3.24
Jun 6,@ CHC,L 7-5,0.1,1,2,2,1,1,0,1,1,13,3,-,L(0-2),BlSv(2),3.45
Jun 2,@ SF,L 2-0,0.0,2,1,1,0,0,0,1,1,7,2,-,-,-,INF
May 28,@ LAD,L 5-4,0.2,2,1,0,0,0,1,4,0,19,5,-,L(0-1),BlSv(1),1.76
May 27,vs TOR,L 5-3,1.0,0,0,0,0,1,1,1,1,16,4,-,-,-,1.84
May 25,vs TOR,L 6-5,2.0,1,0,0,0,0,3,3,0,24,6,-,-,-,1.98
May 22,vs ATL,L 3-1,0.1,1,0,0,0,0,0,2,0,3,2,-,-,-,2.31
May 17,@ STL,W 6-2,0.1,0,0,0,0,0,0,0,1,3,1,-,-,H(7),2.38
May 6,@ WSH,L 5-4,0.1,1,0,0,0,0,0,1,1,9,2,-,-,H(6),2.45
May 2,@ MIA,W 6-0,0.1,0,0,0,0,0,0,0,1,4,1,-,-,-,2.53
May 1,@ MIA,L 2-1,0.2,0,0,0,0,0,1,0,1,7,2,-,-,-,2.61
Apr 28,vs ATL,L 4-1,0.2,0,0,0,0,1,1,0,1,16,3,-,-,-,2.79
Apr 25,vs ARI,W 5-3,0.1,1,0,0,0,0,1,1,0,9,2,-,-,H(5),3.00
Apr 21,vs PIT,W 6-2,0.0,1,0,0,0,0,0,1,0,4,1,-,-,-,3.12
Apr 20,vs PIT,W 2-1,1.0,0,0,0,0,0,2,1,0,12,3,-,-,-,3.12
Apr 17,@ ATL,W 5-1,1.1,0,0,0,0,1,1,1,2,19,5,-,-,-,3.52
Apr 15,@ TB,W 10-4,0.0,1,1,0,0,1,0,2,0,13,3,-,-,-,4.26
Apr 13,@ TB,W 2-1,0.1,0,0,0,0,1,1,0,0,9,2,-,-,-,4.26
Apr 11,vs CIN,W 4-3,1.0,1,0,0,0,0,0,3,1,11,4,-,-,H(4),4.50
Apr 9,vs CIN,W 6-5,0.2,0,0,0,0,2,0,1,0,21,3,-,-,-,5.40
Apr 8,vs MIA,L 6-3,1.0,2,1,1,0,1,1,1,2,14,5,-,-,-,6.23
Apr 5,vs MIA,W 5-0,1.1,0,0,0,0,0,1,2,1,10,4,-,-,H(3),5.40
Apr 4,@ NYM,L 4-2,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,9.00
Mar 30,@ ATL,W 5-4,1.0,0,0,0,0,0,2,0,1,14,3,-,-,H(2),10.80
Mar 29,@ ATL,L 8-5,0.2,1,2,2,1,1,1,1,1,20,4,-,-,H(1),27.00
