DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs ARI,W 2-1,1.0,1,0,0,0,0,0,1,2,13,4,-,-,-,2.57
Jul 21,vs STL,L 6-3,1.1,2,1,1,0,2,2,3,1,31,8,-,-,BlSv(3),2.63
Jul 19,vs STL,W 9-6,0.1,0,0,0,0,0,0,1,0,2,1,-,-,Sv(3),2.50
Jul 15,@ SD,W 7-4,1.0,2,1,1,1,0,0,2,2,18,4,-,-,-,2.52
Jul 13,@ SD,W 5-4,1.0,0,0,0,0,0,3,0,0,13,3,-,W(4-1),-,2.35
Jul 11,@ SF,L 5-4,1.1,0,0,0,0,0,1,2,1,18,5,-,-,-,2.41
Jul 9,@ SF,L 2-1,0.0,1,0,0,0,1,0,0,1,3,2,-,-,-,2.50
Jul 8,vs CIN,W 6-5,0.2,0,0,0,0,0,0,2,0,5,2,-,-,-,2.50
Jul 3,vs DET,W 5-3,1.0,1,0,0,0,0,1,3,0,14,4,-,-,Sv(2),2.55
Jun 30,vs MIN,W 14-9,1.2,0,0,0,0,0,2,2,1,16,5,-,-,-,2.62
Jun 29,vs MIN,W 10-6,1.0,0,0,0,0,0,1,0,2,9,3,-,-,-,2.76
Jun 27,@ LAD,L 7-5,0.1,0,0,0,0,0,1,0,0,5,1,-,-,-,2.84
Jun 24,@ CIN,L 8-6,0.2,4,4,4,1,3,1,0,5,28,9,-,L(3-1),BlSv(2),2.87
Jun 19,vs LAD,L 4-3,2.0,0,0,0,0,1,2,2,2,29,7,-,-,H(7),1.76
Jun 16,@ STL,W 6-3,1.0,0,0,0,0,0,2,0,1,13,3,-,-,H(6),1.88
Jun 11,@ MIL,W 7-2,1.0,1,0,0,0,0,2,1,1,14,4,-,-,-,1.95
Jun 8,vs PIT,W 3-1,1.1,1,0,0,0,0,1,3,1,22,5,-,-,Sv(1),2.03
Jun 7,vs PHI,W 4-3,1.0,0,0,0,0,0,0,2,1,14,3,-,-,H(5),2.13
Jun 1,@ NYM,W 7-4,0.2,1,2,2,0,1,1,1,1,17,4,-,-,-,2.22
May 31,@ NYM,W 5-1,1.0,0,0,0,0,2,0,0,3,14,5,-,-,H(4),1.52
May 28,@ PIT,W 7-0,1.0,0,0,0,0,0,0,0,3,13,3,-,-,-,1.59
May 26,vs SF,L 5-4,1.0,2,0,0,0,2,1,1,2,22,6,-,-,-,1.66
May 25,vs SF,W 6-2,0.2,2,1,1,0,0,1,2,1,13,4,-,-,-,1.74
May 20,@ CIN,W 6-1,1.0,0,0,0,0,0,1,2,0,11,3,-,-,-,1.35
May 19,@ CIN,L 5-4,1.0,1,0,0,0,0,2,0,2,11,4,-,-,-,1.42
May 15,@ ATL,W 3-2,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,1.50
May 14,vs ATL,L 6-5,1.0,0,0,0,0,0,1,2,0,11,3,-,-,-,1.59
May 11,vs CHW,W 11-2,1.0,0,0,0,0,1,0,0,3,19,4,-,-,-,1.69
May 8,vs MIA,W 4-3,1.0,0,0,0,0,0,1,1,1,8,3,-,-,-,1.80
May 5,@ STL,L 8-6,2.0,1,0,0,0,0,1,1,5,22,7,-,-,H(3),1.93
Apr 30,vs COL,W 3-2,1.0,1,0,0,0,0,0,3,0,7,3,-,-,H(2),2.25
Apr 28,vs MIL,W 3-0,1.1,0,0,0,0,0,3,0,1,13,4,-,-,H(1),2.45
Apr 27,vs MIL,W 3-2,0.1,0,0,0,0,0,0,0,1,3,1,-,W(3-0),-,2.79
Apr 25,@ CLE,L 4-1,0.1,2,0,0,0,0,0,0,3,7,3,-,-,-,2.89
Apr 21,@ COL,L 5-2,1.2,0,0,0,0,1,1,3,1,26,6,-,-,-,3.00
Apr 17,vs STL,L 5-3,0.2,3,3,3,1,1,1,3,1,27,6,-,-,-,3.68
Apr 13,vs ATL,L 4-0,1.0,1,0,0,0,0,1,0,3,12,4,-,-,-,0.00
Apr 11,vs PIT,W 13-5,1.0,0,0,0,0,0,1,1,1,9,3,-,-,-,0.00
Apr 7,@ MIL,W 5-2,0.2,0,0,0,0,0,1,0,1,6,2,-,W(2-0),-,0.00
Apr 6,@ MIL,L 5-4,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,0.00
Apr 2,@ CIN,L 1-0,1.0,1,0,0,0,0,1,1,3,15,5,-,-,-,0.00
Mar 31,@ MIA,W 10-6,1.2,3,0,0,0,0,1,4,2,22,7,-,W(1-0),BlSv(1),0.00
Mar 29,@ MIA,W 8-4,1.0,0,0,0,0,1,1,1,0,13,3,-,-,-,0.00
