DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs ARI,W 2-1,6.0,4,1,1,1,0,7,4,7,103,22,67,-,-,3.06
Jul 20,vs STL,L 18-5,3.0,7,8,8,2,5,1,7,8,86,21,9,L(12-3),-,3.14
Jul 15,@ SD,W 7-4,5.1,6,3,3,1,3,7,4,10,101,25,48,W(12-2),-,2.58
Jul 8,vs CIN,W 6-5,6.1,6,4,4,1,3,2,10,10,94,25,44,-,-,2.45
Jul 1,vs MIN,W 11-10,5.0,9,4,2,1,3,5,7,13,100,28,-,W(11-2),-,2.25
Jun 26,@ LAD,W 9-4,5.0,4,2,2,0,1,4,6,8,82,19,54,W(10-2),-,2.18
Jun 20,vs LAD,W 4-0,7.0,5,0,0,0,3,1,8,16,119,28,65,W(9-2),-,2.10
Jun 15,@ STL,W 13-5,6.0,5,2,2,2,1,3,10,9,102,23,56,W(8-2),-,2.28
Jun 9,vs PIT,W 2-0,7.0,1,0,0,0,2,5,10,7,104,24,78,W(7-2),-,2.22
Jun 3,@ NYM,W 2-0,7.0,2,0,0,0,3,7,7,9,107,27,77,W(6-2),-,2.44
May 29,@ PIT,W 8-6,6.0,8,4,4,2,0,6,7,13,90,27,46,W(5-2),-,2.71
May 23,vs CLE,L 1-0,7.0,6,1,1,0,1,4,7,14,104,26,-,L(4-2),-,2.37
May 18,@ CIN,W 8-1,6.0,2,1,1,1,1,8,6,5,99,20,-,W(4-1),-,2.52
May 12,vs CHW,W 8-4,5.2,4,1,1,0,3,5,4,11,92,23,59,W(3-1),-,2.66
May 6,@ STL,L 4-3,5.1,6,2,2,1,4,4,5,10,87,23,48,-,-,2.82
Apr 30,vs COL,W 3-2,5.2,5,2,0,0,3,5,9,9,106,27,-,-,-,2.73
Apr 25,@ CLE,L 4-1,7.0,4,3,3,3,2,4,4,17,107,27,59,L(2-1),-,3.29
Apr 19,vs STL,W 8-5,6.0,2,1,0,0,1,7,2,11,96,22,72,W(2-0),-,3.10
Apr 11,vs PIT,W 13-5,5.0,7,4,4,1,3,3,11,7,96,24,37,-,-,4.40
Apr 5,@ MIL,W 8-0,6.0,3,0,0,0,1,6,6,8,89,22,71,W(1-0),-,2.89
Mar 29,@ MIA,W 8-4,3.1,7,4,3,0,3,2,9,6,71,20,31,-,-,8.10
