DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs STL,W 7-3,1.0,1,0,0,0,2,1,1,1,31,6,-,-,-,1.53
Jul 23,vs STL,W 2-1,1.0,0,0,0,0,0,1,2,0,13,3,-,W(3-3),-,1.56
Jul 21,vs PIT,L 6-2,1.0,2,1,1,0,0,0,4,1,15,5,-,-,-,1.59
Jul 15,@ STL,L 6-4,1.0,0,0,0,0,0,0,2,1,10,3,-,-,-,1.44
Jul 13,@ STL,W 9-1,1.0,0,0,0,0,1,1,1,1,19,4,-,-,H(9),1.47
Jul 8,@ CHC,L 6-5,1.0,2,0,0,0,0,1,4,1,19,6,-,-,-,1.50
Jul 7,@ CHC,L 8-7,1.0,2,1,1,0,0,2,2,1,14,5,-,L(2-3),BlSv(2),1.53
Jul 4,vs CHW,W 7-4,1.2,1,0,0,0,1,2,3,0,27,6,-,-,Sv(6),1.37
Jul 2,vs CHW,W 5-3,0.2,2,1,1,1,0,1,0,3,23,4,-,-,-,1.42
Jul 1,vs MIL,W 8-2,1.0,1,0,0,0,1,2,2,0,23,5,-,-,-,1.24
Jun 27,@ ATL,W 6-5,1.0,0,0,0,0,0,0,2,0,5,2,-,-,H(8),1.27
Jun 25,@ ATL,L 5-4,2.0,2,0,0,0,1,0,7,1,29,9,-,-,-,1.30
Jun 21,vs CHC,W 6-2,1.1,0,0,0,0,0,2,1,1,18,4,-,-,Sv(5),1.36
Jun 20,vs DET,W 5-3,1.0,2,1,1,0,0,1,3,1,16,5,-,-,H(7),1.41
Jun 17,@ PIT,W 8-6,1.0,4,1,1,0,0,0,5,2,28,7,-,-,H(6),1.21
Jun 13,@ KC,W 7-0,1.0,1,0,0,0,1,0,4,0,23,5,-,-,H(5),0.99
Jun 10,vs STL,W 6-3,2.0,0,0,0,0,1,3,1,2,30,7,-,-,Sv(4),1.02
Jun 7,vs COL,W 7-5,1.0,1,0,0,0,0,0,3,1,13,4,-,-,-,1.08
Jun 3,@ SD,L 6-3,1.1,0,0,0,0,0,2,2,0,19,4,-,-,-,1.11
May 30,@ ARI,W 7-4,0.2,1,0,0,0,1,0,2,0,11,3,-,-,H(4),1.16
May 26,@ COL,W 6-5,1.0,2,0,0,0,1,0,2,2,11,5,-,-,Sv(3),1.19
May 24,vs PIT,W 5-4,0.2,0,0,0,0,0,0,1,1,4,2,-,-,Sv(2),1.23
May 23,vs PIT,L 5-4,1.0,1,0,0,0,0,0,3,1,18,4,-,-,-,1.26
May 22,vs PIT,W 7-2,1.0,0,0,0,0,0,0,1,1,6,2,-,-,-,1.30
May 20,vs CHC,L 6-1,1.0,2,0,0,0,1,0,2,2,9,5,-,-,-,1.35
May 16,@ SF,W 6-3,2.0,2,0,0,0,0,2,3,2,25,7,-,W(2-2),-,1.40
May 12,@ LAD,W 5-3,1.2,0,0,0,0,0,0,2,2,15,4,-,-,Sv(1),1.52
May 9,vs NYM,W 2-1,1.0,0,0,0,0,0,0,3,0,10,3,-,-,-,1.64
May 7,vs NYM,L 7-6,2.0,0,0,0,0,0,4,1,1,25,6,-,-,-,1.71
May 4,vs MIA,W 4-1,2.0,1,0,0,0,0,2,4,0,29,6,-,-,H(3),1.89
May 2,vs MIL,L 3-1,1.0,3,1,1,0,0,1,3,2,21,6,-,-,-,2.12
Apr 30,vs MIL,L 6-5,1.1,2,0,0,0,0,0,3,3,15,6,-,-,BlSv(1),1.69
Apr 27,@ MIN,W 15-9,2.0,0,0,0,0,1,2,3,0,23,6,-,-,H(2),1.84
Apr 24,vs ATL,W 9-7,2.2,2,0,0,0,0,2,4,4,42,11,-,W(1-2),-,2.13
Apr 22,@ STL,L 9-2,1.0,1,0,0,0,1,0,1,3,21,5,-,-,-,2.70
Apr 21,@ STL,L 4-3,1.0,1,1,1,1,0,1,1,2,18,4,-,L(0-2),-,3.00
Apr 18,@ MIL,L 2-0,1.0,1,0,0,0,0,0,2,2,13,4,-,-,-,2.25
Apr 15,vs STL,L 3-2,0.1,0,0,0,0,0,0,0,1,4,1,-,-,-,2.57
Apr 13,vs STL,L 5-3,1.0,0,0,0,0,0,2,0,1,16,3,-,-,-,2.70
Apr 11,@ PHI,L 4-3,0.1,0,0,0,0,0,1,0,0,7,1,-,-,-,3.18
Apr 10,@ PHI,L 6-1,1.0,2,1,1,0,0,2,2,1,20,5,-,L(0-1),-,3.38
Apr 9,@ PHI,L 6-5,1.0,1,0,0,0,1,0,3,1,25,5,-,-,-,2.08
Apr 6,@ PIT,L 14-3,1.0,0,0,0,0,1,2,1,0,19,5,-,-,-,2.70
Apr 2,vs CHC,W 1-0,1.0,0,0,0,0,1,0,2,0,17,3,-,-,H(1),3.86
Mar 31,vs WSH,L 13-7,0.1,0,0,0,0,0,0,0,1,1,1,-,-,-,6.75
Mar 30,vs WSH,L 2-0,1.0,1,1,1,0,0,1,2,1,16,4,-,-,-,9.00
