DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,@ MIL,L 6-1,1.0,0,0,0,0,0,1,1,1,11,3,-,-,-,2.67
Jul 20,vs ATL,L 8-5,1.0,2,1,1,1,0,0,2,3,16,5,-,-,-,2.76
Jul 13,@ NYM,L 4-2,1.0,1,0,0,0,0,2,1,1,21,4,-,-,-,2.54
Jul 11,@ PIT,L 2-0,1.0,1,0,0,0,0,1,1,2,22,4,-,-,-,2.63
Jul 9,@ PIT,L 6-3,1.0,0,0,0,0,0,1,1,1,14,3,-,-,-,2.73
Jul 7,vs MIA,W 18-4,2.0,0,0,0,0,0,0,1,5,18,6,-,-,-,2.84
Jul 5,vs MIA,W 14-12,1.0,1,0,0,0,0,2,0,2,19,5,-,W(1-0),-,3.09
Jul 4,vs BOS,L 3-0,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,3.22
Jul 2,vs BOS,L 4-3,1.0,1,0,0,0,0,1,1,2,8,4,-,-,-,3.38
Jul 1,@ PHI,L 4-3,1.0,0,0,0,0,0,1,0,2,8,3,-,-,-,3.54
Jun 24,vs PHI,W 8-6,1.0,1,0,0,0,1,1,2,1,21,5,-,-,-,3.72
Jun 23,vs PHI,L 5-3,1.0,0,0,0,0,0,1,1,1,10,3,-,-,-,3.93
Jun 20,vs BAL,L 3-0,2.0,1,1,1,0,0,4,0,3,30,7,-,-,-,4.15
Jun 18,vs NYY,L 4-2,1.0,0,0,0,0,1,0,0,3,21,4,-,-,-,4.11
Jun 17,@ TOR,L 8-6,0.2,2,1,1,1,0,0,1,3,14,4,-,-,-,4.40
Jun 15,@ TOR,L 6-5,1.0,0,0,0,0,0,1,0,2,10,3,-,-,-,3.95
Jun 10,vs SF,L 2-0,0.1,0,0,0,0,0,0,1,0,1,1,-,-,-,4.26
Jun 8,vs SF,L 9-5,1.0,1,0,0,0,0,1,1,2,18,4,-,-,-,4.38
Jun 3,@ ATL,L 4-2,1.0,1,1,1,1,0,0,2,2,15,4,-,-,BlSv(1),4.76
Jun 2,@ ATL,W 5-3,0.1,0,0,0,0,0,1,0,0,6,1,-,-,-,4.35
May 28,@ BAL,W 6-0,1.1,1,0,0,0,0,0,1,4,14,5,-,-,-,4.50
May 23,vs SD,L 3-1,0.2,1,0,0,0,1,1,0,2,14,4,-,-,-,5.19
May 20,vs LAD,L 7-2,1.0,1,2,2,0,1,1,2,1,20,5,-,-,-,5.63
May 12,@ ARI,W 2-1,0.2,0,0,0,0,1,1,0,1,17,3,-,-,H(1),3.86
May 9,@ SD,L 2-1,0.1,0,0,0,0,0,0,1,0,3,1,-,-,-,4.26
Apr 23,@ SF,L 4-2,0.0,1,1,1,1,0,0,0,1,4,1,-,-,-,INF
Apr 16,@ NYM,W 8-6,0.1,0,0,0,0,0,1,0,0,6,1,-,-,-,3.00
Apr 15,vs COL,L 6-5,0.2,1,1,1,1,0,0,0,3,9,3,-,-,-,3.18
Apr 12,vs COL,L 5-1,1.0,1,0,0,0,0,1,0,3,19,4,-,-,-,1.80
Apr 11,vs ATL,L 5-3,1.0,3,1,1,1,0,3,0,3,22,6,-,-,-,2.25
Apr 8,vs NYM,L 6-5,1.0,0,0,0,0,0,1,1,1,11,3,-,-,-,0.00
Apr 3,@ ATL,L 13-6,1.0,0,0,0,0,0,1,0,2,13,3,-,-,-,0.00
Apr 2,@ ATL,W 8-1,1.0,0,0,0,0,0,2,1,0,10,3,-,-,-,0.00
