DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 21,@ ARI,W 6-5,1.0,2,1,1,0,1,1,2,2,21,6,-,W(6-0),BlSv(3),3.10
Jul 20,@ ARI,W 11-10,0.2,1,0,0,0,0,1,1,1,7,3,-,W(5-0),-,2.89
Jul 15,vs SEA,W 4-3,1.1,0,0,0,0,0,1,2,1,19,4,-,W(4-0),-,2.96
Jul 13,vs SEA,W 10-7,0.2,1,0,0,0,0,2,1,0,14,3,-,-,-,3.12
Jul 12,vs ARI,W 5-1,0.2,0,0,0,0,0,1,1,0,16,2,-,W(3-0),-,3.20
Jul 10,vs ARI,L 5-3,1.0,2,1,1,1,0,0,3,2,13,5,-,-,-,3.28
Jul 7,@ SEA,W 5-1,1.0,0,0,0,0,0,2,0,1,15,3,-,W(2-0),-,3.04
Jul 6,@ SEA,W 7-1,1.0,2,0,0,0,0,0,2,2,10,4,-,-,-,3.18
Jul 2,vs SF,W 5-2,1.0,1,0,0,0,0,0,2,1,9,3,-,-,H(4),3.32
Jul 1,@ LAD,L 6-4,1.2,1,0,0,0,0,2,2,0,18,4,-,-,-,3.48
Jun 27,@ SF,L 1-0,1.1,0,0,0,0,1,0,3,1,22,5,-,-,-,3.79
Jun 7,@ CIN,L 7-5,1.0,1,0,0,0,0,0,3,0,13,3,-,-,H(3),4.08
Jun 6,@ CIN,W 6-3,0.2,0,0,0,0,0,2,0,0,11,2,-,-,H(2),4.32
Jun 3,vs LAD,L 10-7,1.1,1,1,0,0,0,0,2,4,18,6,-,-,BlSv(2),4.50
Jun 1,vs LAD,L 11-8,1.0,0,0,0,0,1,0,1,2,23,5,-,-,-,4.91
May 30,vs SF,L 7-4,2.0,1,0,0,0,0,1,3,3,23,7,-,-,-,5.27
May 29,vs SF,W 11-4,0.2,1,0,0,0,0,0,1,2,16,3,-,-,H(1),6.17
Apr 23,vs SD,L 13-5,0.1,3,5,5,0,2,0,3,1,30,6,-,-,-,6.55
Apr 22,vs CHC,L 9-7,0.2,1,0,0,0,0,0,1,2,6,3,-,-,-,2.53
Apr 20,vs CHC,L 16-5,1.1,0,0,0,0,0,1,2,1,14,4,-,-,-,2.70
Apr 18,@ PIT,L 10-2,2.0,4,2,2,0,0,3,1,6,44,10,-,-,-,3.12
Apr 13,@ WSH,W 2-1,1.1,0,0,0,0,1,0,2,2,16,5,-,W(1-0),-,1.35
Apr 10,vs SD,L 5-2,1.0,0,0,0,0,0,2,1,0,16,4,-,-,-,1.69
Apr 8,vs ATL,L 4-0,1.0,0,0,0,0,0,2,1,0,11,3,-,-,-,2.08
Apr 6,vs ATL,L 8-3,2.0,2,0,0,0,1,0,5,2,28,8,-,-,-,2.70
Apr 3,@ SD,L 8-4,0.2,1,1,1,0,0,0,2,2,23,5,-,-,BlSv(1),6.75
Mar 29,@ ARI,L 8-2,0.2,1,0,0,0,1,2,0,1,18,4,-,-,-,0.00
