DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ MIA,L 9-3,4.1,7,9,7,2,2,3,9,8,70,23,18,L(7-7),-,4.42
Jul 15,vs ARI,W 5-1,6.1,4,0,0,0,3,6,8,7,79,24,68,W(7-6),-,4.00
Jul 10,vs TOR,L 6-2,6.2,3,1,1,1,3,5,9,10,107,27,66,-,-,4.26
Jul 4,@ NYY,L 6-2,5.0,5,5,5,2,4,10,3,7,107,24,43,L(6-6),-,4.47
Jun 29,@ STL,W 5-1,6.0,2,0,0,0,2,4,5,11,88,22,70,W(6-5),-,4.21
Jun 23,vs BAL,L 7-5,4.2,6,7,7,1,3,6,5,9,90,23,27,L(5-5),-,4.52
Jun 17,vs SD,W 4-1,6.0,0,0,0,0,3,11,4,2,95,21,80,W(5-4),-,3.97
Jun 4,@ SD,L 11-4,4.0,5,4,4,3,3,2,8,8,78,21,35,L(4-4),-,4.31
May 30,vs NYM,L 4-1,7.0,5,2,2,0,3,3,9,13,104,28,59,L(4-3),-,4.03
May 25,@ BOS,L 6-2,6.0,4,3,3,2,3,4,8,9,109,24,53,L(4-2),-,4.20
May 20,vs MIA,W 10-9,5.0,7,6,6,1,3,4,6,11,93,26,-,-,-,4.17
May 14,@ CHC,W 6-5,6.0,4,4,4,2,3,1,8,11,83,23,-,W(4-1),-,3.49
May 9,@ TB,W 5-2,6.0,4,0,0,0,0,7,6,10,93,23,71,W(3-1),-,3.14
May 3,@ NYM,W 11-0,7.0,2,0,0,0,2,6,7,10,96,25,77,W(2-1),-,3.65
Apr 27,@ PHI,L 7-3,3.0,2,3,3,1,2,2,3,5,43,12,43,-,-,4.50
Apr 21,vs NYM,W 4-3,7.0,4,0,0,0,1,6,7,11,98,25,74,-,-,4.00
Apr 16,vs PHI,W 2-1,6.0,5,1,1,1,3,9,6,7,96,25,64,W(1-1),-,5.40
Apr 9,@ WSH,L 2-0,6.0,5,2,2,0,4,7,6,9,96,26,57,L(0-1),-,7.07
Apr 3,vs WSH,W 13-6,2.1,6,5,5,3,3,2,4,7,66,16,24,-,-,10.13
Mar 29,vs PHI,W 8-5,5.2,4,4,4,1,3,3,5,11,90,23,45,-,-,6.35
