DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,@ MIA,W 12-1,1.0,0,0,0,0,0,0,1,2,12,3,-,-,-,4.67
Jul 1,@ STL,W 6-5,0.1,2,1,1,1,0,0,2,1,13,3,-,-,H(3),4.85
Jun 29,@ STL,W 5-1,0.1,0,0,0,0,1,0,0,1,8,2,-,-,H(2),4.56
Jun 25,vs CIN,W 5-4,0.1,0,0,0,0,0,0,1,0,2,1,-,-,-,4.62
Jun 23,vs BAL,L 7-5,1.0,0,0,0,0,0,2,1,0,14,3,-,-,-,4.68
Jun 22,vs BAL,L 10-7,1.0,3,3,3,1,1,0,3,3,29,8,-,L(0-1),-,4.88
Jun 19,@ TOR,W 11-4,1.0,0,0,0,0,0,0,3,0,9,3,-,-,-,3.91
Jun 15,vs SD,L 9-3,0.1,1,2,2,1,1,0,1,1,10,3,-,-,-,4.09
Jun 10,@ LAD,L 7-2,0.1,2,1,1,0,1,0,1,2,13,4,-,-,-,3.32
Jun 9,@ LAD,W 5-3,0.1,0,0,0,0,0,1,0,0,5,1,-,-,H(1),2.95
Jun 8,@ LAD,L 7-3,0.1,0,0,0,0,0,0,0,1,7,1,-,-,-,3.00
Jun 4,@ SD,L 11-4,1.1,1,1,1,1,0,1,1,3,24,5,-,-,-,3.05
Jun 2,vs WSH,L 5-3,1.0,0,0,0,0,0,1,1,1,16,3,-,-,-,2.79
May 28,vs NYM,L 8-5,0.2,1,0,0,0,0,0,1,2,7,3,-,-,BlSv(1),2.95
May 26,@ BOS,L 8-6,1.1,1,1,1,0,0,2,2,1,25,5,-,-,-,3.06
May 23,@ PHI,L 4-0,1.0,0,0,0,0,0,0,2,1,10,3,-,-,-,2.76
May 20,vs MIA,W 10-9,1.0,0,0,0,0,2,1,2,0,19,5,-,-,-,2.93
May 18,vs MIA,L 2-0,1.0,0,0,0,0,1,1,1,0,10,3,-,-,-,3.14
May 12,@ MIA,W 10-5,0.1,0,0,0,0,0,1,0,0,7,1,-,-,-,3.38
May 11,@ MIA,L 6-3,1.0,1,0,0,0,1,0,2,1,17,4,-,-,-,3.46
May 9,@ TB,W 5-2,0.1,2,2,2,0,1,1,1,1,28,4,-,-,-,3.75
May 6,vs SF,L 4-3,0.1,0,0,0,0,0,1,0,0,5,1,-,-,-,2.31
May 4,vs SF,L 9-4,1.0,1,0,0,0,1,0,2,0,14,3,-,-,-,2.38
May 2,@ NYM,W 7-0,1.0,1,0,0,0,0,1,2,1,10,4,-,-,-,2.61
Apr 29,@ PHI,W 10-1,1.1,0,0,0,0,1,1,1,1,17,4,-,-,-,2.89
Apr 27,@ PHI,L 7-3,1.0,3,1,1,0,0,0,3,2,17,6,-,-,-,3.38
Apr 24,@ CIN,L 9-7,1.0,1,0,0,0,0,1,3,0,16,4,-,-,-,2.57
Apr 23,@ CIN,L 10-4,0.2,2,2,2,0,0,1,2,1,13,4,-,-,-,3.00
Apr 19,vs NYM,W 12-4,1.0,2,0,0,0,0,0,2,2,12,4,-,-,-,0.00
Apr 17,vs PHI,L 5-1,0.1,1,0,0,0,0,0,1,1,3,2,-,-,-,0.00
Apr 14,@ CHC,L 14-10,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,0.00
Apr 9,@ WSH,L 2-0,1.0,1,0,0,0,1,1,1,2,18,5,-,-,-,0.00
Apr 6,@ COL,W 8-3,0.2,0,0,0,0,1,2,0,0,20,3,-,-,-,0.00
Apr 4,vs WSH,W 7-1,0.1,0,0,0,0,2,0,1,0,13,3,-,-,-,0.00
Apr 2,vs WSH,L 8-1,0.2,2,0,0,0,1,1,2,1,12,5,-,-,-,0.00
Mar 30,vs PHI,L 5-4,0.1,2,0,0,0,0,0,1,2,11,3,-,-,-,0.00
Mar 29,vs PHI,W 8-5,0.2,1,0,0,0,1,2,0,1,25,4,-,-,-,0.00
