DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 21,vs LAD,W 4-2,4.0,6,2,2,0,2,6,5,7,104,20,46,-,-,3.81
Jul 14,@ PIT,L 2-1,5.1,6,2,2,2,2,4,7,10,98,23,50,L(6-7),-,3.78
Jul 9,@ MIA,L 4-3,4.2,8,1,0,0,2,4,8,9,96,23,48,-,-,3.81
Jul 4,vs MIN,W 3-2,6.1,3,1,1,0,1,5,4,12,87,22,67,-,-,3.99
Jun 29,@ CIN,W 8-2,6.0,2,1,1,1,1,5,6,8,76,20,68,W(6-6),-,4.18
Jun 23,vs STL,L 3-2,5.0,2,1,1,1,4,9,3,5,100,21,64,-,-,4.37
Jun 17,vs PHI,L 10-9,5.1,5,6,6,2,2,5,6,8,82,22,37,L(5-6),-,4.54
Jun 12,vs CHC,W 4-0,7.0,1,0,0,0,2,6,7,8,107,23,-,W(5-5),-,4.13
Jun 6,@ CLE,L 3-1,4.1,4,3,3,0,3,4,3,10,85,20,44,L(4-5),-,4.57
Jun 1,@ CHW,L 8-3,5.2,5,4,3,0,1,1,9,10,82,21,45,L(4-4),-,4.45
May 26,vs NYM,W 17-6,3.2,7,5,5,2,3,5,3,10,90,21,29,-,-,4.42
May 21,vs ARI,W 4-2,6.0,3,2,2,1,3,3,5,12,80,24,58,W(4-3),-,3.86
May 6,vs PIT,L 9-0,5.1,5,5,5,2,2,3,4,14,95,23,39,L(3-3),-,3.97
May 1,@ CIN,W 7-6,5.1,6,4,4,1,4,4,6,11,90,25,40,W(3-2),-,3.38
Apr 26,@ CHC,L 1-0,7.0,5,1,1,1,1,2,9,13,85,25,64,L(2-2),-,2.86
Apr 19,vs MIA,W 12-3,5.1,5,3,3,2,2,3,10,6,97,22,47,W(2-1),-,3.25
Apr 14,@ NYM,W 5-1,6.1,2,1,1,0,2,5,7,8,87,23,68,W(1-1),-,2.82
Apr 8,vs CHC,L 3-0,6.0,4,2,2,1,2,2,7,11,89,23,56,L(0-1),-,3.38
Apr 3,vs STL,W 5-4,4.0,8,4,4,3,0,5,4,11,82,21,35,-,-,3.60
Mar 29,@ SD,W 2-1,6.0,1,0,0,0,3,6,6,7,97,22,73,-,-,0.00
