Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Randall Delgado,$4.0K,R,ARI,RP,CHW, , , , ,-1500,-27,9.0,-115,4.61,-0.23,4,0.373,,0.197,7.28,5,0.305,,0.142,8.95,90,4.19,4.84,0.14,0.335,8.21,0.34,0.26,11.62,2.91
Trevor Williams,$4.8K,R,PIT,RP,@ ATL, , ,1.00%,13.820,-1600,-23,9.0,137,4.07,-0.11,5,0.347,,0.196,6.75,4,0.385,,0.235,7.11,16,4.74,6.83,0.32,0.364,6.91,0.34,0.21,13.82,2.88
Jose Berrios,$7.4K,R,MIN,SP,@ BAL,6,8.71, , ,-2000,15,8.5,102,4.18,-0.19,2,0.315,,0.075,10.35,7,0.420,,0.264,7.31,15,5.12,6.59,0.18,0.397,7.99,0.30,0.31,19.08,2.58
Robert Gsellman,$6.2K,R,NYM,SP,SDP,5,7.57,2.50%,6.396,-300,-1,8.5,-164,4.8,0.55,3,0.316,,0.091,10.09,6,0.365,,0.150,6.50,19,3.69,4.24,0.13,0.349,7.70,0.41,0.19,15.99,2.58
Erasmo Ramirez,$5.6K,R,TBR,SP,LAA,10,12.86,7.50%,1.917,-800,0,8.5,-120,4.4,0.1,4,0.430,,0.295,6.00,5,0.287,,0.134,7.36,77,3.97,5.13,0.19,0.351,6.76,0.44,0.25,14.38,2.57
Chris Sale,$13.5K,L,BOS,SP,TEX,3,5.29,50.00%,0.663,1700,0,7.5,-275,4.83,-0.55,3,0.267,,0.165,11.11,6,0.272,,0.139,10.43,41,2.80,3.71,0.14,0.270,10.66,0.33,0.29,33.13,2.45
Trevor Bauer,$8.2K,R,CLE,SP,CIN,9,11.71, , ,400,-5,10.0,-190,5.87,0.7,5,0.330,,0.180,9.55,4,0.332,,0.154,8.31,46,3.77,4.88,0.19,0.331,9.00,0.40,0.24,19.23,2.35
Julio Teheran,$8.2K,R,ATL,SP,PIT,13,15.14,5.00%,3.832,0,-2,9.0,-147,4.93,0.11,4,0.379,,0.264,6.15,5,0.252,,0.107,9.57,39,3.86,4.71,0.14,0.308,8.05,0.33,0.31,19.16,2.34
Tyler Chatwood,$6.9K,R,COL,SP,@ PHI,11,13.57,22.50%,0.715,-200,1,9.0,-118,4.64,0.34,6,0.331,,0.149,7.76,3,0.321,,0.153,6.65,35,4.25,5.36,0.21,0.328,7.39,0.45,0.19,16.08,2.33
Tanner Roark,$7.8K,R,WAS,SP,SEA, , ,5.00%,3.622,-100,0,9.5,-153,5.26,0.3,4,0.314,,0.125,7.30,5,0.286,,0.090,8.33,44,4.00,4.66,0.14,0.298,7.87,0.41,0.22,18.11,2.32
Luis Severino,$9.9K,R,NYY,SP,KCR,1,4.43,25.00%,0.902,400,1,8.5,-197,5.03,0.15,4,0.310,,0.152,9.14,5,0.353,,0.204,10.52,30,3.55,4.88,0.22,0.334,9.91,0.35,0.24,22.56,2.28
Kyle Hendricks,$8.5K,R,CHC,SP,SFG,7,9.29,27.50%,0.681,-600,4,7.0,-178,4.04,4.04,5,0.276,,0.121,7.79,4,0.253,,0.109,8.10,41,3.48,4.08,0.14,0.266,7.93,0.43,0.22,18.74,2.2
Matt Garza,$7.8K,R,MIL,SP,TOR,12,15.00, , ,-500,5,8.5,106,4.14, ,3,0.347,,0.165,5.89,6,0.303,,0.127,8.35,24,4.23,4.94,0.17,0.318,7.53,0.38,0.21,16.97,2.18
Jeremy Hellickson,$7.1K,R,PHI,SP,COL, , ,2.50%,6.184,-300,1,9.0,108,4.36,0.16,4,0.303,,0.159,6.04,5,0.304,,0.198,7.48,41,4.01,4.99,0.18,0.304,6.84,0.37,0.25,15.46,2.18
