Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Paul Blackburn,$4.7K,R,OAK,SP,@ SEA, , ,5.00%,2.500,-2100,2,9.5,140,4.27,0.15,4,0.197,,0.000,3.86,5,0.128,,0.000,10.13,1,3.64,3.47,0.00,0.159,7.34,0.44,0.17,12.5,2.66
Francisco Liriano,$5.4K,L,TOR,SP,HOU, , ,7.50%,1.893,-1500,2,9.0,143,4.02, ,1,0.304,,0.149,10.03,8,0.363,,0.202,9.39,46,4.12,5.41,0.20,0.356,9.46,0.38,0.24,14.2,2.63
Sam Gaviglio,$6.1K,R,SEA,SP,OAK, , ,2.00%,7.810,-1200,5,9.5,-150,5.23,0.35,5,0.260,,0.196,6.00,4,0.364,,0.236,5.40,10,4.29,6.49,0.29,0.306,5.73,0.45,0.24,15.62,2.56
Chris Sale,$13.3K,L,BOS,SP,@ TBR,1,1.43,40.00%,0.813,1500,0,7.0,-183,4.07,-0.08,2,0.257,,0.152,11.09,7,0.272,,0.142,10.67,49,2.73,3.59,0.14,0.269,10.76,0.33,0.29,32.51,2.44
Dinelson Lamet,$7.1K,R,SDP,SP,@ CLE,6,7.00,17.50%,0.973,-1300,5,9.0,178,3.72,-0.27,7,0.467,,0.431,13.15,2,0.202,,0.129,13.73,7,2.84,4.98,0.21,0.408,13.28,0.27,0.41,17.02,2.4
Jose Berrios,$9.6K,R,MIN,SP,BAL,5,5.71,25.00%,0.917,300,4,9.5,-143,5.16,-0.1,2,0.358,,0.169,8.65,7,0.358,,0.198,9.22,23,4.42,5.98,0.19,0.358,9.09,0.35,0.30,22.93,2.39
Dylan Bundy,$6.3K,R,BAL,SP,@ MIN, , ,7.50%,1.988,-1300,5,9.5,133,4.34,0.1,6,0.365,,0.217,6.19,3,0.332,,0.193,9.66,53,4.25,5.69,0.19,0.354,7.35,0.30,0.32,14.91,2.37
Jeremy Hellickson,$6.2K,R,PHI,SP,PIT, , , , ,-900,2,9.0,100,4.44,0.15,3,0.317,,0.176,6.20,6,0.314,,0.205,7.21,49,4.15,5.23,0.18,0.315,6.87,0.36,0.26,14.18,2.29
Josh Tomlin,$6.4K,R,CLE,SP,SDP,9,11.57,20.00%,0.704,-1000,3,9.0,-190,5.28,-0.23,3,0.319,,0.221,6.59,6,0.374,,0.225,6.77,48,3.84,5.44,0.21,0.356,6.71,0.39,0.28,14.08,2.2
Mike Montgomery,$7.8K,L,CHC,SP,MIL,8,11.14, , ,100,-1,9.5,-167,5.39,5.39,0,0.258,,0.083,8.01,9,0.320,,0.115,9.35,76,3.59,4.28,0.14,0.320,9.35,0.47,0.16,17.04,2.18
