P,Charlie Morton,"$12,500",20.29,HOU @ TB
P,J.A. Happ,"$10,200",18.78,DET @ TOR
P,Blake Snell,"$10,900",17.98,HOU @ TB
P,Mike Foltynewicz,"$10,000",17.38,ATL @ STL
P,Cole Hamels,"$9,700",16.31,CWS @ TEX
P,Steven Matz,"$6,800",14.90,NYM @ MIA
P,Kevin Gausman,"$7,000",14.77,LAA @ BAL
P,Jake Arrieta,"$6,100",14.08,WSH @ PHI
P,Gio Gonzalez,"$7,700",14.05,WSH @ PHI
P,Matt Harvey,"$4,300",13.26,MIL @ CIN
P,Jon Lester,"$8,100",13.18,MIN @ CHC
P,John Gant,"$6,200",13.04,ATL @ STL
P,Dan Straily,"$5,800",12.45,NYM @ MIA
P,Jordan Zimmermann,"$6,500",11.03,DET @ TOR
P,Deck McGuire,"$5,200",10.85,LAA @ BAL
OF,Mike Trout,"$5,900",10.76,LAA @ BAL
OF,Ian Happ,"$3,600",10.72,MIN @ CHC
OF,Shin-Soo Choo,"$5,300",10.68,CWS @ TEX
1B/OF,Eric Thames,"$5,000",10.64,MIL @ CIN
1B,Anthony Rizzo,"$4,800",9.93,MIN @ CHC
OF,Nomar Mazara,"$4,700",9.92,CWS @ TEX
2B/SS,Javier Baez,"$4,900",9.62,MIN @ CHC
SS,Elvis Andrus,"$3,900",9.61,CWS @ TEX
1B/OF,Ryan Braun,"$4,200",9.60,MIL @ CIN
OF,Teoscar Hernandez,"$4,300",9.56,DET @ TOR
2B/OF,Ben Zobrist,"$3,900",9.52,MIN @ CHC
P,Lance Lynn,"$6,300",9.51,MIN @ CHC
OF,Curtis Granderson,"$4,000",9.48,DET @ TOR
SS,Tim Anderson,"$4,600",9.46,CWS @ TEX
1B,Jose Abreu,"$4,300",9.39,CWS @ TEX
OF,Rhys Hoskins,"$5,400",9.35,WSH @ PHI
OF,Eddie Rosario,"$4,900",9.32,MIN @ CHC
1B/OF,Joey Gallo,"$4,000",9.31,CWS @ TEX
2B,Brian Dozier,"$3,800",9.27,MIN @ CHC
3B,Travis Shaw,"$4,100",9.24,MIL @ CIN
OF,Kyle Schwarber,"$4,300",9.22,MIN @ CHC
1B,Brad Miller,"$3,800",9.18,MIL @ CIN
OF,Bryce Harper,"$5,000",9.17,WSH @ PHI
OF,Jason Heyward,"$3,900",9.12,MIN @ CHC
OF,Brandon Nimmo,"$4,500",9.12,NYM @ MIA
OF,Justin Upton,"$4,600",9.07,LAA @ BAL
SS,Trea Turner,"$5,000",9.04,WSH @ PHI
2B/3B,Matt Carpenter,"$5,100",9.01,ATL @ STL
