DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,@ CHC,L 7-2,0.1,4,3,3,0,1,1,2,2,19,6,-,-,-,5.70
Jul 20,@ CHC,W 18-5,0.1,3,3,3,1,2,1,2,1,26,6,-,-,-,4.63
Jul 14,vs CIN,L 8-2,0.1,0,0,0,0,0,0,1,0,3,1,-,-,-,3.52
Jul 13,vs CIN,L 9-1,1.1,2,1,1,0,0,0,2,3,12,5,-,-,-,3.57
Jul 10,@ CHW,W 14-2,1.0,1,0,0,0,0,0,1,3,8,4,-,-,-,3.38
Jul 8,@ SF,L 13-8,1.1,1,0,0,0,1,0,1,4,20,6,-,-,-,3.54
Jul 5,@ SF,W 11-2,1.0,0,0,0,0,0,1,1,1,10,3,-,-,-,3.79
Jun 30,vs ATL,L 11-4,1.0,1,0,0,0,0,0,1,3,14,4,-,-,-,4.00
Jun 29,vs ATL,L 5-1,1.0,1,1,0,0,2,0,2,2,20,6,-,-,-,4.24
Jun 26,vs CLE,W 11-2,1.0,0,0,0,0,0,0,1,2,8,3,-,-,-,4.50
Jun 24,@ MIL,W 8-2,1.0,0,0,0,0,0,1,1,1,9,3,-,-,-,4.80
Jun 21,@ MIL,L 11-3,1.0,0,0,0,0,2,0,1,2,27,5,-,-,-,5.14
Jun 20,@ PHI,L 4-3,1.0,1,0,0,0,0,2,0,2,19,4,-,-,-,5.54
Jun 15,vs CHC,L 13-5,2.0,3,1,1,0,1,1,2,6,37,10,-,-,-,6.00
Jun 10,@ CIN,L 6-3,2.0,1,1,1,0,3,1,1,3,41,8,-,-,-,6.30
Jun 6,vs MIA,L 11-3,1.0,3,2,1,0,1,1,2,3,29,7,-,-,-,6.75
Jun 1,vs PIT,L 4-0,1.0,1,0,0,0,0,0,0,4,15,4,-,-,-,6.43
May 28,@ MIL,L 8-3,1.0,2,3,3,1,1,1,2,2,19,6,-,-,-,7.50
May 25,@ PIT,L 8-1,0.2,2,1,1,0,0,0,1,3,10,4,-,-,-,3.60
May 23,vs KC,L 5-2,0.2,1,0,0,0,2,0,1,1,11,4,-,-,-,2.08
May 22,vs KC,L 5-1,0.1,0,0,0,0,1,1,0,0,8,2,-,-,-,2.45
May 19,vs PHI,L 7-6,0.2,0,0,0,0,1,0,2,0,12,3,-,-,-,2.70
May 16,@ MIN,W 7-5,0.1,0,0,0,0,0,1,0,0,5,1,-,-,-,3.38
May 15,@ MIN,L 4-1,0.1,1,1,1,0,0,0,0,2,9,2,-,L(0-1),-,3.86
May 13,@ SD,L 5-3,1.0,0,0,0,0,0,2,1,0,13,3,-,-,-,0.00
May 12,@ SD,L 2-1,0.2,0,0,0,0,0,0,1,0,3,1,-,-,-,0.00
Mar 29,@ NYM,L 9-4,0.1,1,0,0,0,0,0,1,1,10,2,-,-,-,0.00
