DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 20,@ TB,W 6-5,7.0,4,1,1,0,3,3,10,11,96,27,65,W(4-4),-,4.02
Jul 11,vs MIL,W 5-4,6.0,4,2,1,0,2,7,2,12,101,23,63,-,-,4.29
Jul 6,@ WSH,L 3-2,6.0,5,2,2,0,3,1,11,10,111,25,52,-,-,4.55
Jul 1,vs NYM,L 5-2,7.0,5,3,3,1,4,7,6,12,106,29,-,L(3-4),-,4.70
Jun 25,vs ARI,W 9-5,6.1,4,3,3,1,0,6,8,11,102,26,59,W(3-3),-,4.82
Jun 19,@ SF,L 6-3,1.1,4,4,4,2,2,1,0,7,39,11,29,L(2-3),-,4.89
Jun 14,vs SF,L 6-3,5.0,3,3,3,2,1,7,4,6,90,19,55,-,-,4.23
Jun 9,vs SD,L 5-4,3.2,9,4,4,1,0,4,3,11,87,18,31,-,-,4.08
Jun 3,@ ARI,L 6-1,4.1,2,1,1,0,5,4,3,8,87,20,54,L(2-2),-,3.50
May 29,@ SD,L 9-5,5.2,7,5,4,1,0,4,11,9,108,24,41,L(2-1),-,3.69
May 23,@ NYM,W 2-1,6.0,4,1,1,1,3,5,6,10,100,24,62,-,-,3.12
May 18,@ ATL,W 2-0,7.0,3,0,0,0,3,6,5,12,98,26,74,W(2-0),-,3.60
May 11,vs ATL,W 6-3,5.0,3,3,2,1,3,5,5,9,102,23,53,W(1-0),-,5.54
May 6,@ CIN,W 8-5,4.0,3,2,2,1,4,2,6,7,77,19,-,-,-,6.75
Apr 30,vs PHI,W 8-4,4.0,6,4,4,2,4,1,3,12,78,20,31,-,-,9.00
