DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs LAD,W 7-4,1.0,1,0,0,0,0,0,0,4,6,4,-,-,-,4.37
Jul 23,vs LAD,L 7-6,2.0,2,1,1,0,0,2,2,4,30,8,-,-,BlSv(2),4.50
Jul 20,vs SD,W 11-5,1.0,0,0,0,0,0,2,1,0,11,3,-,-,H(19),4.50
Jul 15,@ MIA,L 10-5,1.0,1,0,0,0,0,0,2,2,15,4,-,-,-,4.65
Jul 12,@ BAL,W 5-4,0.1,1,1,1,1,0,0,1,1,2,2,-,-,H(18),4.80
Jul 10,@ NYM,W 7-3,1.0,1,0,0,0,0,0,2,1,7,3,-,-,-,4.55
Jul 9,@ NYM,W 3-1,1.2,1,1,1,0,1,2,2,2,31,8,-,-,H(17),4.71
Jul 6,@ PIT,W 17-5,1.0,1,0,0,0,1,0,3,1,19,5,-,-,H(16),4.67
Jul 3,vs BAL,W 3-2,0.2,1,0,0,0,0,1,0,2,15,3,-,-,H(15),4.85
Jul 1,vs WSH,W 4-3,0.1,0,0,0,0,1,1,0,0,15,2,-,-,-,4.97
Jun 30,vs WSH,W 3-2,2.0,2,1,1,1,1,4,2,1,38,8,-,-,-,5.04
Jun 28,vs WSH,W 4-3,0.1,2,2,2,0,0,0,1,2,9,3,-,-,H(14),5.09
Jun 24,@ WSH,L 8-6,1.0,2,0,0,0,0,0,2,2,15,4,-,-,H(13),4.37
Jun 23,@ WSH,W 5-3,1.0,1,0,0,0,0,0,2,2,14,4,-,-,H(12),4.57
Jun 19,vs STL,L 7-6,0.2,3,2,2,0,0,1,1,3,16,5,-,-,BlSv(1),4.79
Jun 17,@ MIL,W 10-9,1.0,1,1,1,0,0,2,1,1,16,5,-,W(2-0),-,4.05
Jun 16,@ MIL,W 4-1,1.0,0,0,0,0,0,1,0,2,14,3,-,-,H(11),3.79
Jun 14,vs COL,W 9-3,0.1,1,0,0,0,0,1,0,1,7,2,-,-,H(10),4.00
Jun 12,vs COL,W 5-4,1.0,1,0,0,0,0,1,1,2,20,4,-,-,H(9),4.08
Jun 10,vs MIL,W 4-3,0.1,0,0,0,0,0,0,1,0,2,1,-,-,Sv(1),4.32
Jun 9,vs MIL,L 12-3,1.1,2,2,1,0,0,1,2,4,24,7,-,-,-,4.41
Jun 6,@ CHC,L 7-5,1.0,0,0,0,0,0,2,1,0,17,3,-,-,-,4.20
Jun 3,@ SF,L 6-1,1.0,0,0,0,0,0,1,1,1,18,3,-,-,-,4.50
May 29,@ LAD,W 6-1,0.2,0,0,0,0,0,0,2,0,4,2,-,-,H(8),4.85
May 27,vs TOR,L 5-3,0.2,3,2,2,0,1,1,1,3,23,6,-,-,-,5.11
May 25,vs TOR,L 6-5,1.0,0,0,0,0,0,0,2,1,10,3,-,-,-,3.86
May 22,vs ATL,L 3-1,1.0,1,0,0,0,0,1,0,3,13,4,-,-,-,4.22
May 19,@ STL,W 7-6,1.0,2,1,1,0,0,0,3,2,14,5,-,W(1-0),-,4.66
May 16,@ BAL,W 4-1,0.1,2,0,0,0,0,0,1,2,6,3,-,-,H(7),4.15
May 13,vs NYM,W 4-2,0.2,2,1,1,0,0,1,1,2,17,4,-,-,H(6),4.32
May 11,vs NYM,L 3-1,0.2,1,0,0,0,0,0,1,2,5,3,-,-,H(5),3.52
May 8,vs SF,W 4-2,0.2,0,0,0,0,0,1,1,0,6,2,-,-,H(4),3.86
May 6,@ WSH,L 5-4,0.2,2,1,1,0,1,2,2,0,23,5,-,-,H(3),4.26
May 5,@ WSH,W 3-1,1.1,0,0,0,0,1,1,3,0,23,5,-,-,H(2),3.18
May 1,@ MIA,L 2-1,0.2,2,0,0,0,0,1,1,2,10,4,-,-,-,4.15
Apr 30,@ MIA,L 8-4,1.0,2,2,2,1,0,1,3,1,18,5,-,-,-,4.91
Apr 27,vs ATL,W 7-3,1.0,1,0,0,0,0,1,3,1,15,5,-,-,H(1),0.00
Apr 24,vs ARI,L 8-4,0.2,0,0,0,0,0,0,1,0,1,1,-,-,-,0.00
Apr 22,vs PIT,W 3-2,1.0,0,0,0,0,0,1,1,1,8,3,-,-,-,0.00
