DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Sep 2,vs ATL,W 14-12,0.2,2,0,0,0,0,0,0,3,8,3,-,-,-,3.98
Aug 29,vs PIT,W 4-1,0.2,2,1,1,1,0,1,1,2,12,4,-,-,H(14),4.04
Aug 27,@ PHI,L 6-3,1.0,1,1,1,1,0,1,0,3,16,4,-,-,-,3.89
Aug 25,@ PHI,L 7-1,1.0,0,0,0,0,0,1,0,2,8,3,-,-,-,3.76
Aug 23,@ CIN,W 9-3,1.0,0,0,0,0,0,2,0,1,14,3,-,-,-,3.86
Aug 20,vs TOR,W 6-5,0.2,2,2,2,0,1,0,1,3,16,5,-,-,-,3.96
Aug 8,@ SF,L 6-3,0.0,1,1,1,0,1,0,0,1,6,2,-,-,-,INF
Aug 6,vs WSH,L 9-4,1.0,1,1,1,1,0,2,1,1,15,4,-,-,-,3.32
Aug 4,vs WSH,L 4-2,1.0,0,0,0,0,0,2,1,0,9,3,-,-,-,3.16
Aug 2,vs ARI,L 3-0,1.0,0,0,0,0,0,2,0,1,11,3,-,-,-,3.25
Jul 29,@ MIL,W 2-1,1.0,0,0,0,0,0,1,1,1,11,3,-,-,-,3.34
Jul 27,@ CHW,W 6-3,1.0,1,1,1,1,0,2,0,2,12,4,-,-,-,3.44
Jul 24,vs CHW,L 3-1,1.0,1,1,1,1,0,1,0,3,16,4,-,-,-,3.27
Jul 19,@ ATL,W 8-2,0.1,3,0,0,0,0,1,0,3,13,4,-,-,-,3.09
Jul 17,@ ATL,W 4-3,1.0,0,0,0,0,0,1,1,1,13,3,-,-,H(13),3.13
Jul 14,@ BAL,W 9-8,1.0,2,2,2,1,0,1,0,4,19,5,-,W(3-4),BlSv(3),3.23
Jul 8,vs PIT,L 4-2,1.0,0,0,0,0,0,2,0,1,9,3,-,-,-,2.73
Jul 7,vs PIT,W 6-1,1.0,0,0,0,0,0,1,0,2,8,3,-,-,H(12),2.83
Jul 5,vs TB,W 7-3,0.1,0,0,0,0,0,1,0,0,6,1,-,-,H(11),2.93
Jul 2,@ CIN,W 6-2,0.1,2,0,0,0,0,0,1,2,12,3,-,-,-,2.96
Jul 1,@ CIN,L 5-3,1.0,1,1,1,0,3,0,3,0,21,6,-,-,-,3.00
Jun 26,@ WSH,W 5-4,0.2,1,0,0,0,0,0,0,3,10,3,-,-,H(10),2.77
Jun 21,vs SD,L 3-2,1.0,2,1,1,0,2,1,1,3,24,7,-,L(2-4),-,2.84
Jun 19,vs SD,W 3-2,1.0,1,0,0,0,0,0,2,2,13,4,-,-,H(9),2.59
Jun 16,@ PIT,W 9-5,1.0,0,0,0,0,0,2,2,0,17,4,-,W(2-3),-,2.70
Jun 11,vs COL,W 7-5,2.0,0,0,0,0,0,0,3,3,19,6,-,-,H(8),2.82
Jun 9,vs COL,L 5-3,1.0,1,0,0,0,0,2,0,1,16,3,-,-,-,3.10
Jun 4,vs STL,W 7-6,1.0,0,0,0,0,0,2,0,1,17,3,-,-,Sv(2),3.26
Jun 3,vs STL,W 5-3,1.0,0,0,0,0,0,1,1,1,15,3,-,-,H(7),3.44
May 31,@ SD,L 2-1,1.0,1,1,1,0,1,2,2,1,22,6,-,L(1-3),-,3.63
May 24,vs SF,W 5-4,0.2,1,0,0,0,1,0,1,2,19,4,-,-,H(6),3.31
May 18,vs CIN,W 9-5,1.0,0,0,0,0,0,2,0,1,10,3,-,-,Sv(1),3.45
May 16,vs CIN,W 9-5,1.0,2,2,2,1,0,1,0,4,17,5,-,-,-,3.68
May 12,@ STL,W 3-2,1.0,0,0,0,0,0,2,0,1,18,3,-,-,H(5),2.63
May 7,vs NYY,L 5-4,1.0,0,0,0,0,0,1,1,1,9,3,-,-,-,2.84
May 4,vs PHI,W 5-4,1.0,0,0,0,0,0,1,0,2,9,3,-,W(1-2),-,3.09
May 3,vs PHI,W 5-4,1.0,0,0,0,0,0,1,0,2,12,3,-,-,H(4),3.38
Apr 30,@ BOS,L 6-2,0.0,3,3,2,0,0,0,1,2,15,3,-,L(0-2),-,INF
Apr 29,@ BOS,W 7-4,1.0,0,0,0,0,0,1,0,2,11,3,-,-,H(3),1.86
Apr 25,@ PIT,W 1-0,1.0,1,0,0,0,0,1,0,3,19,4,-,-,H(2),2.08
Apr 22,@ CIN,W 12-8,1.0,1,0,0,0,0,1,1,2,11,4,-,-,-,2.35
Apr 19,vs MIL,W 7-4,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,2.70
Apr 16,vs PIT,L 6-1,0.0,2,3,2,0,2,0,0,2,17,4,-,L(0-1),BlSv(2),INF
Apr 15,vs PIT,L 8-7,1.0,1,0,0,0,0,1,1,2,13,4,-,-,-,0.00
Apr 13,vs LAD,W 4-0,1.0,1,0,0,0,0,1,1,2,13,4,-,-,-,0.00
Apr 10,vs LAD,W 3-2,0.2,0,0,0,0,0,1,1,0,10,2,-,-,BlSv(1),0.00
Apr 7,@ MIL,L 2-1,1.0,0,0,0,0,0,2,0,1,15,3,-,-,-,0.00
Apr 4,@ STL,W 2-1,1.0,0,0,0,0,0,1,0,2,12,3,-,-,H(1),0.00
Apr 2,@ STL,L 4-3,1.0,1,0,0,0,1,0,2,2,26,5,-,-,-,0.00
