DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jun 21,@ COL,L 6-4,0.0,1,1,1,0,1,0,0,1,10,2,-,-,-,INF
Jun 20,@ COL,L 10-8,1.0,1,0,0,0,1,0,2,1,12,4,-,-,-,4.62
Jun 18,@ COL,W 12-2,1.0,0,0,0,0,1,1,0,2,16,4,-,-,-,4.74
Jun 14,@ ARI,L 6-3,0.1,0,0,0,0,1,1,0,0,10,2,-,-,-,4.86
Jun 12,@ ATL,L 8-2,1.1,2,2,2,1,1,1,0,5,28,7,-,-,-,4.91
Jun 8,vs NYY,L 4-1,1.0,1,1,1,1,0,0,0,4,15,4,-,-,-,4.58
Jun 3,vs CHC,L 2-0,2.0,0,0,0,0,1,2,1,3,30,7,-,-,-,4.46
Jun 1,vs CHC,L 7-4,1.2,5,4,4,1,0,2,3,5,23,10,-,L(0-4),BlSv(2),4.73
May 29,@ ATL,L 7-6,2.0,3,2,1,0,1,2,3,4,48,10,-,-,-,3.82
May 27,@ MIL,L 8-7,1.1,3,1,1,0,0,2,0,5,23,7,-,-,BlSv(1),3.77
May 24,@ MIL,W 5-0,2.0,0,0,0,0,0,2,1,3,25,6,-,-,-,3.62
May 21,vs MIA,W 2-0,0.2,1,0,0,0,1,0,0,3,18,4,-,-,H(2),3.91
May 19,vs ARI,W 5-4,1.0,0,0,0,0,0,2,0,1,22,3,-,-,-,4.01
May 13,@ PHI,L 4-2,2.0,3,3,3,1,1,1,2,6,43,10,-,L(0-3),-,4.18
May 11,@ PHI,W 3-1,1.0,1,0,0,0,0,2,2,0,20,4,-,-,-,3.32
May 8,@ CIN,L 7-2,1.1,0,0,0,0,0,0,2,2,5,4,-,-,-,3.48
May 7,@ CIN,W 7-6,1.2,3,2,2,1,0,0,3,5,28,8,-,-,-,3.72
May 5,vs COL,L 2-0,1.0,0,0,0,0,0,1,1,1,9,3,-,-,-,3.06
May 2,vs ATL,L 7-0,3.0,5,3,3,1,0,2,1,11,50,14,-,L(0-2),-,3.24
Apr 29,@ SD,W 14-2,2.0,2,0,0,0,0,3,2,3,43,8,-,-,H(1),1.98
Apr 26,@ STL,L 4-3,1.1,2,1,1,0,1,1,2,3,29,7,-,L(0-1),-,2.31
Apr 24,@ STL,W 6-5,2.0,1,0,0,0,0,1,1,4,25,6,-,-,-,1.74
Apr 18,vs WSH,W 11-5,3.0,1,1,1,0,0,5,1,4,42,10,-,-,-,2.16
Apr 14,vs MIL,L 5-1,3.0,0,0,0,0,0,5,1,3,48,9,-,-,-,1.69
Apr 10,@ MIA,W 8-6,0.1,0,0,0,0,0,0,1,0,2,1,-,-,-,3.86
Apr 1,vs STL,L 5-1,2.0,3,1,1,0,1,2,3,3,55,10,-,-,-,4.50
