DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ CIN,W 4-2,0.1,0,0,0,0,0,0,0,1,3,1,-,-,-,8.64
Jul 21,@ CHC,L 7-2,0.2,3,4,4,0,2,0,2,3,17,7,-,-,-,8.82
Jul 19,@ CHC,L 9-6,1.0,2,1,1,0,0,2,1,1,17,4,-,-,-,6.89
Jul 14,vs CIN,L 8-2,0.1,1,0,0,0,0,1,0,1,8,2,-,-,-,6.75
Jul 13,vs CIN,L 9-1,0.2,2,2,2,0,0,1,0,3,20,4,-,-,-,6.91
Jun 5,vs MIA,L 7-4,1.0,0,0,0,0,1,1,1,1,19,4,-,-,-,5.93
May 31,vs PIT,W 10-8,0.2,0,0,0,0,0,1,0,1,8,2,-,-,H(9),6.39
May 30,@ MIL,L 3-2,0.0,1,1,1,1,0,0,0,1,1,1,-,-,BlSv(2),INF
May 26,@ PIT,W 4-1,0.1,1,0,0,0,0,1,0,1,10,2,-,-,H(8),6.00
May 8,vs MIN,L 7-1,1.0,2,2,2,1,0,0,1,4,13,5,-,-,-,6.17
May 6,vs CHC,W 4-3,1.0,0,0,0,0,1,1,1,1,18,4,-,-,-,5.06
May 5,vs CHC,W 8-6,0.1,0,0,0,0,0,0,0,1,3,1,-,W(1-0),-,5.59
May 4,vs CHC,W 3-2,0.1,0,0,0,0,0,0,0,1,2,1,-,-,H(7),5.79
Apr 28,@ PIT,L 6-2,0.1,0,0,0,0,0,0,0,1,10,2,-,-,-,6.00
Apr 27,@ PIT,L 6-5,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,6.23
Apr 21,vs CIN,W 4-3,0.0,3,2,2,0,1,0,0,3,17,4,-,-,BlSv(1),INF
Apr 20,vs CIN,W 4-2,1.1,1,0,0,0,0,2,2,1,17,5,-,-,H(6),4.32
Apr 17,@ CHC,W 5-3,0.1,0,0,0,0,0,0,0,1,5,1,-,-,H(5),5.14
Apr 15,@ CIN,W 3-2,1.0,1,1,1,1,0,0,3,1,14,4,-,-,H(4),5.40
Apr 13,@ CIN,W 5-3,0.2,1,1,1,0,1,1,1,1,12,4,-,-,H(3),4.76
Apr 11,vs MIL,L 3-2,1.0,0,0,0,0,0,1,2,0,12,3,-,-,-,3.60
Apr 9,vs MIL,L 5-4,0.2,1,0,0,0,1,0,1,2,8,4,-,-,-,4.50
Apr 8,vs ARI,L 4-1,0.1,0,0,0,0,0,1,0,0,6,1,-,-,H(2),5.40
Apr 5,vs ARI,L 3-1,1.0,0,0,0,0,0,3,0,0,14,4,-,-,-,6.00
Apr 3,@ MIL,L 5-4,0.1,3,2,2,0,0,1,0,3,10,4,-,-,H(1),9.00
Apr 2,@ MIL,W 8-4,1.0,1,0,0,0,0,1,0,3,12,4,-,-,-,0.00
Mar 31,@ NYM,L 6-2,0.2,1,0,0,0,1,0,0,3,4,4,-,-,-,0.00
