DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
May 26,@ MIL,L 17-6,0.2,3,3,3,1,1,1,1,3,21,6,-,-,-,6.41
May 25,@ MIL,L 4-3,0.0,0,0,0,0,2,0,0,0,9,2,-,-,-,5.21
May 22,vs MIA,L 5-1,1.0,1,2,2,1,1,1,0,3,23,5,-,-,-,5.21
May 21,vs MIA,W 2-0,1.1,0,0,0,0,1,2,1,0,19,4,-,-,H(7),4.50
May 19,vs ARI,W 5-4,1.0,1,0,0,0,0,2,1,1,19,4,-,-,-,4.86
May 16,vs TOR,L 12-1,0.2,4,3,3,0,1,0,4,2,27,7,-,-,-,5.17
May 13,@ PHI,L 4-2,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,3.60
May 11,@ PHI,W 3-1,1.0,0,0,0,0,0,1,1,1,9,3,-,W(2-2),-,3.86
May 9,@ CIN,L 2-1,0.0,1,1,1,1,0,0,0,1,4,1,-,L(1-2),-,INF
May 8,@ CIN,L 7-2,1.0,3,1,1,0,0,1,3,2,21,6,-,-,-,3.46
May 6,vs COL,L 3-2,0.1,0,0,0,0,0,1,0,0,5,1,-,-,-,3.00
May 2,vs ATL,L 7-0,1.0,0,0,0,0,0,2,0,1,12,3,-,-,-,3.09
May 1,vs ATL,L 3-2,0.1,2,0,0,0,0,0,0,2,3,2,-,-,-,3.38
Apr 27,@ SD,W 5-1,0.1,0,0,0,0,0,0,0,1,2,1,-,-,-,3.48
Apr 26,@ STL,L 4-3,1.0,0,0,0,0,0,2,0,1,19,3,-,-,-,3.60
Apr 21,@ ATL,L 4-3,0.1,0,2,2,0,2,1,0,0,17,3,-,-,H(6),4.00
Apr 20,@ ATL,W 5-3,1.0,0,0,0,0,0,2,1,0,11,3,-,-,-,2.08
Apr 18,vs WSH,W 11-5,1.0,0,0,0,0,0,1,1,1,10,3,-,W(1-1),-,2.35
Apr 16,vs WSH,L 8-6,0.1,1,2,2,0,1,1,0,1,11,3,-,L(0-1),H(5),2.70
Apr 15,vs MIL,W 3-2,0.1,0,0,0,0,2,0,1,0,14,3,-,-,-,0.00
Apr 13,vs MIL,W 6-5,0.1,0,0,0,0,0,0,0,1,2,1,-,-,H(4),0.00
Apr 11,@ MIA,W 4-1,0.2,0,0,0,0,1,0,1,0,10,2,-,-,-,0.00
Apr 9,@ MIA,W 4-2,0.2,0,0,0,0,1,0,0,2,10,3,-,-,H(3),0.00
Apr 8,@ WSH,W 6-5,0.2,0,0,0,0,1,0,0,2,11,3,-,-,-,0.00
Apr 7,@ WSH,W 3-2,1.0,0,0,0,0,0,0,0,3,11,3,-,-,H(2),0.00
Apr 4,vs PHI,W 4-2,1.0,0,0,0,0,0,1,0,2,12,3,-,-,H(1),0.00
Apr 3,vs PHI,W 2-0,0.2,1,0,0,0,1,1,1,1,17,4,-,-,-,0.00
Apr 1,vs STL,L 5-1,1.0,0,0,0,0,0,1,0,2,19,3,-,-,-,0.00
