DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs WSH,W 5-4,6.0,4,4,1,1,2,4,9,10,80,25,56,-,-,3.13
Jul 13,@ PIT,L 7-3,4.0,9,6,6,1,2,4,6,10,86,22,22,L(6-6),-,3.23
Jul 8,vs ATL,W 10-3,6.0,7,1,1,0,3,4,9,10,97,26,55,W(6-5),-,2.79
Jul 3,vs MIN,W 2-0,5.0,2,0,0,0,3,8,3,8,89,22,68,W(5-5),-,2.87
Jun 28,@ CIN,W 6-4,6.0,8,4,4,2,1,6,7,13,104,27,-,W(4-5),-,3.05
Jun 22,vs STL,W 2-1,5.0,3,1,1,0,4,7,7,5,106,24,59,-,-,2.82
Jun 16,vs PHI,L 4-1,5.1,4,3,3,2,3,7,5,8,82,23,52,L(3-5),-,2.89
Jun 11,vs CHC,L 7-2,6.0,5,1,1,0,2,4,7,10,72,23,60,-,-,2.71
Jun 5,@ CLE,L 3-2,6.0,7,3,3,1,1,5,4,15,92,25,50,L(3-4),-,2.83
May 30,vs STL,W 3-2,6.0,4,0,0,0,0,7,10,5,90,22,71,-,-,2.65
May 25,vs NYM,W 4-3,6.0,5,2,2,2,0,3,6,13,72,22,57,-,-,2.98
May 20,@ MIN,L 3-1,4.1,4,1,1,0,2,4,4,9,91,19,53,-,-,2.98
May 14,@ ARI,W 7-2,6.0,3,2,2,0,4,3,9,9,88,25,57,W(3-3),-,3.08
May 9,vs CLE,L 6-2,5.0,6,4,4,1,2,9,2,9,99,22,46,L(2-3),-,3.09
May 4,vs PIT,L 6-4,5.0,6,5,5,2,4,4,10,6,96,24,-,L(2-2),-,2.33
Apr 28,@ CHC,L 3-0,6.0,3,1,1,0,2,6,4,11,98,24,66,L(2-1),-,0.82
Apr 22,vs MIA,W 4-2,5.0,5,1,0,0,1,4,9,6,78,22,58,W(2-0),-,0.56
Apr 17,vs CIN,W 2-0,5.2,1,0,0,0,3,7,3,8,93,22,71,-,-,0.82
Apr 11,@ STL,W 3-2,5.1,4,1,1,0,2,4,7,7,86,20,58,W(1-0),-,1.69
