DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 21,@ CHC,W 6-3,0.1,1,3,1,0,2,0,1,2,18,5,-,-,BlSv(3),7.92
Jul 20,@ CHC,W 18-5,1.0,0,0,0,0,1,1,1,1,16,4,-,-,-,7.66
Jul 14,vs CIN,L 8-2,1.0,3,2,2,0,0,1,1,4,23,6,-,-,-,7.99
Jul 13,vs CIN,L 9-1,1.0,0,0,0,0,0,0,1,2,13,3,-,-,-,7.54
Jul 10,@ CHW,W 14-2,1.0,1,0,0,0,1,1,1,2,20,5,-,-,-,7.89
Jul 8,@ SF,L 13-8,0.2,4,5,5,0,2,1,1,4,33,8,-,-,-,8.27
Jul 4,@ ARI,W 8-4,0.0,1,2,0,0,1,0,1,0,11,2,-,-,-,6.30
Jul 2,@ ARI,W 6-3,1.0,2,1,0,0,0,0,4,1,9,5,-,-,-,6.30
Jul 1,vs ATL,L 6-5,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,6.63
Jun 29,vs ATL,L 5-1,0.2,1,0,0,0,0,2,0,1,16,3,-,-,-,7.00
Jun 26,vs CLE,W 11-2,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,7.27
Jun 24,@ MIL,W 8-2,1.0,1,0,0,0,0,1,1,2,9,4,-,-,-,7.71
Jun 20,@ PHI,L 4-3,1.0,0,0,0,0,0,2,1,0,12,3,-,-,-,8.22
Jun 19,@ PHI,W 7-6,1.0,0,0,0,0,0,2,1,0,13,3,-,-,H(2),8.79
May 25,@ PIT,L 8-1,1.0,3,2,2,0,0,1,1,4,17,6,-,-,-,9.45
May 22,vs KC,L 5-1,0.0,3,2,2,0,1,0,1,2,14,4,-,-,-,INF
May 19,vs PHI,L 7-6,0.2,2,2,2,0,1,1,2,1,26,5,-,L(0-2),BlSv(2),7.30
May 16,@ MIN,W 7-5,0.1,2,2,2,0,2,0,1,2,16,5,-,-,-,6.17
May 12,@ SD,L 2-1,1.0,0,0,0,0,1,0,1,2,16,4,-,-,-,4.76
May 10,@ SD,W 2-1,1.0,0,0,0,0,1,0,2,1,14,4,-,-,H(1),5.23
May 6,vs CHC,W 4-3,1.0,0,0,0,0,0,1,2,0,8,3,-,-,-,5.79
May 5,vs CHC,W 8-6,1.0,1,0,0,0,1,0,1,3,17,5,-,-,-,6.48
Apr 29,@ PIT,L 5-0,1.0,3,1,1,0,0,1,0,5,21,6,-,-,-,7.36
Apr 27,@ PIT,L 6-5,0.0,3,3,2,0,0,0,1,3,17,4,-,-,BlSv(1),INF
Apr 26,vs NYM,W 4-3,1.0,1,0,0,0,0,1,2,1,15,4,-,-,-,4.26
Apr 24,vs NYM,L 6-5,1.0,0,0,0,0,0,2,1,0,14,3,-,-,-,5.06
Apr 22,vs CIN,W 9-2,1.0,0,0,0,0,0,1,0,2,11,3,-,-,-,6.23
Apr 19,@ CHC,L 8-5,1.0,0,0,0,0,1,1,0,2,14,4,-,-,-,8.10
Apr 17,@ CHC,W 5-3,0.0,1,2,2,1,2,0,0,1,16,3,-,-,-,INF
Apr 14,@ CIN,W 6-1,1.0,1,0,0,0,0,1,1,2,17,4,-,-,-,3.86
Apr 11,vs MIL,L 3-2,1.0,0,0,0,0,1,0,1,1,13,3,-,-,-,6.75
Apr 9,vs MIL,L 5-4,0.1,0,1,1,0,4,0,1,0,19,5,-,L(0-1),-,27.00
