DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 21,@ TEX,W 16-3,6.2,5,2,2,1,1,8,7,8,96,24,63,W(12-5),-,4.03
Jul 15,vs NYY,W 5-2,1.0,0,0,0,0,0,2,1,0,14,3,-,W(11-5),-,4.12
Jul 11,vs CIN,W 19-4,5.0,5,1,1,0,1,7,3,10,83,21,59,W(10-5),-,4.16
Jul 6,vs OAK,W 10-4,5.1,7,3,3,2,0,7,7,7,96,22,49,W(9-5),-,4.28
Jun 16,vs MIN,L 9-3,1.1,4,4,4,0,1,2,2,4,39,10,31,L(8-5),-,4.24
Jun 11,@ CHW,W 4-0,7.0,2,0,0,0,1,11,7,5,108,25,83,W(8-4),-,3.90
Jun 6,vs MIL,W 3-1,7.0,8,1,1,0,1,10,12,5,109,28,66,W(7-4),-,4.23
Jun 1,@ MIN,L 7-4,3.2,7,6,6,1,3,2,3,13,71,21,22,L(6-4),-,4.50
May 26,vs HOU,W 8-6,5.2,7,5,5,2,2,8,6,10,108,27,41,W(6-3),-,3.98
May 20,@ HOU,L 3-1,7.2,8,3,3,1,1,6,13,11,106,31,56,L(5-3),-,3.65
May 14,@ DET,L 6-3,6.2,6,3,3,1,2,4,12,10,112,28,52,L(5-2),-,3.66
May 9,@ MIL,W 6-2,9.0,5,2,2,0,1,14,8,8,117,31,82,W(5-1),-,3.61
May 3,vs TOR,L 13-11,5.1,9,6,6,1,3,7,5,13,113,28,-,-,-,3.95
Apr 28,vs SEA,L 12-4,3.0,5,5,4,2,1,4,2,8,64,16,34,L(4-1),-,3.08
Apr 23,@ BAL,W 2-1,7.1,6,1,1,0,2,7,6,13,81,28,67,W(4-0),-,2.31
Apr 18,@ MIN,L 2-1,7.0,3,0,0,0,1,7,7,10,98,25,77,-,-,2.60
Apr 11,vs DET,W 5-1,9.0,3,1,1,1,2,6,14,9,110,31,81,W(3-0),-,3.48
Apr 6,vs KC,W 3-2,6.0,5,2,2,0,1,4,9,9,92,23,57,W(2-0),-,5.40
Mar 31,@ SEA,W 6-5,5.2,7,5,5,2,0,4,6,13,77,23,39,W(1-0),-,7.94
