DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ MIL,L 5-4,1.0,0,0,0,0,0,1,1,1,13,3,-,-,H(3),3.90
Jul 23,@ MIL,L 6-1,0.0,0,1,1,0,1,0,0,0,8,1,-,-,-,INF
Jul 20,vs ATL,L 8-5,1.1,1,1,1,1,1,0,3,2,17,6,-,-,-,3.72
Jul 13,@ NYM,L 4-2,1.0,1,0,0,0,1,2,0,2,25,5,-,-,-,3.58
Jul 11,@ PIT,L 2-0,1.0,0,0,0,0,0,1,1,1,15,3,-,-,-,3.71
Jul 9,@ PIT,L 6-3,1.0,0,0,0,0,0,1,1,1,9,3,-,-,-,3.86
Jul 8,vs MIA,L 10-2,1.0,4,2,2,0,0,2,4,0,24,6,-,-,-,4.01
Jul 6,vs MIA,W 3-2,1.0,1,0,0,0,0,1,1,1,16,3,-,-,-,3.42
Jul 5,vs MIA,W 14-12,0.0,1,2,2,0,1,0,0,1,15,2,-,-,-,INF
Jul 4,vs BOS,L 3-0,0.1,0,0,0,0,0,0,1,0,2,1,-,-,-,2.78
Jul 1,@ PHI,L 4-3,1.1,2,1,1,1,1,2,0,4,35,7,-,L(5-1),-,2.82
Jun 30,@ PHI,L 3-2,1.1,0,0,0,0,1,2,0,2,24,5,-,-,-,2.57
Jun 29,@ PHI,W 17-7,1.0,0,0,0,0,0,1,0,2,8,3,-,-,-,2.75
Jun 25,@ TB,L 11-0,3.0,4,2,2,1,1,4,3,6,54,14,-,-,-,2.89
Jun 22,vs PHI,L 12-2,1.0,2,1,1,1,2,3,1,1,39,7,-,-,-,2.30
Jun 19,vs BAL,W 9-7,2.0,2,1,1,0,2,0,3,4,26,9,-,W(5-0),-,1.84
Jun 17,@ TOR,L 8-6,1.0,2,1,1,0,0,0,1,4,23,5,-,-,-,1.42
Jun 15,@ TOR,L 6-5,1.0,1,1,1,1,0,1,0,3,15,4,-,-,-,0.77
Jun 13,@ NYY,W 5-4,1.2,1,0,0,0,0,4,1,1,27,6,-,W(4-0),-,0.00
Jun 9,vs SF,W 7-5,1.2,0,0,0,0,0,3,0,2,23,5,-,W(3-0),-,0.00
Jun 8,vs SF,L 9-5,1.0,0,0,0,0,0,2,1,0,9,3,-,-,-,0.00
Jun 6,vs TB,W 11-2,1.0,0,0,0,0,0,2,1,0,12,3,-,-,-,0.00
Jun 2,@ ATL,W 5-3,3.0,0,0,0,0,0,5,0,4,40,9,-,W(2-0),-,0.00
May 29,@ BAL,W 3-2,1.0,1,0,0,0,0,3,1,0,19,4,-,-,H(2),0.00
May 27,@ MIA,W 5-2,1.0,0,0,0,0,0,1,0,2,15,3,-,-,H(1),0.00
May 26,@ MIA,W 4-1,0.1,0,0,0,0,0,1,0,0,3,1,-,W(1-0),-,0.00
