DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 3,vs PIT,W 8-3,1.0,1,1,1,1,0,2,0,2,17,4,-,-,-,5.21
Jun 29,vs COL,L 3-1,1.0,1,1,1,1,0,2,1,1,23,4,-,-,-,5.00
Jun 26,vs CHC,L 9-4,0.2,2,3,0,0,0,1,2,2,13,5,-,L(1-2),BlSv(1),4.76
Jun 23,@ NYM,W 8-3,1.0,1,1,1,1,0,0,1,3,12,4,-,-,-,4.96
Jun 20,@ CHC,L 4-0,0.2,3,1,1,0,0,0,2,2,10,4,-,-,-,4.70
Jun 19,@ CHC,W 4-3,1.0,2,0,0,0,1,2,0,3,21,6,-,-,-,4.30
Jun 16,vs SF,W 3-1,0.1,0,0,0,0,0,0,0,1,3,1,-,-,H(3),4.61
Jun 12,vs TEX,W 12-5,1.0,1,1,1,1,0,0,1,3,14,4,-,-,-,4.73
Jun 9,vs ATL,L 5-3,0.1,1,0,0,0,0,0,2,0,2,2,-,-,-,4.38
Jun 7,@ PIT,W 8-7,1.0,1,0,0,0,0,1,1,2,23,5,-,-,H(2),4.50
Jun 6,@ PIT,L 11-9,0.2,2,1,1,0,1,0,1,2,23,4,-,-,-,4.91
Jun 3,@ COL,W 10-7,1.2,1,0,0,0,0,1,4,1,26,6,-,-,-,4.35
Jun 1,@ COL,W 11-8,1.0,1,1,1,1,0,0,2,2,14,4,-,-,H(1),5.19
May 30,vs PHI,W 8-2,1.0,2,0,0,0,0,2,0,3,27,5,-,-,-,4.70
May 28,vs PHI,W 5-4,2.0,0,0,0,0,0,2,0,4,25,7,-,W(1-1),-,5.40
May 19,@ WSH,W 5-4,1.1,1,1,1,0,0,1,3,1,13,5,-,-,-,7.71
May 8,vs ARI,L 8-5,1.0,2,3,3,1,1,0,0,5,25,6,-,L(0-1),-,8.10
May 6,@ SD,L 3-0,1.0,1,0,0,0,0,0,0,3,12,3,-,-,-,0.00
May 4,@ SD,W 4-0,1.0,0,0,0,0,0,2,1,0,14,3,-,-,-,0.00
May 3,@ ARI,W 5-2,0.1,2,1,0,0,0,0,3,1,16,4,-,-,-,0.00
