DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ CIN,W 4-2,0.2,0,0,0,0,0,1,0,1,9,2,-,-,-,3.79
Jul 22,@ CHC,L 7-2,2.0,2,2,2,1,1,1,2,5,31,10,-,L(2-1),-,3.86
Jul 21,@ CHC,L 7-2,2.0,0,0,0,0,0,0,3,2,23,5,-,-,-,3.55
Jul 14,vs CIN,L 8-2,1.0,2,1,1,0,1,0,2,2,14,5,-,-,H(2),3.77
Jul 11,@ CHW,L 4-0,1.0,3,2,2,0,0,1,1,3,20,5,-,-,-,3.60
Jul 8,@ SF,L 13-8,1.2,1,0,0,0,0,1,1,4,18,6,-,-,-,3.10
Jul 2,@ ARI,W 6-3,1.0,1,0,0,0,0,0,2,1,12,3,-,-,-,3.29
Jul 1,vs ATL,L 6-5,0.2,2,2,2,0,0,0,3,2,19,5,-,-,-,3.42
Jun 29,vs ATL,L 5-1,0.2,0,0,0,0,0,1,1,0,5,2,-,-,-,2.81
Jun 26,vs CLE,W 11-2,1.0,0,0,0,0,0,1,0,2,16,3,-,-,-,2.88
Jun 24,@ MIL,W 8-2,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,3.00
Jun 20,@ PHI,L 4-3,1.1,0,0,0,0,0,3,1,0,17,4,-,-,-,3.04
Jun 18,@ PHI,L 6-5,2.0,0,0,0,0,1,3,3,1,41,8,-,-,-,3.22
Jun 15,vs CHC,L 13-5,1.0,3,2,2,0,0,1,3,1,19,5,-,-,-,3.54
Jun 13,vs SD,L 4-2,0.1,0,0,0,0,0,1,0,0,6,1,-,-,-,2.79
Jun 12,vs SD,L 4-2,1.0,1,1,1,0,0,0,3,1,10,4,-,-,-,2.84
Jun 10,@ CIN,L 6-3,1.1,0,0,0,0,1,2,0,1,15,4,-,-,-,2.50
Jun 9,@ CIN,W 6-4,1.0,2,1,1,0,0,1,2,2,21,5,-,-,H(1),2.70
Jun 1,vs PIT,L 4-0,0.2,1,0,0,0,0,1,0,2,13,3,-,-,-,2.30
May 31,vs PIT,W 10-8,1.1,0,0,0,0,0,2,1,1,12,4,-,W(2-0),-,2.40
May 28,@ MIL,L 8-3,2.0,3,1,1,0,1,2,1,6,49,10,-,-,-,2.63
May 23,vs KC,L 5-2,0.1,0,0,0,0,0,0,0,1,1,1,-,-,-,2.31
May 22,vs KC,L 5-1,0.2,0,0,0,0,1,0,0,2,18,3,-,-,-,2.38
May 18,vs PHI,W 12-4,1.0,1,1,1,1,0,1,1,2,15,4,-,-,-,2.53
May 12,@ SD,L 2-1,0.0,1,0,0,0,0,0,0,1,1,1,-,-,-,1.86
May 6,vs CHC,W 4-3,3.0,3,1,1,1,0,1,5,6,46,12,-,W(1-0),-,1.86
Apr 28,@ PIT,L 6-2,1.2,3,1,0,0,1,1,3,5,41,10,-,-,-,1.35
Apr 12,@ CIN,W 13-4,3.0,2,0,0,0,1,2,5,4,46,12,-,-,Sv(1),1.80
Apr 8,vs ARI,L 4-1,1.0,1,1,1,1,0,0,1,3,16,4,-,-,-,4.50
Mar 29,@ NYM,L 9-4,1.0,2,0,0,0,0,1,0,4,20,5,-,-,-,0.00
