DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,vs PIT,L 9-2,3.2,8,8,8,4,0,2,6,11,59,19,15,L(5-6),-,5.21
Jul 13,@ STL,W 9-1,5.0,4,1,1,0,2,5,10,4,94,21,58,W(5-5),-,4.63
Jul 7,@ CHC,L 8-7,5.2,9,3,2,0,1,4,9,13,93,28,44,-,-,4.80
Jul 1,vs MIL,W 8-2,5.2,2,0,0,0,0,6,8,5,68,19,71,W(4-5),-,4.91
Jun 26,@ ATL,W 5-3,6.2,6,1,1,0,1,2,10,12,84,26,59,W(3-5),-,5.28
Jun 21,vs CHC,W 6-2,6.0,5,2,2,0,1,6,8,8,98,25,59,W(2-5),-,5.66
Jun 15,@ PIT,L 3-2,5.0,4,3,3,0,2,2,8,7,100,19,47,L(1-5),-,5.92
Jun 8,vs STL,L 7-6,6.0,4,5,5,3,3,5,5,11,102,25,46,-,-,5.97
Jun 2,@ SD,L 8-2,5.0,6,5,4,0,1,3,10,7,93,22,39,L(1-4),-,5.79
May 27,@ COL,L 8-2,5.1,9,4,4,2,2,4,12,9,85,27,36,L(1-3),-,5.63
May 22,vs PIT,W 7-2,6.0,3,1,1,1,2,5,6,10,93,23,65,W(1-2),-,5.49
May 16,@ SF,W 6-3,4.0,7,3,3,1,0,5,3,11,77,19,41,-,-,6.17
May 11,@ LAD,W 6-2,4.0,1,0,0,0,0,2,3,8,55,13,62,-,-,6.10
"Previously with NYM, Acquired by CIN"
May 3,vs ATL,L 11-0,2.0,3,5,5,1,3,1,2,6,39,12,-,-,-,7.00
Apr 29,@ SD,W 14-2,1.0,1,0,0,0,0,0,0,4,10,4,-,-,-,5.76
Apr 27,@ SD,W 5-1,1.0,1,1,1,1,1,0,1,2,20,4,-,-,-,6.00
Apr 24,@ STL,W 6-5,2.0,2,1,1,0,1,2,3,3,35,9,-,-,-,5.87
Apr 19,@ ATL,L 12-4,6.0,8,6,6,1,1,4,11,11,96,27,35,L(0-2),-,6.00
Apr 14,vs MIL,L 5-1,5.0,8,4,4,2,1,6,8,9,95,24,40,L(0-1),-,4.80
Apr 8,@ WSH,W 6-5,5.0,9,4,4,1,1,2,11,10,85,25,-,-,-,3.60
Apr 3,vs PHI,W 2-0,5.0,1,0,0,0,1,5,4,8,86,18,69,-,-,0.00
