DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ PHI,L 7-3,0.1,1,1,1,0,1,0,0,1,11,3,-,-,-,3.26
Jul 24,@ PHI,L 7-4,1.0,0,0,0,0,0,1,1,1,8,3,-,-,-,3.09
Jul 23,@ PHI,W 7-6,1.0,0,0,0,0,0,1,2,0,10,3,-,W(2-0),-,3.15
Jul 20,@ MIL,W 6-4,1.1,0,0,0,0,0,3,0,1,20,4,-,-,H(14),3.22
Jul 15,vs LAA,W 5-3,1.0,0,0,0,0,0,2,0,1,15,3,-,-,H(13),3.32
Jul 13,vs LAA,W 3-2,1.0,2,0,0,0,0,0,3,1,15,4,-,-,Sv(1),3.40
Jul 12,@ SD,W 3-2,1.0,1,0,0,0,0,2,1,1,13,4,-,-,H(12),3.48
Jul 11,@ SD,W 4-2,0.1,0,0,0,0,0,0,1,0,1,1,-,-,H(11),3.57
Jul 7,@ LAA,W 3-1,0.1,0,0,0,0,0,0,1,0,2,1,-,-,H(10),3.60
Jul 6,@ LAA,L 3-2,1.1,0,0,0,0,0,3,1,0,22,4,-,-,H(9),3.63
Jul 4,vs PIT,W 6-4,1.2,0,0,0,0,1,2,2,0,18,5,-,-,-,3.76
Jul 1,vs COL,W 6-4,1.0,0,0,0,0,1,0,3,0,16,4,-,-,-,3.93
Jun 29,vs COL,L 3-1,1.1,2,1,1,1,0,0,3,2,17,5,-,-,-,4.04
Jun 27,vs CHC,W 7-5,0.2,2,2,2,0,1,1,1,2,14,5,-,-,H(8),3.93
Jun 25,vs CHC,W 2-1,1.0,2,0,0,0,0,0,3,1,11,4,-,-,H(7),3.48
Jun 24,@ NYM,W 8-7,1.0,0,0,0,0,0,1,2,0,13,3,-,-,-,3.58
Jun 22,@ NYM,W 5-2,2.0,2,0,0,0,0,1,6,1,23,8,-,-,H(6),3.69
Jun 19,@ CHC,W 4-3,1.2,0,0,0,0,0,3,2,0,21,5,-,-,-,3.94
Jun 16,vs SF,W 3-1,1.0,0,0,0,0,1,2,0,0,16,3,-,-,H(5),4.18
Jun 15,vs SF,W 3-2,0.1,0,0,0,0,0,0,1,0,2,1,-,-,H(4),4.33
Jun 13,vs TEX,W 3-2,1.0,0,0,0,0,1,1,2,0,17,4,-,-,-,4.39
Jun 9,vs ATL,L 5-3,1.0,3,1,1,0,0,1,2,2,10,5,-,-,-,4.56
Jun 7,@ PIT,W 8-7,1.0,0,0,0,0,1,2,1,0,17,4,-,-,-,4.38
Jun 6,@ PIT,L 11-9,0.1,1,2,2,0,1,0,2,0,8,3,-,-,-,4.56
Jun 5,@ PIT,W 5-0,1.0,1,0,0,0,0,0,4,0,16,4,-,-,-,3.86
Jun 2,@ COL,W 12-4,1.0,0,0,0,0,0,1,2,0,9,3,-,-,-,4.03
Jun 1,@ COL,W 11-8,1.1,2,1,1,0,0,1,4,1,19,6,47,-,-,4.22
May 29,vs PHI,L 6-1,1.1,2,1,1,0,1,0,5,1,21,7,-,-,-,4.05
May 28,vs PHI,W 5-4,1.0,1,0,0,0,0,0,3,1,16,4,-,-,-,3.86
May 26,vs SD,L 7-5,0.1,1,0,0,0,0,0,2,0,5,3,-,-,-,4.08
May 23,vs COL,W 3-0,1.0,1,0,0,0,0,0,2,1,7,3,-,-,H(3),4.15
May 21,vs COL,L 2-1,0.1,1,0,0,0,0,0,1,1,6,2,-,-,-,4.41
May 19,@ WSH,W 5-4,2.0,0,0,0,0,1,4,1,0,21,6,-,-,-,4.50
May 16,@ MIA,L 6-5,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,5.14
May 11,vs CIN,L 6-2,1.0,0,0,0,0,1,0,3,0,20,4,-,-,-,5.27
May 9,vs ARI,W 6-3,1.1,0,0,0,0,0,1,3,0,14,4,-,-,H(2),5.68
Apr 28,@ SF,W 15-6,1.0,0,0,0,0,1,1,2,0,16,4,-,-,-,6.35
Apr 27,@ SF,L 6-4,1.0,2,0,0,0,1,1,1,3,22,6,-,-,-,6.97
Apr 25,vs MIA,L 8-6,1.0,3,2,2,1,0,2,2,2,24,6,-,-,-,7.71
Apr 17,@ SD,W 7-3,1.0,0,0,0,0,1,0,1,1,11,3,-,W(1-0),-,6.48
Apr 16,@ SD,W 10-3,1.0,3,1,1,0,0,0,2,3,14,5,-,-,-,7.36
Apr 14,vs ARI,L 9-1,2.0,0,0,0,0,0,0,4,2,24,6,-,-,-,7.11
Apr 11,vs OAK,L 16-6,1.0,2,2,2,0,1,0,3,2,21,6,-,-,-,10.38
Apr 7,@ SF,L 7-5,1.0,0,0,0,0,0,1,2,0,13,3,-,-,-,8.10
Apr 3,@ ARI,L 6-1,0.1,2,3,3,0,2,1,1,1,27,5,-,-,-,11.57
Apr 2,@ ARI,L 8-7,1.0,0,0,0,0,1,0,2,0,12,3,-,-,H(1),0.00
Mar 31,vs SF,W 5-0,1.0,0,0,0,0,2,1,1,0,17,4,-,-,-,0.00
