DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jun 24,vs BAL,W 7-3,5.0,5,3,3,2,0,5,4,11,74,20,-,W(6-3),-,4.92
Jun 15,vs SD,L 9-3,5.2,8,2,2,1,1,4,10,9,80,24,48,-,-,4.89
Jun 8,@ LAD,L 7-3,4.2,5,4,4,3,1,4,3,11,64,19,41,L(5-3),-,5.03
Jun 2,vs WSH,L 5-3,6.0,4,2,2,1,0,7,9,6,84,22,63,-,-,4.83
May 28,vs NYM,L 8-5,5.1,9,5,5,1,0,2,13,9,85,25,32,-,-,5.02
May 22,@ PHI,W 3-1,5.2,4,1,1,0,2,5,10,6,83,23,60,W(5-2),-,4.67
May 16,vs CHC,W 4-1,6.0,5,1,1,0,2,8,4,10,85,24,64,-,-,5.05
May 11,@ MIA,L 6-3,5.0,11,6,6,2,2,3,11,10,85,26,22,L(4-2),-,5.58
May 5,vs SF,L 11-2,3.1,12,8,8,1,1,2,10,8,78,21,5,L(4-1),-,4.84
Apr 29,@ PHI,W 10-1,5.1,5,1,1,0,3,6,10,5,96,24,57,W(4-0),-,3.09
Apr 24,@ CIN,L 9-7,5.0,6,5,3,2,1,1,9,12,67,23,39,-,-,3.38
Apr 18,vs PHI,W 7-3,5.1,5,1,1,0,2,6,6,7,88,21,58,W(3-0),-,2.91
Apr 11,@ WSH,W 5-3,5.0,4,1,1,0,2,3,10,4,61,19,56,-,-,3.31
Apr 6,@ COL,W 8-3,6.0,5,3,3,2,1,4,9,10,88,24,53,W(2-0),-,3.97
Mar 31,vs PHI,W 15-2,5.1,6,2,2,0,3,5,6,10,97,24,-,W(1-0),-,3.38
