DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs ATL,W 9-3,1.0,0,0,0,0,0,0,0,3,8,3,-,-,-,3.40
Jul 21,@ TB,W 3-2,1.0,1,0,0,0,0,1,2,1,20,4,-,-,H(15),3.48
Jul 20,@ TB,W 6-5,0.1,2,1,1,0,0,0,1,2,9,3,-,-,H(14),3.56
Jul 14,vs PHI,W 2-0,1.0,1,0,0,0,0,1,1,2,21,4,-,-,H(13),3.38
Jul 11,vs MIL,W 5-4,1.0,2,2,2,0,1,2,2,1,23,6,-,-,BlSv(3),3.46
Jul 9,vs MIL,W 4-3,1.0,2,1,1,0,1,1,2,2,18,6,-,-,BlSv(2),3.10
Jul 8,@ WSH,W 10-2,1.0,0,0,0,0,1,1,1,1,16,4,-,-,-,2.95
Jul 6,@ WSH,L 3-2,1.0,1,0,0,0,2,0,1,3,25,6,-,-,-,3.03
Jul 3,vs TB,L 9-6,1.0,1,0,0,0,0,2,2,0,15,4,-,-,-,3.11
Jul 2,vs TB,W 3-2,1.0,1,0,0,0,0,1,2,1,20,4,-,-,H(12),3.19
Jun 30,vs NYM,W 5-2,1.0,0,0,0,0,0,2,0,1,14,3,-,-,H(11),3.28
Jun 27,vs ARI,L 2-1,0.1,0,0,0,0,0,0,0,1,5,1,-,-,-,3.38
Jun 25,vs ARI,W 9-5,0.1,0,0,0,0,0,0,1,0,5,1,-,-,-,3.41
Jun 23,@ COL,W 6-2,1.0,0,0,0,0,0,0,0,3,11,3,-,-,-,3.44
Jun 19,@ SF,L 6-3,1.0,1,0,0,0,0,0,1,3,12,4,-,-,-,3.55
Jun 16,@ BAL,W 5-4,1.0,0,0,0,0,1,0,1,1,14,3,-,-,Sv(1),3.66
Jun 14,vs SF,L 6-3,1.0,2,0,0,0,0,1,0,3,14,4,-,-,-,3.77
Jun 13,vs SF,W 5-4,1.0,1,0,0,0,1,1,1,2,15,5,-,W(3-1),-,3.90
Jun 11,vs SF,W 7-5,1.0,1,0,0,0,0,1,1,2,18,4,-,-,H(10),4.03
Jun 9,vs SD,L 5-4,1.0,0,0,0,0,2,3,0,0,23,5,-,-,-,4.18
Jun 8,vs SD,W 4-0,1.0,1,0,0,0,0,2,1,1,17,4,-,-,-,4.33
Jun 5,@ STL,W 7-4,1.0,0,0,0,0,0,0,1,2,8,3,-,-,H(9),4.50
Jun 3,@ ARI,L 6-1,0.2,0,0,0,0,1,0,1,1,10,3,-,-,-,4.68
Jun 2,@ ARI,L 6-2,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,4.81
May 30,@ SD,L 3-2,1.0,1,0,0,0,0,2,1,1,12,4,-,-,H(8),5.01
May 28,@ SD,W 7-2,1.0,0,0,0,0,0,0,1,1,5,2,-,-,-,5.24
May 27,vs WSH,L 5-2,1.0,0,0,0,0,0,1,0,2,10,3,-,-,-,5.48
May 22,@ NYM,W 5-1,0.1,0,0,0,0,0,0,0,1,7,1,-,-,H(7),5.75
May 20,@ ATL,L 10-9,1.0,2,2,2,0,2,0,2,3,23,7,-,-,-,5.85
May 16,vs LAD,W 6-5,1.2,3,1,1,0,0,4,0,4,36,8,-,W(2-1),BlSv(1),5.21
May 12,vs ATL,L 10-5,0.1,1,2,2,0,3,1,0,1,36,5,-,L(1-1),-,5.19
May 10,vs ATL,L 9-2,0.1,4,6,6,2,2,0,2,3,25,7,-,-,-,4.24
May 8,@ CHC,L 4-3,0.2,0,0,0,0,0,1,0,1,6,2,-,-,-,1.08
May 5,@ CIN,W 6-0,1.1,0,0,0,0,0,1,1,2,19,4,-,-,H(6),1.13
May 1,vs PHI,W 2-1,1.0,0,0,0,0,0,3,0,0,13,3,-,-,-,1.23
Apr 29,vs COL,W 3-0,1.0,1,0,0,0,0,3,0,1,16,4,-,-,H(5),1.32
Apr 28,vs COL,W 4-1,1.0,0,0,0,0,0,0,2,1,16,4,-,-,H(4),1.42
Apr 24,@ LAD,W 3-2,1.0,0,0,0,0,0,1,1,1,12,3,-,W(1-0),-,1.54
Apr 21,@ MIL,L 6-5,1.0,1,0,0,0,0,1,2,0,10,3,-,-,H(3),1.69
Apr 20,@ MIL,L 8-0,1.0,3,2,2,0,1,2,2,2,27,8,-,-,-,1.86
Apr 17,@ NYY,W 9-1,1.0,0,0,0,0,0,1,2,0,16,3,-,-,-,0.00
Apr 14,vs PIT,L 1-0,1.0,0,0,0,0,1,2,0,0,15,3,-,-,-,0.00
Apr 11,vs NYM,L 4-1,1.0,1,0,0,0,0,1,0,3,18,4,-,-,H(2),0.00
Apr 10,vs NYM,L 8-6,1.0,0,0,0,0,0,3,0,0,11,3,-,-,-,0.00
Apr 8,@ PHI,W 6-3,1.0,0,0,0,0,0,0,2,1,15,3,-,-,H(1),0.00
Apr 3,vs BOS,L 4-2,1.0,1,0,0,0,0,0,1,2,14,3,-,-,-,0.00
Apr 1,vs CHC,W 6-0,1.0,1,0,0,0,0,1,0,3,14,4,-,-,-,0.00
Mar 30,vs CHC,W 2-1,1.0,0,0,0,0,1,1,0,2,22,4,-,-,-,0.00
Mar 29,vs CHC,L 8-4,0.2,1,0,0,0,0,2,0,1,20,3,-,-,-,0.00
