DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs ATL,W 9-3,6.0,5,3,3,1,3,4,9,9,101,25,51,W(3-7),-,5.65
Jul 13,vs PHI,L 2-0,6.0,5,1,1,0,1,8,4,10,90,23,65,L(2-7),-,5.75
Jul 7,@ WSH,L 18-4,4.1,7,7,7,1,2,3,7,10,84,22,22,L(2-6),-,6.14
Jul 2,vs TB,W 3-2,6.0,3,1,0,0,0,5,9,7,77,21,69,-,-,5.55
Jun 27,vs ARI,L 2-1,6.0,5,1,1,0,1,5,8,9,88,23,62,L(2-5),-,6.14
Jun 22,@ COL,L 11-3,4.0,9,7,7,1,1,3,6,12,74,22,18,L(2-4),-,6.70
Jun 16,@ BAL,W 5-4,6.0,8,3,3,1,1,2,8,15,94,26,45,W(2-3),-,5.91
Jun 11,vs SF,W 7-5,4.1,6,4,4,0,4,5,5,9,86,23,36,-,-,6.13
Jun 6,@ STL,W 11-3,4.1,6,2,2,0,2,2,9,8,91,21,43,-,-,5.86
May 31,@ SD,L 8-3,1.2,4,4,4,1,2,4,0,5,47,11,33,L(1-3),-,6.10
May 26,vs WSH,L 4-1,7.1,3,1,1,1,2,6,8,11,94,27,72,-,-,5.22
May 20,@ ATL,L 10-9,5.1,5,2,2,0,1,5,6,10,82,22,-,-,-,6.55
May 15,vs LAD,W 4-2,4.1,3,0,0,0,3,3,3,10,83,19,57,-,-,7.56
May 9,@ CHC,L 13-4,3.0,7,9,9,3,2,1,6,9,68,18,8,L(1-2),-,10.22
May 4,@ CIN,L 4-1,4.0,5,4,4,2,4,2,2,12,82,20,34,L(1-1),-,4.82
Apr 28,vs COL,W 4-1,5.1,4,1,1,1,2,3,8,8,68,22,-,W(1-0),-,1.69
