DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,vs PIT,L 7-0,4.0,9,7,3,1,1,2,7,12,72,22,25,L(12-6),-,2.88
Jul 12,vs NYY,L 7-4,7.1,8,6,6,2,2,9,6,15,114,32,45,L(12-5),-,2.76
Jul 7,vs OAK,L 6-3,7.0,5,0,0,0,2,3,7,15,102,27,68,-,-,2.49
Jul 2,@ KC,W 9-3,6.0,7,3,3,1,0,5,8,12,99,25,51,W(12-4),-,2.64
Jun 26,@ STL,L 11-2,1.2,6,6,6,2,1,2,1,8,48,12,20,L(11-4),-,2.54
Jun 20,vs CHW,W 12-0,7.0,1,0,0,0,1,7,8,6,96,22,81,W(11-3),-,2.10
Jun 15,vs MIN,L 6-3,5.0,4,4,4,2,1,3,7,8,65,19,45,L(10-3),-,2.24
Jun 10,@ DET,W 9-2,8.0,5,2,2,1,0,8,12,9,106,29,72,W(10-2),-,1.99
Jun 5,vs MIL,W 3-2,7.0,7,1,1,0,0,7,10,10,112,27,66,W(9-2),-,1.96
May 30,vs CHW,W 9-1,6.0,3,0,0,0,0,10,3,7,90,20,76,W(8-2),-,2.02
May 25,vs HOU,L 11-2,6.1,7,0,0,0,0,7,11,8,103,26,66,-,-,2.17
May 19,@ HOU,W 5-4,7.0,6,2,2,1,0,10,9,7,110,27,67,W(7-2),-,2.36
May 13,vs KC,W 11-2,7.0,8,2,0,0,0,4,13,12,97,29,61,W(6-2),-,2.34
May 8,@ MIL,L 3-2,6.0,5,3,3,2,1,4,12,7,95,24,53,L(5-2),-,2.62
May 2,vs TEX,W 12-4,7.0,6,3,3,3,0,6,10,10,99,26,59,W(5-1),-,2.41
Apr 27,vs SEA,W 6-5,8.2,4,3,3,1,3,10,8,11,116,32,71,W(4-1),-,2.18
Apr 22,@ BAL,W 7-3,7.0,6,3,3,2,0,4,10,12,98,26,57,W(3-1),-,1.96
Apr 17,@ MIN,W 6-1,6.2,5,1,1,0,2,6,6,14,104,28,64,W(2-1),-,1.52
Apr 9,vs DET,W 2-0,8.0,2,0,0,0,1,13,7,6,103,27,90,W(1-1),-,1.57
Apr 4,@ LAA,L 3-2,7.0,3,2,2,1,2,6,7,10,96,25,-,-,-,2.40
Mar 29,@ SEA,L 2-1,8.0,6,2,2,1,1,8,11,9,91,29,69,L(0-1),-,2.25
