DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 20,@ KC,L 6-5,5.1,6,4,4,1,2,5,5,12,103,24,43,L(4-7),-,3.57
Jul 12,vs TB,W 5-1,8.0,5,1,1,0,0,9,5,15,113,29,77,W(4-6),-,3.42
Jul 7,vs BAL,W 5-4,7.0,4,3,3,1,4,9,9,6,109,28,62,W(3-6),-,3.59
Jul 2,@ MIL,L 6-5,5.0,8,4,3,1,2,3,9,10,86,24,36,-,-,3.58
Jun 27,@ CHW,L 6-1,7.0,11,5,5,1,1,7,12,11,113,31,41,L(2-6),-,3.48
Jun 21,vs BOS,L 9-2,6.0,7,2,2,1,3,5,5,14,105,28,52,L(2-5),-,3.25
Jun 15,@ CLE,W 6-3,7.0,3,1,1,0,4,3,11,10,103,28,66,W(2-4),-,3.27
Jun 9,vs LAA,L 2-1,7.0,5,2,2,2,2,5,13,7,118,27,62,L(1-4),-,3.45
Jun 3,vs CLE,W 7-5,5.2,2,2,2,1,2,7,8,3,99,20,62,-,-,3.54
May 29,@ KC,L 2-1,7.0,5,0,0,0,1,8,9,9,101,27,74,-,-,3.57
May 23,vs DET,L 4-1,6.0,6,3,3,1,1,3,11,9,97,24,50,L(1-3),-,4.02
May 18,vs MIL,L 8-3,5.1,8,5,5,2,4,5,6,11,97,26,33,L(1-2),-,3.96
May 12,@ LAA,W 5-3,6.0,3,2,2,0,4,6,6,9,92,25,60,-,-,3.43
May 6,@ CHW,W 5-3,6.2,4,3,3,0,2,8,8,9,102,27,60,-,-,3.49
May 1,vs TOR,L 7-4,5.0,5,2,2,1,2,6,7,6,96,22,-,-,-,3.38
Apr 26,@ NYY,L 4-3,6.0,1,0,0,0,3,10,4,4,95,21,77,-,-,3.33
Apr 21,@ TB,L 10-1,6.1,5,4,4,1,1,7,9,7,85,25,53,L(1-1),-,4.29
Apr 11,vs HOU,W 9-8,4.1,7,5,5,0,4,4,5,10,90,23,29,-,-,3.68
Apr 5,vs SEA,W 4-2,4.1,7,2,1,0,1,3,11,8,80,23,45,-,-,0.87
Mar 31,@ BAL,W 6-2,6.0,0,0,0,0,5,6,5,7,102,23,73,W(1-0),-,0.00
