DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,vs ATL,L 12-1,4.0,6,5,5,2,2,4,4,10,83,21,32,L(2-10),-,4.63
Jul 15,vs PHI,W 10-5,4.0,4,5,5,0,4,4,7,5,88,20,34,-,-,4.39
Jul 9,vs MIL,W 4-3,5.2,7,2,2,1,1,4,10,8,98,23,50,-,-,4.13
Jul 4,vs TB,W 3-0,5.0,3,0,0,0,2,6,5,5,78,18,65,-,-,4.18
Jun 20,@ SF,L 6-5,5.2,8,5,5,0,2,5,10,9,99,26,36,L(2-9),-,4.40
Jun 15,@ BAL,W 2-0,8.0,3,0,0,0,1,4,17,4,112,27,-,W(2-8),-,4.18
Jun 10,vs SD,L 3-1,6.0,6,3,3,1,0,5,9,9,86,23,53,L(1-8),-,4.59
Jun 5,@ STL,W 7-4,5.0,10,4,4,0,1,3,8,11,98,23,33,W(1-7),-,4.60
May 30,@ SD,L 3-2,6.0,3,1,1,1,2,6,5,10,93,23,66,-,-,4.41
May 25,vs WSH,L 9-5,6.0,5,4,4,2,1,7,10,5,98,24,52,-,-,4.69
May 19,@ ATL,L 8-1,6.0,5,4,4,0,1,2,11,8,72,22,47,L(0-7),-,4.55
May 13,vs ATL,L 4-3,6.0,4,3,3,1,2,5,12,5,104,24,55,L(0-6),-,4.38
May 8,@ CHC,L 4-3,5.1,7,3,3,0,0,6,9,8,87,24,48,-,-,4.37
May 2,vs PHI,L 6-0,7.0,7,2,1,1,1,6,12,10,108,30,62,L(0-5),-,4.28
Apr 27,vs COL,L 1-0,7.0,6,1,1,0,1,5,10,10,98,26,65,L(0-4),-,4.91
Apr 21,@ MIL,L 6-5,5.0,4,4,4,1,2,3,11,6,99,22,-,-,-,5.88
Apr 15,vs PIT,L 7-3,5.0,8,4,4,0,1,5,9,9,90,25,-,L(0-3),-,5.57
Apr 9,vs NYM,L 4-2,5.0,5,3,3,0,1,4,5,9,80,19,48,L(0-2),-,5.06
Apr 3,vs BOS,L 4-2,7.0,4,1,1,0,1,7,10,7,109,25,71,-,-,4.91
Mar 29,vs CHC,L 8-4,4.0,6,5,5,2,4,2,6,9,74,24,28,L(0-1),-,11.25
