DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs SD,W 6-4,2.0,1,0,0,0,0,3,1,2,21,7,-,-,-,6.75
Jul 21,@ NYY,L 7-6,1.0,2,1,1,0,0,1,3,1,16,5,-,-,-,7.56
Jul 15,vs WSH,L 6-1,0.0,0,2,2,0,2,0,0,0,13,2,-,L(0-2),-,INF
Jul 14,vs WSH,W 7-4,0.1,0,0,0,0,0,0,0,1,1,1,-,-,H(2),6.32
Jul 7,vs TB,L 3-0,1.0,2,1,1,0,1,1,1,3,22,6,-,-,-,6.46
Jul 3,@ TOR,L 8-6,0.1,1,3,3,0,2,0,1,1,21,4,-,-,-,6.28
Jun 30,@ MIA,L 5-2,1.0,1,0,0,0,0,1,1,1,12,3,-,-,-,4.50
Jun 27,vs PIT,L 5-3,1.0,2,0,0,0,0,2,1,2,12,5,-,-,BlSv(1),4.85
Jun 26,vs PIT,W 4-3,0.1,1,0,0,0,1,0,2,0,15,3,-,-,-,5.25
Jun 24,vs LAD,L 8-7,1.1,6,3,3,2,0,0,3,6,39,9,-,-,-,5.40
Jun 22,vs LAD,L 5-2,1.0,0,0,0,0,0,0,0,3,7,3,-,-,-,3.48
Jun 20,@ COL,L 10-8,2.0,2,1,1,1,1,2,3,2,33,8,-,-,-,3.86
Jun 16,@ ARI,W 5-1,1.0,0,0,0,0,0,3,0,0,15,3,-,-,-,3.68
Jun 15,@ ARI,L 7-3,1.0,2,1,1,0,0,1,0,4,18,5,-,-,-,4.26
Jun 10,vs NYY,W 2-0,1.0,0,0,0,0,1,1,0,1,14,3,-,-,Sv(1),3.38
Jun 9,vs NYY,L 4-3,1.0,3,1,1,1,0,2,2,2,18,6,-,L(0-1),-,4.15
Jun 5,vs BAL,L 2-1,1.0,0,0,0,0,1,1,1,0,16,3,-,-,-,2.70
Mar 31,vs STL,W 6-2,1.1,1,1,1,1,1,2,0,3,30,6,-,-,H(1),3.86
Mar 29,vs STL,W 9-4,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,0.00
