DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs SD,W 6-3,7.0,4,2,2,0,1,3,7,13,99,24,63,W(4-6),-,4.33
Jul 14,vs WSH,W 7-4,7.2,8,4,4,1,2,7,11,12,113,32,52,W(3-6),-,4.44
Jul 9,vs PHI,W 4-3,4.2,7,3,3,1,3,8,6,6,102,23,43,-,-,4.42
Jul 3,@ TOR,L 8-6,6.1,3,2,2,0,3,5,7,9,107,25,61,-,-,4.36
Jun 27,vs PIT,L 5-3,7.0,5,0,0,0,1,7,10,8,105,26,73,-,-,4.47
Jun 22,vs LAD,L 5-2,7.0,5,4,4,1,3,7,8,10,114,28,55,L(2-6),-,4.85
Jun 17,@ ARI,W 5-3,6.0,3,2,2,0,2,8,4,8,97,22,64,-,-,4.82
Jun 12,@ ATL,L 8-2,5.2,8,6,6,1,4,2,5,16,100,27,27,L(2-5),-,4.98
Jun 6,vs BAL,L 1-0,7.0,3,0,0,0,1,5,7,11,93,26,75,-,-,4.57
Jun 1,vs CHC,L 7-4,6.0,7,2,2,0,2,4,10,10,103,26,52,-,-,5.14
May 27,@ MIL,L 8-7,6.0,6,4,4,1,2,6,7,11,110,26,48,-,-,5.40
May 22,vs MIA,L 5-1,6.0,7,3,1,0,0,9,10,7,106,26,59,L(2-4),-,5.32
May 16,vs TOR,L 12-1,4.0,7,6,6,2,3,7,3,9,81,22,28,L(2-3),-,5.92
May 9,@ CIN,L 2-1,6.0,4,1,1,0,3,7,10,5,88,25,-,-,-,5.03
May 4,vs COL,L 8-7,6.0,10,8,8,2,3,3,14,11,100,31,20,L(2-2),-,5.79
Apr 29,@ SD,W 14-2,5.0,6,2,2,0,2,9,7,5,95,23,54,W(2-1),-,4.09
Apr 24,@ STL,W 6-5,4.0,6,4,4,1,2,3,6,9,83,21,35,-,-,4.24
Apr 17,vs WSH,L 5-2,6.0,7,3,3,0,3,2,10,12,99,27,45,L(1-1),-,2.77
Apr 11,@ MIA,W 4-1,7.0,2,1,1,1,1,7,9,7,83,24,-,W(1-0),-,1.29
