DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,@ CHC,L 7-2,5.0,6,2,2,0,2,6,7,6,74,21,51,-,-,2.82
Jul 15,vs CIN,W 6-4,4.0,6,3,3,0,2,2,8,7,85,20,38,-,-,2.79
Jul 10,@ CHW,W 14-2,6.0,3,2,2,0,1,6,8,6,91,21,63,W(10-3),-,2.65
Jul 4,@ ARI,W 8-4,6.0,7,2,2,0,4,3,7,15,99,29,-,W(9-3),-,2.63
Jun 29,vs ATL,L 5-1,6.1,7,1,1,0,1,1,15,10,94,27,55,L(8-3),-,2.61
Jun 23,@ MIL,W 3-2,6.2,3,2,2,0,2,5,9,8,97,25,63,W(8-2),-,2.69
Jun 18,@ PHI,L 6-5,5.0,6,4,4,1,1,3,8,10,88,22,41,-,-,2.69
Jun 12,vs SD,L 4-2,6.0,6,3,3,1,0,5,12,7,88,24,53,L(7-2),-,2.43
Jun 7,vs MIA,W 4-1,7.0,3,1,0,0,1,5,11,9,99,26,73,W(7-1),-,2.27
Jun 1,vs PIT,L 4-0,6.0,6,2,1,0,1,2,12,10,91,26,55,L(6-1),-,2.49
May 27,@ PIT,W 6-4,6.0,5,4,4,0,1,5,6,12,99,24,50,-,-,2.58
May 21,vs KC,W 6-0,9.0,4,0,0,0,1,9,11,9,109,31,87,W(6-0),-,2.24
May 16,@ MIN,W 7-5,4.2,7,2,2,0,2,2,7,10,85,21,42,-,-,2.63
May 10,@ SD,W 2-1,6.2,5,1,1,1,1,4,13,6,100,24,63,W(5-0),-,2.51
May 4,vs CHC,W 3-2,7.0,7,0,0,0,0,4,14,11,95,29,67,W(4-0),-,2.70
Apr 27,@ PIT,L 6-5,7.0,6,2,2,1,0,7,10,9,102,27,64,-,-,3.27
Apr 22,vs CIN,W 9-2,7.0,5,2,1,0,0,6,12,9,85,27,67,W(3-0),-,3.46
Apr 14,@ CIN,W 6-1,7.0,4,1,1,1,2,4,8,12,83,26,67,W(2-0),-,4.26
Apr 9,vs MIL,L 5-4,6.1,8,4,4,0,0,5,15,7,100,27,46,-,-,6.00
Apr 2,@ MIL,W 8-4,5.2,7,4,4,3,0,5,8,12,91,25,44,W(1-0),-,6.35
