DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 10,@ MIN,W 9-4,3.0,5,2,2,1,1,3,2,8,67,14,43,-,-,5.13
Jun 29,@ SEA,L 4-1,5.0,3,3,3,2,1,4,3,11,74,19,52,L(1-8),-,5.11
Jun 23,@ HOU,L 4-3,7.0,4,2,2,1,1,5,6,14,104,26,65,-,-,5.09
Jun 18,vs TEX,L 6-3,6.0,4,5,5,2,3,8,5,9,108,26,49,L(1-7),-,5.31
Jun 12,vs CIN,L 5-1,8.0,3,0,0,0,3,5,6,14,104,28,78,-,-,5.13
Jun 6,@ LAA,L 4-3,5.0,7,1,1,0,3,5,3,14,99,25,-,-,-,5.76
Jun 1,vs OAK,L 16-0,3.0,7,8,8,3,2,3,4,9,71,18,14,L(1-6),-,6.08
May 26,@ TEX,L 4-3,5.0,5,2,2,0,3,4,5,10,90,22,50,-,-,5.15
May 21,@ STL,L 6-0,5.2,9,5,5,1,1,5,9,12,108,27,35,L(1-5),-,5.30
May 15,vs TB,L 6-5,6.0,7,5,5,1,3,6,5,14,101,28,41,-,-,4.98
May 10,@ BAL,L 11-6,4.0,8,9,9,3,2,4,3,13,78,22,12,L(1-4),-,4.61
May 4,vs DET,W 4-2,6.0,6,0,0,0,1,7,7,9,103,24,66,-,-,2.92
Apr 29,vs CHW,W 5-4,5.0,5,2,2,0,2,6,3,11,97,22,55,-,-,3.48
Apr 24,vs MIL,L 5-2,3.0,6,4,4,1,1,0,5,9,58,15,-,L(1-3),-,3.46
Apr 18,@ TOR,L 15-5,5.0,8,6,4,2,3,6,9,10,106,28,34,L(1-2),-,2.35
Apr 12,vs LAA,L 7-1,6.0,7,1,1,1,2,3,8,14,100,27,55,L(1-1),-,1.00
Apr 7,@ CLE,W 1-0,6.0,4,0,0,0,0,8,3,11,101,22,72,W(1-0),-,0.75
Mar 31,vs CHW,L 4-3,6.0,4,1,1,0,2,5,4,12,105,23,63,-,-,1.50
