DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs ARI,W 2-1,2.0,0,0,0,0,0,2,1,3,22,6,-,W(3-1),-,2.84
Jul 21,vs STL,W 7-2,0.2,0,0,0,0,0,0,1,1,6,2,-,-,H(13),3.03
Jul 19,vs STL,W 9-6,1.0,2,1,1,0,0,0,1,4,19,5,-,-,H(12),3.10
Jul 13,@ SD,W 5-4,1.1,2,1,1,0,0,4,0,2,31,6,-,-,-,2.89
Jul 10,@ SF,W 2-0,1.0,0,0,0,0,0,3,0,0,12,3,-,-,H(11),2.70
Jul 8,vs CIN,W 6-5,0.1,0,0,0,0,1,0,1,0,7,2,-,-,H(10),2.81
Jul 6,vs CIN,L 3-2,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,2.84
May 29,@ PIT,W 8-6,1.0,1,0,0,0,0,0,2,2,16,4,-,-,H(9),2.88
May 27,vs SF,W 8-3,1.0,0,0,0,0,1,1,0,2,18,4,-,-,-,3.00
May 25,vs SF,W 6-2,1.0,0,0,0,0,0,2,1,0,13,3,-,-,-,3.13
May 23,vs CLE,L 1-0,1.0,2,0,0,0,0,2,0,3,19,5,-,-,-,3.27
May 20,@ CIN,W 6-1,1.0,1,0,0,0,0,2,0,2,16,4,-,-,-,3.43
May 19,@ CIN,L 5-4,1.0,0,0,0,0,1,1,1,1,19,4,-,-,-,3.60
May 16,@ ATL,L 4-1,0.1,3,3,3,0,2,0,2,2,16,6,-,L(2-1),-,3.79
May 15,@ ATL,W 3-2,1.0,1,1,1,1,0,1,1,2,12,4,-,W(2-0),-,2.41
May 12,vs CHW,W 8-4,0.2,3,3,3,1,0,1,1,3,31,5,-,-,-,2.04
May 8,vs MIA,W 4-3,1.0,0,0,0,0,1,3,0,0,18,4,-,W(1-0),-,0.53
May 6,@ STL,L 4-3,1.1,0,0,0,0,2,2,0,2,28,6,-,-,-,0.56
May 5,@ STL,L 8-6,1.0,0,0,0,0,0,2,1,0,13,3,-,-,H(8),0.61
Apr 29,vs MIL,W 2-0,1.0,0,0,0,0,1,2,0,1,19,4,-,-,H(7),0.66
Apr 27,vs MIL,W 3-2,1.0,0,0,0,0,0,0,0,3,18,3,-,-,H(6),0.71
Apr 26,vs MIL,W 1-0,1.0,0,0,0,0,0,1,0,2,10,3,-,-,H(5),0.77
Apr 22,@ COL,W 9-7,1.2,1,0,0,0,0,2,4,0,21,6,-,-,H(4),0.84
Apr 19,vs STL,W 8-5,1.0,1,0,0,0,1,3,0,1,23,5,-,-,H(3),1.00
Apr 17,vs STL,L 5-3,1.0,0,0,0,0,0,3,0,0,18,3,-,-,-,1.13
Apr 13,vs ATL,L 4-0,1.0,1,0,0,0,0,1,1,2,18,4,-,-,-,1.29
Apr 12,vs PIT,L 6-1,1.0,1,0,0,0,1,2,1,1,24,5,-,-,-,1.50
Apr 8,@ MIL,W 3-0,1.0,0,0,0,0,0,1,0,2,7,3,-,-,H(2),1.80
Apr 6,@ MIL,L 5-4,1.0,0,0,0,0,0,2,0,1,9,3,-,-,-,2.25
Apr 5,@ MIL,W 8-0,1.0,1,0,0,0,0,3,0,1,16,4,-,-,-,3.00
Mar 31,@ MIA,W 10-6,1.0,1,1,1,0,0,1,2,1,15,4,-,-,H(1),4.50
Mar 30,@ MIA,L 2-1,1.0,1,0,0,0,2,2,0,2,29,6,-,-,-,0.00
