DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,vs STL,W 7-2,7.0,6,2,2,0,4,6,7,13,121,30,59,W(9-6),-,3.87
Jul 10,@ SF,W 2-0,6.0,3,0,0,0,2,3,9,7,86,21,67,W(8-6),-,3.96
Jul 4,vs DET,W 5-2,6.0,5,2,2,2,3,4,6,12,89,25,55,W(7-6),-,4.22
Jun 28,@ LAD,W 11-5,5.1,7,3,3,1,3,4,6,13,80,27,43,-,-,4.31
Jun 22,@ CIN,L 6-3,5.0,9,4,4,1,2,3,7,14,92,26,34,L(6-6),-,4.26
Jun 17,@ STL,L 5-0,5.0,4,2,2,0,2,3,9,7,86,21,52,L(6-5),-,4.06
Jun 11,@ MIL,W 7-2,6.0,4,2,2,2,2,3,9,8,97,22,57,-,-,4.09
Jun 6,vs PHI,W 7-5,5.2,3,2,2,0,2,10,5,5,91,22,63,-,-,4.20
May 31,@ NYM,W 5-1,6.0,3,0,0,0,2,6,8,6,97,22,70,W(6-4),-,4.30
May 26,vs SF,L 5-4,4.1,5,4,4,1,2,6,4,8,83,20,-,L(5-4),-,4.78
May 19,@ CIN,W 10-0,7.0,1,0,0,0,4,7,7,7,101,25,78,W(5-3),-,4.47
May 14,vs ATL,L 6-5,4.2,9,6,6,3,3,6,7,12,99,28,-,L(4-3),-,5.23
May 9,vs MIA,W 13-4,6.0,5,1,1,0,2,5,7,10,108,24,61,W(4-2),-,4.42
May 4,@ STL,L 3-2,4.0,5,3,0,1,4,4,5,7,88,20,46,L(3-2),-,4.99
Apr 28,vs MIL,W 3-0,7.0,2,0,0,0,1,7,8,8,103,24,79,W(3-1),-,5.74
Apr 22,@ COL,W 9-7,5.1,8,4,4,2,1,7,5,12,83,25,42,W(2-1),-,7.78
Apr 14,vs ATL,W 14-10,2.1,7,7,7,1,4,1,6,7,70,18,12,-,-,8.16
Apr 8,@ MIL,W 3-0,6.0,3,0,0,0,2,6,8,6,87,22,70,W(1-1),-,4.50
Apr 1,@ MIA,L 6-0,6.0,6,6,6,0,4,2,12,9,104,27,34,L(0-1),-,9.00
