DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,@ TOR,L 5-4,0.1,1,1,1,1,0,1,0,1,10,2,-,L(1-2),BlSv(3),6.67
Jul 21,@ TOR,L 4-1,1.0,0,0,0,0,0,3,0,0,12,3,-,-,-,6.43
Jul 15,vs TEX,W 6-5,0.2,2,0,0,0,0,2,2,0,10,4,-,W(1-1),-,6.67
Jul 13,vs TEX,L 5-4,0.1,2,3,3,1,2,1,0,2,21,5,-,-,-,6.84
Jul 12,vs PHI,L 5-4,1.2,0,0,0,0,0,1,4,1,17,6,-,-,-,5.88
Jul 9,vs NYY,L 10-2,1.0,4,2,2,0,3,1,3,3,36,10,-,-,-,6.29
Jul 7,@ MIN,L 5-4,1.0,1,0,0,0,0,2,1,1,17,4,-,-,-,5.79
Jul 5,@ MIN,L 5-2,1.0,0,0,0,0,0,3,0,0,10,3,-,-,-,6.04
Jun 30,vs LAA,L 6-2,0.2,2,1,1,0,0,0,2,1,14,4,-,-,-,6.33
Jun 28,vs SEA,L 4-2,1.0,0,0,0,0,0,1,1,1,10,3,-,-,-,6.10
Jun 26,vs SEA,L 3-2,0.1,1,0,0,0,1,1,0,1,16,3,-,-,BlSv(2),6.41
Jun 25,vs SEA,L 5-3,1.1,1,0,0,0,1,3,1,1,21,6,-,-,-,6.52
Jun 22,@ ATL,W 10-7,0.1,1,2,2,0,2,0,1,1,14,4,-,-,-,7.00
Jun 19,@ WSH,L 9-7,0.1,3,3,3,0,0,0,2,2,12,4,-,L(0-1),BlSv(1),6.11
Jun 17,vs MIA,W 10-4,0.1,0,0,0,0,0,1,0,0,5,1,-,-,H(2),4.67
Jun 15,vs MIA,L 2-0,0.2,0,0,0,0,0,0,2,0,7,2,-,-,-,4.76
Jun 8,@ TOR,L 5-1,1.0,2,1,1,0,0,2,1,2,18,5,-,-,-,4.96
Jun 1,vs NYY,L 4-1,1.0,1,1,1,1,0,3,0,1,20,4,-,-,-,4.70
May 29,vs WSH,L 3-2,1.0,0,0,0,0,0,1,1,1,15,3,-,-,-,4.40
May 27,@ TB,L 8-3,1.0,1,0,0,0,1,0,2,1,12,4,-,-,-,4.73
May 26,@ TB,L 5-1,1.0,0,0,0,0,0,3,0,0,15,3,-,-,-,5.11
May 23,@ CHW,L 11-1,2.0,2,2,2,1,2,4,3,1,41,10,-,-,-,5.56
May 19,@ BOS,L 6-3,0.1,1,2,2,0,2,0,1,1,24,4,-,-,-,4.82
May 16,vs PHI,L 4-1,1.0,1,0,0,0,0,0,2,2,15,4,-,-,-,3.00
May 12,vs TB,W 6-3,1.1,1,0,0,0,0,1,3,1,22,5,-,-,H(1),3.38
May 10,vs KC,W 11-6,2.0,1,0,0,0,0,4,1,2,31,7,-,-,-,4.05
Apr 25,vs TB,L 8-4,1.0,3,2,2,0,0,3,2,1,19,6,-,-,-,5.79
Apr 21,vs CLE,L 4-0,2.0,1,0,0,0,0,1,3,2,19,6,-,-,-,2.45
Apr 8,@ NYY,W 8-7,1.2,2,1,1,0,1,1,1,4,32,7,-,-,-,5.40
