DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 11,vs TOR,W 9-5,1.0,1,0,0,0,0,1,3,0,12,4,-,-,-,1.65
Jul 7,@ MIL,W 5-1,1.0,1,0,0,0,0,0,2,2,22,4,-,-,-,1.71
Jul 4,@ NYY,L 6-2,1.0,1,0,0,0,0,0,1,2,17,3,-,-,-,1.76
Jun 17,vs SD,W 4-1,1.0,2,0,0,0,0,2,2,1,20,5,-,-,Sv(15),1.82
Jun 16,vs SD,W 1-0,1.0,1,0,0,0,0,2,1,1,26,5,-,-,Sv(14),1.88
Jun 14,vs SD,W 4-2,1.0,1,0,0,0,0,0,1,2,12,3,-,-,Sv(13),1.95
Jun 13,vs NYM,W 2-0,1.0,1,0,0,0,1,1,0,3,17,5,-,-,Sv(12),2.03
Jun 9,@ LAD,W 5-3,1.0,1,0,0,0,0,0,3,0,8,3,-,-,Sv(11),2.10
Jun 3,vs WSH,W 4-2,1.0,1,0,0,0,1,2,0,2,28,5,-,W(2-2),-,2.19
May 31,vs WSH,W 4-2,1.0,1,0,0,0,0,3,0,1,12,4,-,-,Sv(10),2.28
May 27,@ BOS,W 7-1,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,2.38
May 22,@ PHI,W 3-1,1.0,0,0,0,0,0,1,1,1,13,3,-,-,Sv(9),2.49
May 16,vs CHC,W 4-1,1.0,0,0,0,0,0,1,1,1,13,3,-,-,Sv(8),2.61
May 15,vs CHC,L 3-2,1.0,3,2,2,0,0,1,1,4,21,6,-,L(1-2),BlSv(2),2.75
May 13,@ MIA,W 4-3,1.0,1,1,1,1,0,1,1,2,14,4,-,-,Sv(7),1.93
May 12,@ MIA,W 10-5,1.0,0,0,0,0,0,1,0,2,13,3,-,-,-,1.53
May 9,@ TB,W 5-2,1.0,1,0,0,0,0,1,2,1,12,4,-,-,Sv(6),1.62
May 8,@ TB,W 1-0,1.0,1,0,0,0,1,0,0,3,16,4,-,-,Sv(5),1.72
May 6,vs SF,L 4-3,1.0,0,0,0,0,0,0,0,3,19,3,-,-,-,1.84
May 1,@ NYM,W 3-2,1.0,2,1,1,0,0,1,1,3,17,5,-,-,Sv(4),1.98
Apr 28,@ PHI,W 4-1,1.0,0,0,0,0,1,3,0,0,16,4,-,-,Sv(3),1.42
Apr 26,@ CIN,W 7-4,1.0,1,0,0,0,1,1,0,3,24,5,-,-,Sv(2),1.54
Apr 24,@ CIN,L 9-7,1.0,0,0,0,0,0,0,1,2,13,3,-,-,-,1.69
Apr 20,vs NYM,L 5-3,1.0,0,0,0,0,0,1,0,2,11,3,-,-,-,1.86
Apr 17,vs PHI,L 5-1,1.0,0,0,0,0,1,1,1,1,26,4,-,-,-,2.08
Apr 16,vs PHI,W 2-1,1.0,1,0,0,0,0,1,1,2,17,4,-,-,Sv(1),2.35
Apr 13,@ CHC,W 4-0,1.0,0,0,0,0,0,0,1,2,10,3,-,-,-,2.70
Apr 11,@ WSH,W 5-3,1.0,2,1,1,1,0,0,3,2,19,5,-,-,BlSv(1),3.18
Apr 8,@ COL,W 4-0,1.0,0,0,0,0,0,1,0,2,9,3,-,-,-,1.93
Apr 7,@ COL,L 3-2,0.2,1,1,1,0,3,1,1,1,23,6,-,L(1-1),-,2.45
Apr 4,vs WSH,W 7-1,1.0,1,0,0,0,1,2,0,2,24,6,-,-,-,0.00
Mar 30,vs PHI,L 5-4,1.0,0,0,0,0,2,1,1,1,21,5,-,-,-,0.00
Mar 29,vs PHI,W 8-5,1.0,0,0,0,0,0,3,0,0,16,3,-,W(1-0),-,0.00
