DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs CHW,L 4-2,1.1,0,0,0,0,0,1,2,1,12,4,-,-,-,3.72
Jul 22,vs HOU,W 14-5,0.2,2,2,0,0,0,0,3,2,23,5,-,-,-,3.86
Jun 11,@ SEA,L 5-3,1.0,1,0,0,0,1,0,2,1,16,4,-,-,-,3.93
Jun 10,@ MIN,L 7-5,1.0,1,2,2,1,1,1,1,2,20,5,-,-,-,4.05
Jun 6,vs KC,W 4-3,1.0,1,0,0,0,0,1,1,1,12,3,-,-,-,3.62
Jun 4,vs KC,W 9-6,1.0,2,0,0,0,0,1,3,1,14,5,-,-,-,3.73
Jun 3,vs TEX,W 3-1,1.0,0,0,0,0,1,2,1,0,17,4,-,-,H(4),3.86
May 30,@ DET,L 6-1,1.2,2,1,1,0,1,1,3,4,28,9,-,-,-,3.99
May 27,@ NYY,L 3-1,1.0,0,0,0,0,0,2,1,0,13,3,-,-,-,3.90
May 25,@ NYY,L 2-1,0.2,1,1,1,1,0,0,1,2,11,3,-,L(2-2),-,4.05
May 23,@ TOR,W 5-4,2.0,0,0,0,0,0,2,2,2,25,6,-,-,-,3.81
May 19,vs TB,L 5-3,1.0,0,0,0,0,0,1,2,0,14,3,-,-,-,4.13
May 17,vs TB,L 7-1,0.1,4,4,3,1,0,0,3,2,25,5,-,-,-,4.30
May 15,vs HOU,L 5-3,1.0,0,1,0,0,0,0,3,1,10,4,-,-,-,3.18
May 13,vs MIN,W 2-1,1.0,2,0,0,0,2,1,1,2,23,6,-,-,-,3.32
May 11,vs MIN,L 5-4,0.2,1,0,0,0,0,0,1,2,12,3,-,-,BlSv(2),3.48
May 10,vs MIN,W 7-4,1.0,0,0,0,0,1,2,0,1,17,4,-,-,Sv(1),3.60
May 5,@ SEA,L 9-8,1.1,3,3,2,0,1,1,2,3,31,7,-,L(2-1),BlSv(1),3.79
May 4,@ SEA,W 5-0,1.0,0,0,0,0,0,1,1,1,7,3,-,-,-,3.06
May 2,vs BAL,W 10-7,0.2,1,0,0,0,0,1,0,2,18,3,-,-,-,3.24
May 1,vs BAL,W 3-2,0.1,0,0,0,0,0,0,1,0,1,1,-,-,H(3),3.38
Apr 27,vs NYY,L 4-3,1.0,0,0,0,0,0,1,1,1,8,3,-,-,-,3.45
Apr 24,@ HOU,W 8-7,0.2,4,2,2,0,0,0,2,4,19,6,-,W(2-0),-,3.68
Apr 22,vs SF,L 4-2,1.0,1,0,0,0,1,0,1,3,14,5,-,-,-,2.57
Apr 21,vs SF,W 4-3,1.0,0,0,0,0,0,2,0,1,10,3,-,-,H(2),2.77
Apr 19,vs BOS,L 8-2,1.2,1,0,0,0,0,1,2,2,21,5,-,-,-,3.00
Apr 17,vs BOS,L 10-1,1.0,1,0,0,0,1,0,2,1,18,4,-,-,-,3.48
Apr 14,@ KC,W 5-3,0.2,2,1,1,0,1,1,2,1,27,5,-,-,-,3.86
Apr 12,@ KC,W 7-1,1.1,2,1,1,0,0,1,3,2,16,6,-,-,-,3.12
Apr 9,@ TEX,W 8-3,1.0,2,1,1,0,1,1,1,3,14,6,-,-,-,2.45
Apr 6,vs OAK,W 13-9,1.2,1,1,1,1,0,1,2,3,22,6,-,W(1-0),-,1.42
Apr 4,vs CLE,W 3-2,1.0,0,0,0,0,0,1,0,2,10,3,-,-,-,0.00
Apr 3,vs CLE,W 13-2,1.1,0,0,0,0,0,2,1,1,17,4,-,-,-,0.00
Mar 31,@ OAK,W 8-3,1.1,0,0,0,0,1,2,2,0,29,5,-,-,H(1),0.00
Mar 29,@ OAK,L 6-5,1.0,0,0,0,0,0,1,0,2,11,3,-,-,-,0.00
